author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
Jerry Ditto,/gp/profile/amzn1.account.AHD73FCD34NPDNYA7X47T2EPG7PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2014",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"Very nice product. I love the LED indicators and the push buttons to turn a port on or off. The cord is very short but I just got an extension cord and have no problems with it. This is an excellent purchase for the price I was planning on upgrading to a larger hub later on, but I've had this one for 6 months now and I'm so happy with it I am thinking about just buying another and pocketing the $40 I'll save for not buying a 7 or 10 port hub. $14 for two of these and $50-$60 for a decent quality 7 or 10 port hub. I currently have a keyboard, mouse, webcam, and flash drive plugged in to this and they all function perfectly.Pros:LEDs turn on when a port is on and are off when a port is off. They work perfectly.The ports are spaced far enough that devices shouldn't have problems when plugged in adjacently.Very small and unobtrusive.Cons:Cord is short (you can see this in the picture though... You get what you see).Overall this is a great product and I wouldn't hesitate to buy it again.Note: My WD MyBook external 2TB hard drive won't work using these ports. However, it's a finnicky drive at best and I never know whether a port will read it or not. I haven't tried these with any other external drives.",Very nice product. I love the LED indicators and the ...,Verified Purchase,,,,,78849058,
Jade Lopez,/gp/profile/amzn1.account.AECE22P6CTPKLHOZ4BSEFBOQIB2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"Needed this for my home-office set up... Works well, no issues thus far. Good price and nice product, would def recommend!",Works well,Verified Purchase,One person found this helpful,,,,62593673,
CeCe,/gp/profile/amzn1.account.AFQFFX52PHUSZYNWMGZJLVR5M5FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"I had too many things to plug into my laptop and not enough 2.0 ports.  Plus I wanted something as portable as my laptop.  This little device is perfect.  Plus, it has an on/off button for each port if needed.  Great little device for the cost.",Nice little device!,Verified Purchase,,,,,1169964,
Mark D. Hornbogen,/gp/profile/amzn1.account.AEVCI5P2LUQIU6IZZRAEPNNPDWQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2016",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"This neat little gadget lets me expand my USB ports in the front of my machine and very neatly lets you turn on only the ports you need with a blue LED to tell you which ones you turned on.  It seemed to take quite a while for Windows to recognize what it was and load appropriate drivers for it.  There must be some functions the operating system does not like about it, because it messed up an update the first time and corrected the problem when I turned off all of its ports and did the update again.  Weird, but no show stopper.  I like the functionality and presentation.",A very handy little gadget.  Very small with very short cord.,Verified Purchase,,,819,484,28406,Public
James P. Malone,/gp/profile/amzn1.account.AE2WWDHMUE3DWKP3V6TPOCYYBGPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2015",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"Original product got lost in shipping (currently says it's in Memphis TN???). I blame that on USPS though... Amazon cancelled that order for me, refunded me the money, and after I re-placed the order, they upgraded my shipping to overnight at no charge... so the package did get here with no major issues at all. It's super easy to unpackage, plug it in, switch on the buttons for the ports you are using, and it works. Really nothing to it, just a great little compact item if you have a lack of USB ports on your computer for your peripherals. For the price, it's hard to beat. I have not noticed any speed or download issues with this product (I am using two ports, one for a printer and one for an external Hard Drive). I even like the blue lights!","Does the job it's supposed to do, great value!",Verified Purchase,,,101,39,12075470,Public
Tom B.,/gp/profile/amzn1.account.AFEE6SVK3HDOND32ZOHWMRUBP7IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,Instantly go from one to 4 USB 2.0 outlets and this one has individual switches for each USB connection that can be turned on or of independently. Great for side add-ons and drives that need at least 2 connections. I highly recommend this.,This solves the USB neediness for limited outlet laptops,Verified Purchase,,,,,125211,
Miim,/gp/profile/amzn1.account.AHMEOJFIAUNI5HJUMXEWRD2D2C2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2015",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,4.0 out of 5 stars,"So far, so good. It looks a bit flimsy, but then all of those little things tend to feel that way because it's plastic. So far, it works great, and looks really pretty with the lights on.I deduced one star because the buttons get stuck sometimes when you press them down, but it doesn't detracts from the device functioning, and you can easily unstuck them with your nail. It's nice that you have the option to switch it off or on with the buttons.I'll try to remember to update the review if it stops working at some point down the line, but for now I've had it for 2 or 3 weeks and it's working great. Fast and reliable.",So far so good.,Verified Purchase,,,,,651351,
Jim,/gp/profile/amzn1.account.AFLJL6XWA7NHXNQ2VYNRXGREBAMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2014",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"I somehow broke the switch that turns my WiFi on and off for my Sony laptop.  Of course it was somehow in the off position and the local repair shop could not get it turned ""on"".  They offered me a USB wireless device to connect to my WiFi at home for a lowered price of something close to $50.  The reduced price was because they had tried to fix the switch.  I immediately thought of Amazon and ordered this to go with the wireless USB adapter since I only have 2 built-in USB ports and use one for a wireless mouse.  Received this quickly and plugged it in and was up and running.  I wish the attached cord was either longer, or the device was someway attachable to the laptop to make it more streamline.  Even so, overall I am pleased with the purchase.",Plug and play at a great price,Verified Purchase,,,27,60,5493612,Public
Jennifer Lebo,/gp/profile/amzn1.account.AHJICE7W4RJVZY4OBQ3HT4BJNH5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 28, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,This is a wonderful item to add extra usb ports.  The laptop we needed it for only had one and a wireless mouse/keyboard was in there.  We used this to be able to read thumb drives. Being able to leave them in but turn them on or off is a great feature,Easy to use,Verified Purchase,,,,,16532290,
Amazon Customer,/gp/profile/amzn1.account.AG5TRCXBSCAJ67G657DOD6SCEOLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2020",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,3.0 out of 5 stars,"I purchased a new comput that had just one 2UBS PORT.  I have a mouse plugged in and that's about all this decice will charge.. Cannot plug printer into it, cannot plug iPhone into it and other things. I sure didn't get my monies worth.I would NOT recommend to buy.",THIS IS NOT POWERFUL TO ONE RUN MORE THAN ONE DEVICE AT A TIME.,Verified Purchase,,,,,317033,
Larry Schwartz,/gp/profile/amzn1.account.AHPSHPOCNO6E4G4FO2RBK37UR55A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"Even though new vehicles have lots of ports, this device offers an opportunity to charge phones, GPSs, lap tops, etc. all close by whether it's in your car or home. And you don't have to worry about not having enough wall sockets, especially in hotel rooms. Works well!",Does the job,Verified Purchase,,,,,3041567,
Glenda,/gp/profile/amzn1.account.AFS6RECVVGGQYNKGB7ZR4T2YJZ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2019",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,This is everything I was looking for to extend my usb ports on my office computer. Ther cord length works ok for me but would be great if it was a bit longer. I love how you can keep everything plugged in and turn off ther port with a touch of a button instead of unplugging it.,Great extension,Verified Purchase,,,,,2397138,
Christopher G.,/gp/profile/amzn1.account.AE74JR33PQRADUUDHOOFVRCMJTVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2018",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,4.0 out of 5 stars,"I bought this to use on my Xbox One. I needed it because the Xbox only has one USB port. I have four different things plugged into it and they all had no problems being powered or connecting to the Xbox. The different things I have connected to it is a keyboard I use to write messages (some games now allow the use of mouse and keyboard), a mouse, a charging cable for my controller, and an external hard drive for game storage.",Accomplishes what I need it to do,Verified Purchase,,,,,3786470,
carissa,/gp/profile/amzn1.account.AFIUOD7LUEDOWJDWARBGY6N4TGJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2019",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"I just needed a few more USB hubs for my mic, external hard drive, etc. I have not had any problems with it so far. The description says you can't plug anything into it that needs to be recharged and I haven't tried to so I'm assuming that's true. that might be the main reason to choose a different one.",Does what I needed it to.,Verified Purchase,,,,,1074847,
Jamie Bruno,/gp/profile/amzn1.account.AFUNVBX6SMJ6GEGXF2FVGNGYRDUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=43,4.0 out of 5 stars,"I didn't read the size, but I underestimated the proportions.  It works perfectly well, just the cord is too short so it kind of hangs from the back of my monitor.  I was hoping it would lay flat on the desktop.  Still gets the job done.",cord is a little shorter than I anticipated,Verified Purchase,,,22,59,1883783,Public
Kent H. Stanley,/gp/profile/amzn1.account.AE5HB5UOKDOHU3MY4BM7XLHWZOKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2016",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"I have used this unit before; unfortunately I did not get that far this time.  I had a bad time with the packaging.I cut the top inch off and tried to tear it open.  It did not go well, and the package was covered in blood.  I moved lower to cut it open and the connector had or was packed in the top portion and I cut if off.  Needless to say it went into the trash.The packaging is cheap and dangerous and is overkill, especially if you cut yourself up.  I guess anti-theft is more important than safe packaging,I will reorder and use a chain saw to open the next time!While the unit is OKm, the packaging is CEAP",Fresh Blood ...,Verified Purchase,,,,,1868535,
Jason F.,/gp/profile/amzn1.account.AFL33UAIB6FVSEHGPD6ZDBRJCKDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2016",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"Great USB hub! A great price and it works great, although I've only been using it with my Raspberry Pi Zero for RetroPie gaming. I've noticed that this hub is one of the few that is able to power all of the ports when used with the Zero board. Other hubs don't distribute enough power evenly through all the ports at the same time. This one is great, and I especially love the option to turn off individual ports with a simple button. And, the LED light around the button makes it easy to know which ports are powered and which ones are off. I can't recommend this enough, especially for those in the Rasp Pi community!",Great USB Hub that I use w/ Raspberry Pi Zero,Verified Purchase,,,,,798864,
thomas fox,/gp/profile/amzn1.account.AGDJYAGDIWPNMJLD6R2CCY2MMIJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,4.0 out of 5 stars,"I like that I can turn on any or all of the ports whiles leaving the others off. It is small, light, and well built. I would give 5 stars if the usb ports were slightly further apart. Some flash drives are too wide to fit side by side on this.",Perfect for multiple thumb drives,Verified Purchase,,,,,663948,
allison,/gp/profile/amzn1.account.AGB4ILWUGXJ5J67QBU5GGXDSKXGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"Good: it’s a space saving area for usb for our kitchen island. One star for that.Bad: it doesn’t charge but maybe one thing at a time... if you’re lucky. Tried various cords, items and maybe get one thing to charge.",Has issues,Verified Purchase,,,,,1088236,
Howard Spivak,/gp/profile/amzn1.account.AGH64OSKCW4DFJQ2YW76KK5OQCVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"I'm using it at present only to connect a dongle for my keyboard to my computer, and it works well.  The port lights as it is supposed to, and the Hub dangles from the back of my computer, sight unseen.","Inexpensive, works well!",Verified Purchase,,,,,1403408,
oneupthextraman,/gp/profile/amzn1.account.AHXCBX2MO2NXJ4CK6VTU5J6MZOVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2018",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"I use this to control my USB fans at work and home. This way, the USB hub wears out first before the fans, which has never happened. I sometimes push some of the buttons multiple times a day, and the older one is still going strong after a few years. No issues here. Would purchase again with no hesitation. I can not attest to the speed of the USB, but the power works.",This one has buttons,Verified Purchase,,,,,79012772,
Nevin,/gp/profile/amzn1.account.AFTSCTV2MHZ4T5LWFOYZLNAN33PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,1.0 out of 5 stars,"Well I mean if you want to buy a 4 port usb charging dock with only 2 ports that work by all means I totally recommend this product, BUT BUYER BEWARE, I have an iphone XR and it would not charge my phone no matter the port. The only thing this has managed to power up for me is the lights I have set up in my room.",Paying for a 25% functional product and thats being generous.,Verified Purchase,One person found this helpful,,,,62593673,
teenie,/gp/profile/amzn1.account.AHXLGQG3HJNJH6ULD54RVQL5N5ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2014",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"I use wireless keyboard, mouse and a graphic pen tablet and some times an extra mouse. I have used another one and it was okay but this one is great. I like this one does not dangle off the tv tray that my laptop is on. The other one would dangle off and catch the attention of my kitten and did not need the aggravation of that. I like that this sits next to the computer and that you can turn off what you do not need at the time. I have never had one that you could turn on and off what you need. If you are looking for a very good usb hub then I would say get this one and you will not be sorry you have done. It works very well as the other one had issues after a month or so and of course was a good 8 inches long. This one is nice and short cord and is perfect.",great for using on laptop,Verified Purchase,,,,,4689,
Amazon Customer,/gp/profile/amzn1.account.AE6WXBXO2VNJM7UBLQ4K7WXINHXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,My PC needed additional USB  outlets so purchased this product and allows for the use of 4 addition outlets.  Each outlet has an on/off switch  which makes it easy turn on and off as needed when using.,Need Space - Add this,Verified Purchase,,,,,543126,
Polka Dot,/gp/profile/amzn1.account.AEKQJDCMT4YP4WY3HHLAYFJLPGOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2014",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=44,3.0 out of 5 stars,"i was so excited to get this, so when i received it, i immediately plugged it into my computer and... nothing.  Ok, i'm no tech genius, so i had to try several different things before i could finally get it to work.1. Plug it into your computer BEFORE turning the computer on2. Plug the chargers or other items you want to use with it BEFORE pressing the little on/off buttons3. Occasionally jiggle the chargers or other items you want to use it with to ensure good contact.4. Sometimes you need to remove and reinsert the charger or other items several times before the hub will 'see' itOnce you can get it to work, it's great!  Oh, would have been nice if ANY instructions were included in the packaging!",USB 2.0 Hub,Verified Purchase,,,,,1274335,
SheriLynn,/gp/profile/amzn1.account.AEYTWDAZKPSRN32SGQ7GFGOQWCOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2016",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,5.0 out of 5 stars,"UPDATE:  I was contacted by Sabrent after they saw my initial review. They offered me a replacement and it arrived within a few days. I have been using it for several weeks now without any problems. The original turned out to be defective. I guess that can happen. I like the small design and the on/off switch for each port. Great personal customer service! A+It worked for ten minutes then stopped. I received Windows error messages, one that the ""device is reporting problems and Windows will shut down this device"". I was using it to read 16g flash drives. After numerous hours spent troubleshooting I returned it to Amazon.",Great Customer Service,Verified Purchase,,,211,37,418499,Public
David,/gp/profile/amzn1.account.AHDLRJEKLYYFJ7LUCONOMCLD2A3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2019",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,5.0 out of 5 stars,"Not much to say other than it works quite well. It's been holding up for the past couple years I've been using it. Definitely recommended as a cheap, compact USB 2.0 hub. As other reviewers mentioned, it's a bit tight and you may need to pull a little harder to get the USB cable out, but I don't mind it too much.","Compact, well-designed USB hub.",Verified Purchase,,,,,15368843,
Anne Higgins,/gp/profile/amzn1.account.AG5QCV2VM45QEVI6O7SMFWTYTDRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2019",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,5.0 out of 5 stars,I love this thing. I have my Xbox controller plugged into it. My external hard drive. And many other things off and on. The cord could be a little bit longer but then again I made this work but I just parking it flush with the side of my computer. It is very light weight so I had to anchor it with some tape on the bottom of it.,Great product for the money.,Verified Purchase,,,,,78588849,
José Cid,/gp/profile/amzn1.account.AG3TH44GKYYWV7GJDYBSYB3QUNIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 7, 2020",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,1.0 out of 5 stars,I bought this because I have only 1 usb port on my tv and I wanted to hookup 2 devices at the same time. So I connected a set of led lights and my chromecast to this thing. It didn't work. When I turn on the lights my chromecast shuts down. It seems like this device doesn't have enough power to feed both things at the same time. The whole point of this item is to feed more than one device. So pretty much it didn't work out for me.,Not enought power to feed more than one device,Verified Purchase,,,,,33221453,
hyosoon,/gp/profile/amzn1.account.AHQ3HH5ALRRLKG4LFGHE3FIOYPJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2020",5,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,4.0 out of 5 stars,"This product is very convenient to use when you need multiple USB connections. (+ descent price)For example, I use a laptop with different coolings (USB connections), my mouse, and a keyboard (which require more USB connections for me). However, long-term usage can result in buttons (ones you press after connecting a USB) not work well (For ex: when you press the button, you don't see power coming in or doesn't feel like it's pressed)",Recommending USB hub,Verified Purchase,,,,,18342053,
Diana L.,/gp/profile/amzn1.account.AE2GT2XEAFN2H7WHH44SR5SHNE6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 23, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,5.0 out of 5 stars,"I currently have my headset, my keyboard, and my mouse hooked up using this USB hub and I LOVE it. The buttons to turn on and off each port have been super handy for when I want sound to toggle between my speakers and my headphones without needing to unplug anything. I didn't expect to like this product so much, but it has been an unexpected blessing. Works like a charm.",Love the on/off buttons - works perfectly!,Verified Purchase,,,24,15,5534551,Public
Vicky Cohen,/gp/profile/amzn1.account.AFV4DHMBALQBSEQI7EV2DLDFPCNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2016",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,4.0 out of 5 stars,"This is a wonderful and convenient multi-charging station for USBs, yet it is a slow charge and it is delicate.  Be gentle with it and it will faithfully charge all your stuff, yo chickens!  And you can charge 4 phones at once in your car.  Now that's what I call super Charged.In the meantimer, visit [...] and check out the world's smallest and most powerful superhero in the Universe!Hey, I figure if Amazon wants me to write a review their stuff, I should be able to promote my healing super hero while I'm at it or they should be paying us to review their stuff!",Good Charger for USB,Verified Purchase,,,,,1615246,
Alice W.,/gp/profile/amzn1.account.AFPAUMWWTMH3H4344CNTXTNZJKGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2016",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,5.0 out of 5 stars,"So far I have used 2 ports at a time, trying different ports to make sure they work and they all do. I don't currently have 4 things to plug in to test all 4 at once. I use it for some backups to flash drives and to charge USB charging devices (like kindle or Ecig batteries). Windows 10 has no trouble identifying the flash drives attached as backup drives. The cord is just long enough to place the hub on the floor and not too long to trip over. The blue light was a good choice, it's just cool, casts a nice glow in the room after the lights are out. Very happy with my purchase.",Useful hub for all of today's USB devices.,Verified Purchase,,,86,40,1990283,Public
Michelle,/gp/profile/amzn1.account.AEED4XTNCYIVLMWQFCAHM6MKTO4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 6, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,5.0 out of 5 stars,During this Covid time I am working from home and needed to plug multiple devices into my computer. This works really well for the four devices I have plugged in now. Great if you want to add a light and microphone to your zoom sessions but not give up your mouse and iPad.,Perfect for adding devices,Verified Purchase,,,,,8915488,
Average Customer,/gp/profile/amzn1.account.AGZUL7TPKRR7DGOM6MDIFUPJD3ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2018",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=45,5.0 out of 5 stars,"Item shipped quickly and was as described. I like the fact the switches are on this model and serve a couple purposes. As a pc hub for usb, you can connect and disconnect flash drives instead at the push of a button. The only con to this hub over others is that the ports are aligned tightly, only allowing 2 flash drives  (SanDisk cruzer) to be used at one time. You might be able to fit 4 slim drives, but I'm looking to add usb extension cables to the mix.",check the width of your flash drives,Verified Purchase,,,,,219437,
Arnie Weingart,/gp/profile/amzn1.account.AECBLE2L4ESAM6QQRO73RGWYNXLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,5.0 out of 5 stars,"Needed to have more ports available on my iMac, and this works awesome!At age 63 I CAN say Awesome and it's true.  Perfect product and price, I would have paid more.Entire unit is compact, lights up the connected USB connections and done!",Just Perfect!,Verified Purchase,,,,,249295,
