author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Comi2008,/gp/profile/amzn1.account.AE6WUDHA537AGQU5OZXTR67XXU6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2016",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,2.0 out of 5 stars,I bought this for my Intex 15' steel frame pool hoping to reduce the amount of skimming I had to do. I installed it according to the instructions to the tee and it seemed like it was working at first but soon found that it just wasn't working at all. I took it out of the pool and will continue to skim for the summer. Disappointed.,Disappointed,Size: OSVerified Purchase,2 people found this helpful,2453621,141,73,Public
Amazon Customer,/gp/profile/amzn1.account.AFFCJESEMZ6EJUU5SZFAKDDW64OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2017",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"This skimmer is such a good value! I was surprised how well it worked!  I have a Coleman 48 x 18 pool.  I have the filter that came with the pool so it is not very strong.  They key to make this filter work is plug one of the outlets.  My pool has two outlets to the filter and one back into the pool.  After I plugged one of the outlets this worked like a dream!!  It is amazing for the cheap price, I wish I would have bought it when I bought the pool.",Great product and cheap price! Very satisfied!,Size: OSVerified Purchase,,1404694,33,53,Public
Heimey,/gp/profile/amzn1.account.AFML3VY5AUTMLNKDCJ2ZQ4NZD5OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,it is the best thing i ever bought my gran kids love it they each got one for their birthday i have not seem them play with it yet but i know they love it because they told me that i just wish they were available in more colors i had to write their names on them because they are the same,This is amazing,Size: OSVerified Purchase,,842536,83,76,Public
Gina,/gp/profile/amzn1.account.AHI4LCNOFR7KDP6LUYIR2NJWCAKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 1, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Your browser does not support HTML5 video.           Best 50 bucks I've spent in 2020. This thing works,  living in South Florida with swarms of nats and night flying insects in the summer this is a must have. I have a16"" pump with great power.",This thing works!,Size: OSVerified Purchase,,354275,140,81,Public
k2,/gp/profile/amzn1.account.AERWRYBHIFXZYAWGDKUFSOPDYGYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,"The basket floats up out of the bucket, and the bucket tends to also float up and then sucks air into the filter/pump. I tried weighting the basket down with several large rocks and it still doesn't work well. Wish I hadn't installed it and won't ever buy again.",Frustrating and doesn't work well at all,Size: OSVerified Purchase,,6693763,32,51,Public
MadDog48,/gp/profile/amzn1.account.AEXH4COS4LVWHHIJBJMM3OF5IPSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 7, 2018",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,2.0 out of 5 stars,"Bought this for a 15' round Intex pool. The pool has 2 hose outlets to the cartridge filter and this hooks up to one of them. First, the cartridge filter had nowhere near the water draw to effectively skim the pool. The kit comes with a cap of sorts that you can use to block the second hose outlet. This helped the skimmer draw better, but it still didn't work that well. The skimmer was also hard to clean and I found that debris just floated back into the pool when you tried to remove it. Save your money.",Doesn't really work,Size: OSVerified Purchase,,11482700,5,14,Public
Urban Farmer,/gp/profile/amzn1.account.AF53WBQMPCZ2WWWJRUZH4UKDAJVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,"Worthless product, doesn't hold to the side of the pool, very little flow, doesn't skim very well... I like the Intex pools, couldn't believe they would offer such a worthless product.... don't waste your time or money on this product",Don't waste your money,Size: OSVerified Purchase,,84494009,171,198,Public
Jack H,/gp/profile/amzn1.account.AEKEDV6LSTN3A36OGSRR7MIFCJIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2014",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"This is designed for the metal-frame and easy-set pools and has a couple different attachment arms for the different pool types. This can be mounted to an ultra-frame pool, but you really have to ""fidget"" with it to get the set screws tight enough to hold the skimmer in place but not so tight that they pop off the frame rail. The adapter that screws onto the pump inlet is deep enough to engage the threads on the deeper inlet strainer.The skimmer works great. It was pulling things into it that were at least a foot away and cleared the surface of my 16' round pool in just a few hours.Worth every penny, and then some. If you want a clean pool, you have to have a surface skimmer.",Can be mounted to ultra-frame pools...if you're very careful.,Size: OSVerified Purchase,3 people found this helpful,3739,5613,853,Public
Justin Bezart,/gp/profile/amzn1.account.AG2S4BTG2ACUHRCXCE6M72F5FK2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 9, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,2.0 out of 5 stars,"This unit will work great if you have the suction power from the pump, it did collect debris coming towards it but the skimmer has to be perfectly straight and it wouldn't suck debris towards it. I used it for a while but got tired of fixing it every time some one jumped in the pool.",Needs a strong pump,Size: OSVerified Purchase,,7903116,6,30,Public
Lissa K,/gp/profile/amzn1.account.AFJS5BSNBWJSPK3DLNDOX2XBTBKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 26, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,"The idea behind this is perfect. My issue with it is how it attaches. The clamp isn’t very secure and I can assure you that if you have children jumping around in the pool or causing any type of whirlpool action, it isn’t going to stay attached. It was easy to install other than the clamp being a pain.","Nice idea, attachment could be better",Size: OSVerified Purchase,,14085,713,385,Public
The Dude,/gp/profile/amzn1.account.AEZICNZBQDCONB7LIGF4QJZL67YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 29, 2017",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this for my mother's above ground pool.  It will not work miracles, but it will greatly reduce the amount of surface debris floating in the pool.I would highly recommend that this be used in conjunction with  an automatic vacuum such as the   Pentair 360100 Kreepy Krauly Lil Shark Above Ground Pool Cleaner          .  This will not make the pool maintenance free, but it will help reduce maintenance by a good bit.",Good Value and a Great Addition to any Above Ground Pool,Size: OSVerified Purchase,,583950,,,
Amazon Customer,/gp/profile/amzn1.account.AGJLVCOQWWCLYIQZYLYKNMRGJPBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,Awesome skimmer if you don’t want to cut a hole in the wall of your pool. I’ve been using these types of skimmers for years. Definitely cuts down on the netting. You do have to stay on top of cleaning it out. Arrived super fast. I was very surprised!!,Works well,Size: OSVerified Purchase,,8613792,3,35,Public
NE,/gp/profile/amzn1.account.AH72TVNLQ65YJLPNY33QUTUTFW6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,2.0 out of 5 stars,"I would still probably purchase, but it doesn't match with the inflatable top round pools very well.  It doesn't suck enough to really clean the top, but it is nice to put chlorine in the basket and have it clean the water.  I think the lack of suction has more to do with the filter strength, then the design.",Doesn't match with an inflatable edge,Size: OSVerified Purchase,,1317043,48,25,Public
Stacey Hackler,/gp/profile/amzn1.account.AGAGLDKJU4AY5K4BVUU4UMKZFHYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,3.0 out of 5 stars,This actually works well. The only issue we found was it did not attach to our pool. The shape is more of a round hole. Our pool has more of a squared off top hole it would not attach. So we strapped it down and it worked great. Just make sure you get one that fits your exact,will not order this again,Size: OSVerified Purchase,,1440607,13,40,Public
SouthD,/gp/profile/amzn1.account.AEDN2KOLE3C2QVHQQ2B5ZN2MKKJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2016",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"This thing works great.  Nothing gets past this skimmer.Comes with the hose and everything else you need.  Installs in about two minutes.  All the parts seem very sturdy.  It is much bigger and tougher than I thought it would be.  Much bigger and better than the skimmer that comes with most Intex pools.  If you have a pool without a skimmer  you really need this, it will save you a lot of time.  I wish I had bought it a longtime ago.  The water in my pool looks crystal-clear No bugs!","Great product, great price",Size: OSVerified Purchase,,3936076,25,70,Public
Pixel,/gp/profile/amzn1.account.AFUKSWVRPC3Q2KZDXJOD4EQ3SYEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"Intex deluxe wall mount pool skimmer would have been perfect if I had a large inflatable soft sided pool, but I have a different pool type so it didn't install well. I rigged it up anyway and boy did it help keep my pool clean! Skimmer is must have for any pool.",Saves so much maintenance time,Size: OSVerified Purchase,,596715,116,76,Public
CK Canady,/gp/profile/amzn1.account.AHS3XQH4MCNNYCEVHWP3KXBD3ZEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2018",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,"This skimmer basket is for sure helping keep out little 14' x 42"" Intex Ultra Frame Pool clean this summer. I do adjust it to make sure it's in the proper position pretty often, but I think that's because I have rowdy kids in the pool almost every day. The way it attaches to the side could be better, but it doesn't hurt the liner and does a good job getting all the leaves and even little spiders and bugs off the surface of the water. Worth the money to add to your above ground pool to make keeping it clear easier!",Great skimmer basket for your above ground pool!,Size: OSVerified Purchase,,83942963,55,44,Public
Diffy,/gp/profile/amzn1.account.AFC5XDKM6ZCI6XYGLJ3QCECBU42A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2019",3,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"Product works great! No issues, very simple hook-up and works like a charm in my 18' Intex pool!! You can literally see bugs and grossness being pulled towards the skimmer! It even catches sun tanning oils! Works better than I expected and I rarely need to use my net because it does everything for me! Living in the mountains, bugs and leaves are inevitable so this is just what I needed, great suction!",Just what I needed!,Size: OSVerified Purchase,,28289,1596,27,Public
Picky Mama,/gp/profile/amzn1.account.AGUFREUQTH3FEAUACLTVAHPJ24ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,2.0 out of 5 stars,"Maybe my pool is too small. But this didn’t work. I have to pay shipping to return it, and with the vivid-19 mail delays...if it’s not returned back by a certain date, I only receive a % back of my return. So I’ll take it as a loss. Not impressed.",Didn’t work for us.,Size: OSVerified Purchase,,849378,339,119,Public
mandavis925,/gp/profile/amzn1.account.AFM6WJ3UVX4EDV4GLJXUZZSOGDYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,1.0 out of 5 stars,"Nope, nope, nope. Regret spending time and money on this thing. Hardly had any suction, and no, it isn't my filter. When you pick it up to clean it, half the crap floats out. Tried it for a month, now it sits in the pile of plastic scrap.",Wouldn't waste the money,Size: OSVerified Purchase,,1372071,165,128,Public
Nick Maggio,/gp/profile/amzn1.account.AFH3RY2R3RCX5AO3IUQANQUZ7GXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"This thing is amazing. At first, I wasn’t too happy about the obtrusiveness of it in the pictures. Well let me tell you, when you see it work, all those cares go away. This is the best $20 I have ever spent. Seriously, just WOW!",Amazing,Size: OSVerified Purchase,,3974492,20,62,Public
Judith Mullay,/gp/profile/amzn1.account.AGCOVTKG44CUDERBEW632O72CB5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 30, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,1.0 out of 5 stars,Our pool has duel suction (two intakes) and this just didn't work with that set up.  There just wasn't enough suction for it to work properly with both intakes working and when we used the cap to reduce the amount of suction on one intake it would set off the low flow alert on our pump.  Its to bad as it would have been great if it worked with out pool set up.,Doesn't work well with duel suction pools,Size: OSVerified Purchase,One person found this helpful,14498946,1,4,Public
KandJ,/gp/profile/amzn1.account.AETWFLSP4TU7TLLUNUIAOVQOJWTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2014",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"Our intex pool (18x9x52) is by trees, so surface debris was a problem. This works great! It is super easy to install. I was impressed with how well it worked. After about an hour it had removed all the surface debris. You do need to work with it a bit to make sure it stays in the vertical position. Just be sure that you place it to the side of the inlet (not right on top of it). One you connect the line be sure to move it around a bit to get the skimmer in the correct position. The hose placement does make a difference. As you twist and turn is around it will effect the placement of the skimmer. Anyhow, it was up and running in about 5 mins. Great buy!",Works great!,Size: OSVerified Purchase,3 people found this helpful,3079458,231,84,Public
Amazonoholic,/gp/profile/amzn1.account.AFG6L4MKUAAVUS3WYYQCAXCRIEIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2019",1,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Another fine intex product. I use this in my DIY plastic stock tank pool to control the bugs and other stuff that fall in the pool. Within an hour of putting in my 700 gallon stock tank pool the surface was mostly free of debris.,Cleans my stock tank pool well,Size: OSVerified Purchase,One person found this helpful,12995,1356,438,Public
Heather L Spencer,/gp/profile/amzn1.account.AF7W7AWGSWW7NCOXETQIEFPOJQJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"Totally, totally recommend this! I bought the 52x48 Intex Ultra Pool and for some reason a skimmer doesn’t come with it. I saw a YouTube video of a guy who was recommending this. This is super easy to hook up. I can’t even imagine what a mess my pool would be without this. A definite must buy!!",A must buy for Intex type pools!!!,Size: OSVerified Purchase,,3395514,22,23,Public
fatgotti,/gp/profile/amzn1.account.AHCLMUNMPBNCGFGF5PADWRFWB64Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2018",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,2.0 out of 5 stars,"When this skimmer stays down it works great, Unfortunately it tends to float up out of the water. We have had a terrible time trying to keep this skimmer under water. I will continue to research how to see how others who have had this problem make it work. I would suggest watching videos before purchase. I want to love this product but until it can figure it out it gets 2 stars. 2 stars is only because I see its potential.","Tricky, Tricky",Size: OSVerified Purchase,,436942,428,611,Public
Bubba,/gp/profile/amzn1.account.AHOFJGQH2RIOUEJPMZHDMUWXWOIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,4.0 out of 5 stars,Seems to be working fine took all of 10 minutes to install and I ran my pump for about an hour and came back out and 94% of the pool was clean even seen oils in it fyi I don't have a skimmer sock I think if I add one it will get 100% clean good purchase,Ok,Size: OSVerified Purchase,,13051,656,318,Public
CRA-zy Momma,/gp/profile/amzn1.account.AGVPDRFJI7TUGPWWU5RLD7DSHUTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2017",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,3.0 out of 5 stars,"Good concept, but it requires close monitoring... the height adjustment knob doesn't hold tight enough, so the unit does slip down, then the basket and its contents will escape, resulting in bleach spots from chlorine sitting at the bottom 😔It would be great if the height adjustment had either holes or impressions to allow the knob to hold the basket assembly more securely, and if the basket had some sort of clip or pin to keep it from floating out.","Good concept, but not quite reliable yet.",Size: OSVerified Purchase,,260531,212,92,Public
Brittany A. Mendoza,/gp/profile/amzn1.account.AGTNFWUKLFNWVTKHNBT3KH23ZMUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,2.0 out of 5 stars,Do not buy from seller in the swim they will not help with any returns what so ever.  Poor customer service. Product is good easy to put together all pieces It just didnt fit my pool rim and they did not want to honor my return.  So ridiculous.,Do not order from seller in the swim,Size: OSVerified Purchase,,1801556,39,90,Public
Ellysia M. Gallagher,/gp/profile/amzn1.account.AG47G5X5SOCIEDR2XLIHZKXAIEKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2017",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,1.0 out of 5 stars,"P.O.S.  It floats too high,  Has to be too low to use the clip.  And besides floating out of basket,  When I did jimmy rig it.  The strainer on the top,  Floats a hole 1/4"" above the water line.  It actually directs the leaves away from it.",P. O. S. It floats too high ...,Size: OSVerified Purchase,4 people found this helpful,2074461,57,80,Public
Tammy,/gp/profile/amzn1.account.AFNWWLNBPAFYBX6EQUDYIMX7T54Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 22, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,2.0 out of 5 stars,"This does collect the junk, but  the basket holes are fairly large so when you go to lift out the basket to empty all the little stuff floats back into the water. So you need to have your net ready to collect all the little crud.",I works just hard to empty,Size: OSVerified Purchase,,1190852,59,45,Public
squisheez,/gp/profile/amzn1.account.AHRL2BHZCCF4RVM4G7TPUY5JNFZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,2.0 out of 5 stars,I had a previous version of this skimmer. It was smaller and the basket stayed in place much better. That was a superior model. Should have left a good thing alone. The basket constantly floats out. Also doesn't seem to suck very well.,Previous version was better,Size: OSVerified Purchase,,102649,203,160,Public
sabrina harrell,/gp/profile/amzn1.account.AHJI4JX4UTEMRLAPT5JVEES3CXGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 23, 2018",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"I’ve spent many a mornings skimming the top of the pool removing dead bugs or leaves from the night before. Once I received this and hooked it up, OMG, what a difference. I absolutely love this. Collects all the little bugs and leaves for me. All I do now is go out and empty it on the morning. Would recommend for sure",Works like a charm,Size: OSVerified Purchase,,1493853,150,49,Public
Thomas,/gp/profile/amzn1.account.AHE3PZZOQWLFO6ARXZQX4LDVDIGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,1.0 out of 5 stars,"Really poor skimming quality. The body fastens to the side of the pool very poorly; it continually slips. The ""interior"" then floats in place. Most of the water is drawn up from the bottom of the unit instead of skimming the surface.",Waste of money,Size: OSVerified Purchase,,277322,140,121,Public
B. Burris,/gp/profile/amzn1.account.AGKCLY4DE5VKWOEROL2IGLMO725Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,3.0 out of 5 stars,"This little skimmer was somewhat of a disappointment. It “installs” easily but you have to get it JUST right in order to have the water actually flow into it. Also, it does not stay in place very well.  It has to be removed when the pool is in use. Otherwise, all of the debris will come back out. It doesn’t come with a filter or any kind of netting, so it’s really only good for leaves and bugs. Anything smaller will slip through the holes of the basket. I skim my pool daily with a pole, so this really doesn’t do a lot for me.",Wouldn’t buy again. Contemplated returning.,Size: OSVerified Purchase,,15224161,2,7,Public
Amazon Customer,/gp/profile/amzn1.account.AFUXB6VVIGHU45SENXRL6YVJHGUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 11, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,1.0 out of 5 stars,I honestly don't know how it works but I do know that Intex customer service seems to be nonexistent.  I have called and gotten a recording telling me that they weren't accepting calls at that time.  I called back at the time they said they would be accepting calls and gave up after 45 minutes.  I emailed them through their website and got an automated reply that stated they would contact me within two business days.  It has been five business days with no reply.  The initial issue with the skimmer is that the included adapter does not fit my intex pool.,No customer service,Size: OSVerified Purchase,,28329132,0,3,Public
cayroll,/gp/profile/amzn1.account.AGH3TUFNT6F4ADLOJ3E32KT7TVXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 9, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,4.0 out of 5 stars,Tried this first with my 1500 GPh pump with very little success. Today I installed a 3000 gph pump and its sucking up so much stuff! I only gave it 4 stars because i had to use a bungee cord to keep it from flying up when my pump was running.,Great must have,Size: OSVerified Purchase,,83471194,43,65,Public
cristie miller,/gp/profile/amzn1.account.AHA25RWI5V2U4Z776654MPOHUT7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"This simple device made all the difference, keeps surface floating bugs clear.  I have a Colman pool and it’s upper rail is more oval in shape so I had to place a clamp on top the the securing device to keep it in place, but others then that it works great",Definitely worth it,Size: OSVerified Purchase,,4207315,16,39,Public
