author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
maj1177,/gp/profile/amzn1.account.AFVCOU2ZIRVHFFOWMSY5MERNCZIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Amazing! I was worried that is was going to be flimsy but for the price I decided to take a chance.  It is very versatile. I use it for kicking around the pool, lounging etc. There are more uses than I realized. I also like that I can inflate and deflate it easily after each use. I will definitely be packing this for our next vacation.One more thing, I was also worried about the length since I am 5’10 but my feet just hang off into the water more than my 5’5 daughter. I would definitely recommend.",A must have pool float,Color: Blue LightVerified Purchase,,,416162,151,107,Public
R. Stewart,/gp/profile/amzn1.account.AEHCHEWUXXAQGH2MCJ4P7DQLPTGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"This floatie is excellent in several ways: from the many dense foam pieces making it very flexible that conform to your body and your every movement to the study stitching, to the comfy, inflatable head cushion, to the ability to roll up! It is better than expected. Tho it seems that the color has changed (being in the sun) from a deep blue to somewhat purple.",Ideal,Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,,,4753469,8,28,Public
Dee,/gp/profile/amzn1.account.AFY3COZKHH6RXMWB34JGB7GY4NFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Not that much to blow up and when I figured out how to get on it, makes you feel kinda foolish when finally figure it out,  just put one end between your legs and arrange like you want. I have to hold on to the side of the pool so I don't dump myself. HaHa  So comfortable to float around on, puts your neck in good position. Will order another, but right now everyone has orders to leave mine alone.",Love it.,Color: Blue LightVerified Purchase,,,1588315,13,28,Public
J. M. Grant,/gp/profile/amzn1.account.AEZW5E7Y5SEGQXL4IHPBBPXZHGLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,"The only inflatable part is the pillow.  The rest is a series of foam cylinders.  It floats well; you can be in it and will be part in, part out of the water.  Very pleasant to lounge around on.The colors faded pretty quickly but I did leave it out permanently in the sun.Will probably buy another one next pool season.","Works great, good price",Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,,,177562,294,205,Public
Katie Crews,/gp/profile/amzn1.account.AF3FKUUWNH72S5O47XGAY3LH5UWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Out of all the flotation devices I have purchased for my pool it think these are the best bag for your buck. You can sit in them like a chair, straddle them like a water horse, or relax in them like a hammock. They have been blown all over my yard and are still in great shape even after an unexpected wind storm. I will definitely be purchasing more if needed.",Buy them.... just do it. You won’t regret it.,Color: Blue LightVerified Purchase,One person found this helpful,,84236466,15,48,Public
Stephen C.,/gp/profile/amzn1.account.AERTKC4HXWRBXNBCVIKFWUEG36AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2020",1,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,"Ordered these specifically for the fact that they were the ""deluxe"" version with a fabric cover and carry bag. Well, we received a terrible knock-off and will be returning. Don't buy the deluxe version it's a scam.",Bait n' Switch,Color: Hammock Navy & GreenVerified Purchase,2 people found this helpful,,15927078,23,11,Public
LB Miles,/gp/profile/amzn1.account.AGGYB4XZAGMUUQUDLKZL4CGITRRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"I bought 2 of these floats for our family beach trip and everyone loved them. For the price, I can say this is one of the best purchases I have made of this type of product. They are incredibly comfortable and versatile. Everyone from children to large adults were able to use them. I'm sure they won't last forever but I didn't have any concerns about the quality.",Love these.,Color: Orange – HammockVerified Purchase,,,1956242,32,46,Public
Amazon Customer,/gp/profile/amzn1.account.AEYWNMDOEORFYLEU57U6O7BDZV2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"This is a unique float compared to the general one.  For a child they can lay their body on it.  An adult can comfortably rest their head on the inflated pillow with the other pillow locating somewhere below their legs depending on their height.  I find it satisfying.  I gave sturdiness a 4 just because it can take a few seconds to get on properly, but once on you are okay.",Unique float,Color: Blue Navy - HammockVerified Purchase,,,281800,71,89,Public
Violet,/gp/profile/amzn1.account.AGBJ6HCVAQGZ6GEVTVOWGYAH2ZHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Bought this float for my husband.  He is 6’2” and 260lbs. It appears to be made well, but we haven’t had it long so I can’t speak about durability and longevity.  Based on reading reviews I bought the XL size.  He loves it! It keeps him a float. Cool product because when you lay long ways, (as shown in picture on box) your torso and upper legs are in the water which is very refreshing, unlike other floats where your entire body is on top of the float and out of the water.  I am ordering several more for my family.  Highly recommend.",Husband loves it!,Color: Supreme Hammock - Blue OrchidVerified Purchase,,,10801707,0,12,Public
Msjen,/gp/profile/amzn1.account.AEXO4HZTBNJLDNJYU33BLF6HX3TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,Love how versatile & easy to inflate these floats are. We bought 3. They can be used as a lounge chair or wrap the netting around the back piece a few times & it floats like a seat/chair.  The do deflate as the plastic doesn’t seem to be very thick but they’re easy to inflate so it’s not a big deal! Hope they make it through the rest of the summer!,Nice float!,Color: Mosaic 3in1 Pool ChairVerified Purchase,,,84417482,182,167,Public
Deanna L Ritchie,/gp/profile/amzn1.account.AGWFAITRNVYYSNJYDUDSL2VWHPWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 23, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,When I ordered this float I was looking at the double occupancy one and didn’t realize I bought the single so I was going to return it - but decided to check it out I think it’s very durable and will still get good use of it .I feel like even if the inserted blow of floating devices get a hole in them I can put other flotation devices inside the Velcro insert .  the material on the outside is very durable and it’s  compact enough to easily take it to any pool party or lake so I’m going to give it a thumbs up and keep . And on another note I had originally purchased it for my husband because our float that he lays on got a hole in it he’s Quite bigger than I but he can even use this as a chair and be comfortable.,I accidentally purchased but was surprised and kept,Color: Resort Hammock Antigua BlueVerified Purchase,,,4781242,6,10,Public
Kds117,/gp/profile/amzn1.account.AEYQTSAMVQQ54NBGP62CBMYRL3EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"This float is by far the best pool float I've purchased in quite a while. Lounging in the pool is so relaxing, easy to get in and out of.  The design of this float allows you to rest your head on one end and your legs on the other. No worry of tipping over or your head half in the water. It is also great to sit in. Easy to deflate and store. I kept it folded in my pool bag when not using and easily inflated when I was ready to use.",Great Float,Color: Orange – HammockVerified Purchase,,,964914,62,123,Public
jj.m,/gp/profile/amzn1.account.AFG5AQF4CC6QCEG667NNQIOVT5IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 20, 2021",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Took this product in our suitcases to Mexico and floated all around in the water and in the pool. Easy to inflate, easy to deflate, easy to transport and best of all it was SUPER COMFY! So far we've only used it on the one trip but no problems and seems very sturdy. I would purchase this again.",LOVE THIS FLOATEE!!,Color: Blue Navy - HammockVerified Purchase,,,9663152,23,47,Public
John Cochran,/gp/profile/amzn1.account.AFMXO7R4U53JSIJDQ2AJEDZUYS6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Took these on our trip to St Vincent to have on the catamaran, and they are THE BEST!!!!  Easy to inflate, fun to lounge in, and best of all - VERY LIGHTWEIGHT AND COMPACT!  Uninflated, each one takes up about as much space as a pair of men's pants but are large enough for a grown adult when in the water (I'm 6'1"", 200 lbs).We left these for the captain and crew at the end of the week, and plan on getting more for the next trip!",BEST vacation floaties EVER!!,Color: Blue Navy - HammockVerified Purchase,,,859742,73,39,Public
WKC,/gp/profile/amzn1.account.AGP7YS73HBBRYZKLELWT54L4LKSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2018",2,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,2.0 out of 5 stars,"These are not the floats that are shown in the pictures. Not the same brand or quality. I was very disappointed, as I have ordered floats like this in the past, and everyone who comes to my pool loves them. They work for any size person and great for use many ways, also super comfortable. I wanted to write this review just to warn you that while I did get the color shown in the pics, they are definitely not the quality or brand I was expecting. The plastic is the cheap looking, shiny plastic like the dollar store beach balls, and I’ll also say that they smell horribly of chemicals that I did not have with any I have bought in the past.",Not the float shown in the picture,Color: Blue LightVerified Purchase,,,8791389,10,28,Public
Jennifer Allen,/gp/profile/amzn1.account.AEZ7SUWTGNAYM24CXTQNB7HTRWDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 26, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Seems like a really nice float. Easy to inflate and is very comfy in the pool. You’re body stays submerged so you aren’t cold outside the water but your shoulders, arms and head and legs are all out for a tan. It’s plastic and might be a little delicate so the netting doesn’t rip out from the pillows so just be careful. I’m ordering a few more.",Very cute float,Color: Burgundy – HammockVerified Purchase,,,116450,112,149,Public
Ruben,/gp/profile/amzn1.account.AHUKOLPQGM4GR4YDWNXZOZN5XKHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 7, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,"Have used this float a lot this summer. Definitely sturdy and can hold weight. I like the adjustable mesh netting on bottom.What I would improve are adding a cup holder. A lot of people complimented the float but said not having a cup holder was a deal breaker. Also I would design a cut out for the legs to sit in, rather than on top of the float. Give yourself a more straight sit angle and allows the entire leg to be under water.",Almost a perfect summer float.,Color: Zero G Pool Chair Blue FernVerified Purchase,,,2987303,163,17,Public
Wendy,/gp/profile/amzn1.account.AGLRRRQJLOLPCWAJWIAXUZ6I42MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this float along with several others just before a pool party. This float was the least expensive, but it was by far the biggest hit with every age group. Everyone wanted to use it. There are about 4 different positions you can sit/lay in with it, all of which were quite comfortable. On a super hot day, it keeps you cool since you’re sitting down in the water, not laying on top of it. My elderly mom has difficulty getting onto the other floats, but this one was easy for her. Several people asked where I got it and said they intended to buy their own here.",Big hit with every age group,Color: Blue LightVerified Purchase,,,1659034,60,33,Public
MaryAnn LiCausi,/gp/profile/amzn1.account.AGFSEHD3DQDAFKC2DJPRIDX455VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"The pool float is nice.  The only part you have to inflate is the pillow, which you can do by just blowing it up yourself. You don't need a air pump.  The float itself has little Styrofoam polls inside each pocket. so it hold you up in the water.  It lets part of your body be in the water.  Really comfortable.  It is easy to store or carry with you. You just roll it up and tie it. It has a strap to carry it.  I would recommend it. I purchased only one to try it out.  I will be purchasing more for my pool.",Pool Float,Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,One person found this helpful,,84325329,8,15,Public
Hilary,/gp/profile/amzn1.account.AH2MTHWFXK2LPCPIZIDFG2HCCSPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,this is a great thing for the whole family.  You can sit or lay on it in a variety of ways and it has the mesh so most of your body can be in the water while you relax.  All of us ranging from a 9 year old to a 250 lb man are able to use it.  I am 5'1 and 175 and it is absolutely perfect for my height to lay and have my feet dangle in the water.  It is very comfortable and relaxing.  It also is easy to get on unlike some other types of floats that you keep flipping off when you try to get on it.  I liked it so much I bought 2 more so we didn't have to fight over one.,"comfortable, relaxing, great for the whole family.",Color: Pink – HammockVerified Purchase,,,170175,282,97,Public
Kates Keys,/gp/profile/amzn1.account.AGDZF55IMDNYWJPPZF2AX4II7MNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 11, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,"Took this to Cape Cod and I wanted something I could lounge in or on, without having to go on an oxygen tank after inflating or having to pop the dang thing in order to transport it home. Alas, this was perfection. The two pillow ends take all of a minute max to inflate and are pretty durable with the connecting mesh for the seat. You can use this as a full body lounger or i event was using it to float saddle style which was comfy and didn't rip or pull the mesh either. Highly recommend. Will see if it lasts the winter in the shed tho.",So far so good,Color: Blue Navy - HammockVerified Purchase,,,4085180,46,21,Public
Alan Short,/gp/profile/amzn1.account.AGW6PCRZJ2EOPRYC74YZ574C5N2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2021",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,This is a really nice high quality pool inflatable and very comfortable. I typically buy pools toys for the local pool supply store and pay about the same price for cheaply made and uncomfortable stuff which only last a few weeks before leaking.This things is so nice I purchased 2 more.,So comfortable I purchased 2 more...,Color: Hammock Navy & GreenVerified Purchase,,,84217259,41,30,Public
E. Alikhani,/gp/profile/amzn1.account.AEKIOWWC3H7TQHRHZSF3YS27G24Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"I took this to a 1 week Riviera Maya trip, and it was very convenient. Easy to pack, easy to blow up, and a lovely way to relax in the pool. This was especially helpful when I was too short in some parts of the pool. Instead of being on my tippy toes to stand, I could relax on this. It a just hard to keep up with faster swimmers while on it, but that's expected. I used this by sitting with the inflatables on each side, stradling it with them in front/behind, and laying down across it with the inflatables below my head and knees. All worked well. I'm 5'2"" though, so not sure how tall folks would feel.",Great for relaxing in the pool,Color: Blue LightVerified Purchase,,,13136387,12,26,Public
Allison Thomas,/gp/profile/amzn1.account.AF2VVZ5HBHGPGIG6KYEJ5ZJLTSBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2018",1,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"I have used this floaty way more than I expected. I'm in my third trimester of pregnancy and seeing that laying on my side is painful and laying on my back in bed is a no-no, being  able to hang in the pool in my floaty hammock has been a life saver! I've even found a way to double up the ends and float belly down. Heaven!",My favorite thing right now,Color: Navy – 1-2 Person Xl HammockVerified Purchase,3 people found this helpful,,3124461,18,29,Public
Amazon Customer,/gp/profile/amzn1.account.AHGOAGHNXULMGBABG3B76CSJBRSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,"I received the Delux relax item and while the package on line states it comes with a bag the box does not show there is one.  I read another review that stated the one they received was smaller and didn't have a bag which is what I assumed happened to me.  However, I decided to open the box and than goodness I did.  While the deluxe DOES seems smaller as I believe this is 44 inches, it does come with the bag and the float was actually inside the bag when I opened the box.  If you order this and you were looking for 47 inches well you won't be happy.  If you are okay with 44in and think the bag may not be with it I recommend you open it before you return it...","It didn't show the bag on the box, but it was inside the box.",Color: Resort Hammock Antigua BlueVerified Purchase,,,16722102,1,6,Public
Liz,/gp/profile/amzn1.account.AERRQUCQ6KZ55KCXXUIMKWBEE24A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2017",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"I LOVED this thing! I brought it to Cancun 🍹 and sat in it whole time in the pool, even though the resort had floats this was much more comfortable and versatile with using it different ways. Takes little space in luggage bag and really quick to inflate and deflate. I just ordered an extra one.",I LOVED this thing,Color: Blue LightVerified Purchase,9 people found this helpful,,2683208,28,35,Public
PJ,/gp/profile/amzn1.account.AE2TO5EA4PXFV3YOGXF77ERMQVVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 31, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"I'm a BIG guy so after blowing the seams on rafts in the past, I shopped for something more accommodating. This seems to be an answer for me. Just keep in mind it's a hammock and not a raft. It suspends you in the water and not above. But I find that a plus. It hangs me in the water so I stay comfortable and cool on hot days. And it supports me ok at 300 lbs. I recommend. 👍",Works to keep big guy cool and comfortable,Color: Navy Xl HammockVerified Purchase,,,1336549,18,31,Public
2cent,/gp/profile/amzn1.account.AGS5DBUWWEGFOVXNCEJZDVPHMRFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 20, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"We took this float to Jamaica. It is quite compact, both when deflated and inflated. It blows up very easily by mouth. And I loved how you could use it different ways - like a saddle, or like a lounge.  Even when not using it you can leave it inflated and it doesn't take much space. This was our favorite float on the trip. Other types on our trip included a large donut ring, a smaller donut, and the traditional lounge/raft.  But the versatility, and ease of inflation, sets this one apart.",Perfect for a trip,Color: Blue LightVerified Purchase,,,102915,547,126,Public
Anela Blue,/gp/profile/amzn1.account.AE33WTFPGPPFDUZIYSV5S64QZJ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"Love it because it can be used different way, I like that I'm partially under water because that keeps me cool and it's storing it is SO easy because it is pretty compact when deflated. Also good is that there isn't too much surface that gets heated up by the sun. (We've had large inner tube types of floats & in the Arizona sun, any surface that you are not lying on or not in water, gets HOT!) Seems durable, but time will tell. And it's inexpensive!",Great pool float,Color: Burgundy – HammockVerified Purchase,,,84042935,34,62,Public
Sam Zehren,/gp/profile/amzn1.account.AFNMSHEXQAXEPSSTEFCHY5IS7XIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 21, 2020",2,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,3.0 out of 5 stars,"Arrived with this gross yellow spot/crust that stayed even when I wiped it off. It is also super short between the inflatable pieces. Not sure if it will even reach my neck and knees and I'm 5'6""",Ehh,Color: Supreme Hammock - Blue OrchidVerified Purchase,One person found this helpful,,1333924,68,38,Public
Suzanne P.,/gp/profile/amzn1.account.AHHLUI6GV6MVXZK5JJT4PUU7JQ7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"I've thoroughly enjoyed this float.  I've used it in the ocean and the pool.  It's quite remarkable that you can either straddle the mesh part and have the float go in front and in back OR you can lay on it and have it support your head and legs. Even better than that is that it doesn't take much to blow it up...no pump needed! When you're don't using it, let the air out and it folds up quite easily and can be put back in your bag/suitcase. I've even taken it on a business trip to use at the hotel pool - it's that easy. The striped fabric is a heavy duty canvas.",Best float I've ever bought!,Color: Orange – HammockVerified Purchase,,,509313,110,58,Public
WM,/gp/profile/amzn1.account.AE2R4ASQGIS42HTVO7JNGIHJEZGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"We decided to give this product a try because some reviews of the more expensive items had been really disappointing. These inflatable pool floats arrived promptly, and have proved to be really comfortable - providing good relaxing support to the body and good support for your head at just the right immersion levels. They have significantly enhanced my wife and I's enjoyment of our pool. I am not sure how the mesh will last long term with the effects of the chlorine. We rinse them after each use, but if they last a season at this price they will have been a great buy for us.",Surprisingly comfortable - Has enhanced the enjoyment of our pool,Color: Blue LightVerified Purchase,,,7547096,11,11,Public
Barry Cushman,/gp/profile/amzn1.account.AEKEJXKR26QHMEZSO6MHACWKT37A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,3.0 out of 5 stars,"This is a great idea, but it's not practical. The sections are essentially small noodle tubes, but they are smaller in diameter. For me, and I'm about average height and weight, my midsection sinks. The center really needs to be beefed up to be practical. Plus, my head sits too low in the water.  If you're in a pool with no waves, the low head position shouldn't be an issue, but on the lake, you'll need gills to breath regularly.","Brilliant idea, but not practical in the real world.",Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,,,1858430,86,57,Public
Daniela,/gp/profile/amzn1.account.AGQUB6PBZIJ6RH4PQ5DMNIXO6VLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 21, 2020",4,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,1.0 out of 5 stars,"Very disappointed because it came apart  the very first time I used it...within 1 hour. I am not a heavy person 5'2"" and 120 lbBecause the community pools were I live are closed due to Covid I wasn't able to use it within the 30 days return policy. I went at my friends house in Arizona and I decided to try it out. This is the result after the first use. It's not worth it the money.",Not worth the money,Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,,,807926,43,27,Public
