author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
J. Williams,/gp/profile/amzn1.account.AFUZ26WHFMMLXS4F3JNULREIPQTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Nothing wrong only had wrong initial, bought another one with the correct initial.  Granddaughter loved it.  Put it on",Small necklace,Style: MVerified Purchase,,,2130250,12,94,Public
Anna Sisson,/gp/profile/amzn1.account.AHA7YWVYVF7RUM3HKZMFGYN7LJPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 17, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,This is a really cute and dainty necklace. I wish the chain wasn’t adjustable because it gets tangled in my hair.,Cute and Dainty,Style: BVerified Purchase,,,388650,49,105,Public
shancam,/gp/profile/amzn1.account.AGTBSYTTBDYL7HARU33UUXSILD4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Very pretty and delicate necklace. I gave it to my foster daughter for Valentine’s Day and she treasures it. So far it’s help up to a ten year old’s a use very well.,Lovely gift,Style: VVerified Purchase,,,13949280,14,23,Public
Aimee,/gp/profile/amzn1.account.AH75TRPNP2RDEXXODLDD6UDSX2DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,"This was a prefect way to have a piece of my husband with me all day long! I’m not able to wear a ring at work, I string my ring up on the chain with the heart charm with his initial! It looks fancy for what you pay, I haven’t had any issues other than getting my hair tangled in the clasp. I get compliments daily! Would recommend!",Worth it 100%!,Style: JVerified Purchase,,,10355676,0,8,Public
Kate,/gp/profile/amzn1.account.AHIXWC2HYABALTQ6I7MMGIYZX73A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Bought it as a gift for my bestfriend and she was thrilled. The necklace is shiny, and dainty and looks great on my friend!",Beautiful,Style: JVerified Purchase,,,1641514,23,44,Public
Amazon Customer,/gp/profile/amzn1.account.AEYS55VYAHJ3EKQB7YRMNEAS3B6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 31, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I have worn this necklace for the past 2 months and it is still as new looking as when I first bought it. Definitely great for a girlfriend or boyfriend as a gift. It’s also super comfortable to sleep in every night. I almost forget that I’m wearing it. Love it!,"Great purchase, great quality, great value",Style: JVerified Purchase,,,13148161,0,12,Public
jesse lardies,/gp/profile/amzn1.account.AFQYFC7KRJ4CDQHIL6OYFQCLF5SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2021",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,"Got this as part of my wife's anniversary gifts, today is March 5, our anniversary was Feb 27, the chain is ALREADY DISCOLORED wtf guys??",Chain changed colours and irritates her skin,Style: FVerified Purchase,,,84399029,3,29,Public
Jessica Soliz,/gp/profile/amzn1.account.AG5Q7OLESMAVEORTSTN2FDB5F3PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,My daughter has not taken off for 2 weeks and it’s still gold!  She hardly knows it’s in and it looks so beautiful in her 6yr old neck.  Love it,Stays gold!,Style: CVerified Purchase,One person found this helpful,,7461915,3,19,Public
lisa,/gp/profile/amzn1.account.AFOZ54HLDKRVNHPLV2YXF6LQJQOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Darling little necklace think my niece will love it.  It is very dainty.Is packaged in a nice gift box.,Dainty and Darling,Style: WVerified Purchase,,,84364,137,306,Public
Angie,/gp/profile/amzn1.account.AFVIMH4MBPPW4JZ37BXYEQHSZ5SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2020",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Beautiful, simple, and dainty. Perfect Mother’s Day gift. The only downside is the packaging. I had to completely rip open the box it came in to get to the necklace.",Perfect Mother’s Day gift,Style: LVerified Purchase,,,2890725,14,28,Public
Rebecca,/gp/profile/amzn1.account.AH4GUVFKYGZXZMJZGCJHT5AOD4UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2020",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Perfect for my girly girl.  She is only 3 but she loved this necklace and it looked great on her.  The extender will work well as she gets bigger.,CUTE AND GOOD QUALITY!,Style: TVerified Purchase,,,127585,82,72,Public
Misery215,/gp/profile/amzn1.account.AFK63KZA43ZOBAC2HMTE6ZDLNFCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2020",2,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,I wanted a necklace for my 4 year old daughter. I decided to go cheap because nothing is safe with MY children so as long as I can replace it it’s 👌🏻I love the necklace so much! It’s more pretty in person wish I got myself one too,JUST BUY IT,Style: A & CZ PaveVerified Purchase,,,513360,18,30,Public
Jazzi Lady,/gp/profile/amzn1.account.AEMA3YDGVBOMTWPHGKTXSDX6DY3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,"I bought it for my 4 yr old granddaughters birthday. It is really cute, but the letter N is so small it’s hard to see.",Too little for the money,Style: NVerified Purchase,,,2733650,34,83,Public
Patricia,/gp/profile/amzn1.account.AETJBOCRQKFA6S5RJHQBJ7JDCYRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Although the necklace pendant was smaller than I would have liked, it is a very pretty delicate necklace, and wrapped very nicely.  I gave it to my  7 year old granddaughter and the joy on her face in seeing it after she opened it was priceless.",Delicate tiny heart shaped initial,Style: EVerified Purchase,,,11461350,8,12,Public
Dale Viot,/gp/profile/amzn1.account.AE4P5O7YSRHWPQJOYPQZ4OMNDUXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"It is smaller than expected but it is ABSOLUTELY stunning! It's for my 4yr old granddaughter. The presentation is beautiful but the best surprise is the vard it comes on. It says ""I ❤ YOU! Anywhere you are, I am near. Anywhere you go, I'll be there."" It will have meaning even after I'm gone. Maybe I can find something like this for my grandson too. love it!",Beautiful keepsaketo cherish always,Style: AVerified Purchase,,,8229161,19,7,Public
E. Sebring,/gp/profile/amzn1.account.AHKP7V5RVLF3PC5MVMU7HUCBGJJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 7, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,2.0 out of 5 stars,This product was for a 10 year old girl. The chain was so long it hung down to her belly button  ! Disappointed,Does not fit a child,Style: BVerified Purchase,,,2274907,18,53,Public
Deborah Smith,/gp/profile/amzn1.account.AHIULSJ3OP2VG7P3JVWCYTLBCTWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 9, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,Love the chain but didn’t expect the heart to be baby size-it’s for an eight year old not an 8 month old - but hopefully my granddaughter will still love it,Very tiny initial heart,Style: AVerified Purchase,,,273059,66,137,Public
Happy,/gp/profile/amzn1.account.AFU3RKRGB4F23XUKA4P43AEHVSTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 23, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"I enjoy seeing her wear it when she gets a-roud-tuit which is fine with me, it's very attractive even if it is very small.",Wife Loves this,Style: BVerified Purchase,,,131617,166,940,Public
HelpingOthersThruReviews,/gp/profile/amzn1.account.AHC473VG3PHPDACV7T2AHX44JEOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,1.0 out of 5 stars,Chain broke and I'm past the return window!  This was a gift for my daughter and the chain broke before she even got to wear it.  She sad about it.,Chain broke before even wearing it,Style: GVerified Purchase,,,4943058,13,31,Public
Vanessa V,/gp/profile/amzn1.account.AEF5MPSNAV62SVJR6URD3DDUZ4JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Very sweet for a little girl.  I purchased for my 5-year-old daughter for Christmas.  It is delicate & pretty.,Perfect for little girl,Style: VVerified Purchase,,,85683,212,127,Public
Kenrims,/gp/profile/amzn1.account.AEJKPUMQCN5XHOKIETZHFZHUE5LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,3.0 out of 5 stars,"Nice for kids but after 3 months, the pendant is turning black though chain is still intact. If it is really 14k gold, it shouldn't be changing colors. I'll rather buy a better quality gift that is more pricey.",Pendant turning black but chain still fine.,Style: FVerified Purchase,,,2971217,5,26,Public
Amanda,/gp/profile/amzn1.account.AESTXMFTWHEE2ET6ND2GJC4MM4OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,This necklace is absolutely perfect. Its just the right size for my 8 yr old daughter. I cant wait to see her eyes light up on Christmas morning. The message that comes in the box is everything a mother or grandmother would say. I absolutely recommend,Absolutely perfect,Style: KVerified Purchase,,,14323511,0,11,Public
Phyllis Mullins,/gp/profile/amzn1.account.AEP4FH4Z3BMZMWASKF5CRF2PNMSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,"My granddaughter loved it. She is 11. Chain was not very sturdy, but the necklace looked good. Great gift",Chain was a little flimsy but a great gift,Style: E & CZ PaveVerified Purchase,,,2999569,5,52,Public
OnlineHolidayShopper,/gp/profile/amzn1.account.AEQME7BVSQRBHJCDPOJVM3RLM64A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,I bought this for my godchild who is 7.It is perfect for a young girl as the heart is very small and dainty. Packaged nicely and arrived on time. Great value.,Nice gift!,Style: CVerified Purchase,,,5022767,2,31,Public
Mel,/gp/profile/amzn1.account.AHLM4KNCBN3NW22AMF35X2OOIOSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Very cute but very small. I bought for my young daughter and young nieces. Very cute for little girls,Small but cute,Style: HVerified Purchase,,,2637068,17,102,Public
Vanessa,/gp/profile/amzn1.account.AG5RKENO42BKNZUZIXSKD3IEENGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,This is a sweet little necklace. It was a perfect gift for my 9yo daughter. She was delighted and wears it almost daily.,Perfect for the price! Lovely.,Style: AVerified Purchase,,,84387926,218,78,Public
Coastcowboy,/gp/profile/amzn1.account.AEC5YX4XU7RJ72KWGTHKIGRWHPTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,"Be aware that this product is VERY tiny, but my granddaughter, to whom it was gifted, absolutely loves it.",Very small,Style: LVerified Purchase,,,10410351,,,
Marisa,/gp/profile/amzn1.account.AFATGXFOS5FTHMNS5VCF7CBEMDEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,3.0 out of 5 stars,Beautiful necklace. But def cheap. My daughter wore hers everyday since Christmas and it’s now turning her neck green. Sad. But I will invest in a real gold chain and keep the heart.,Not for everyday wear,Style: BVerified Purchase,,,1506454,10,26,Public
Sarah,/gp/profile/amzn1.account.AEMCJAEHFCZEMVZNIX6ER6VC6UXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I gave this as a birthday gift to a 7 year old little girl and it fit great and looks really nice.,So cute!,Style: BVerified Purchase,,,249941,188,342,Public
LainaO,/gp/profile/amzn1.account.AHVP7HGS2VNEQAZAEWRSZXG7MDNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"Got these for my daughters for Valentine’s Day, they are very cute and perfect for a little girl.",Adorable,Style: LVerified Purchase,One person found this helpful,,84221266,14,89,Public
Amazon Customer,/gp/profile/amzn1.account.AEFMU3OMMN72OLPFQGILO64UA2OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"Gave this to my sweet 4-year-old niece as a gift for being my flower gift, and it fit perfectly. She loved it. Very happy with my purchase.",Adorable for a Flower Girl Gift,Style: MVerified Purchase,,,944584,21,35,Public
Jan,/gp/profile/amzn1.account.AE6M34V7P5FVEOAU3TOLTBQOY52Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,3.0 out of 5 stars,Very cute necklace. It’s a little smaller than I expected but I think my granddaughter will still love it.,Small but still very cute,Style: LVerified Purchase,,,6593797,6,46,Public
Christmas Fanatic,/gp/profile/amzn1.account.AEJV2ELTJKYCNVNFN64UCZGDHBWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,The necklace is so adorable and dainty which is exactly what I wanted. If you want a necklace that is subtle and dainty than I definitely would recommend!,Dainty and Sweet,Style: ZVerified Purchase,One person found this helpful,,1042667,28,62,Public
Melissa,/gp/profile/amzn1.account.AFPLCREJD6SEU3MH4TS7BM2XLJAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2020",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Guys buy this!!! It’s super cute and does not change color. I wear it everyday in and out the shower and it has not changed at all... I’m gifting all my sisters these necklaces for bday gifts. I bought mine July 19th. Here is the necklace August 25,Love,Style: MVerified Purchase,,,12698783,3,11,Public
Cathy,/gp/profile/amzn1.account.AHTXUF46E2CIC6KWFN25CBP3VVKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Got these initial necklaces for my 2 nieces and they were thrilled with them. Would def  recommend.,Great gift idea,Style: CVerified Purchase,,,1524082,23,56,Public
Thomar,/gp/profile/amzn1.account.AHIH6TCQAC7GO4H4F6OLLEA3EZRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2021",2,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,So Cute for 10 bucks. Very giftable for your girlfriends or maybe a just because gift. dainty and simple.it’s a choker on me but on a toddler it would be a gift first chain. got the initial and the diamond heart back!,Cheap and Cute.,Style: L & CZ PaveVerified Purchase,,,6411018,1,14,Public
A K,/gp/profile/amzn1.account.AHT2K77SSY7QZ6FVTKQLK65L5PMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2019",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,This was the perfect gift for my seven year old. Only thing small complaint I have is the phrase that comes on the small piece of cardboard the necklace comes in.. It left me a little confused lol other than that I am very pleased with my purchase and my daughter loved her new “S” necklace.,Perfect Stocking Stuffer ❤️,Style: SVerified Purchase,,,84128270,97,23,Public
Bryan B,/gp/profile/amzn1.account.AHEBAKW3WCDZ3ZBG2PRM7HWEL5AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,4.0 out of 5 stars,"This is a very dainty necklace. Luckily it was for a very young girl who still appreciated it greatly. To be transparent I didn't pull out a ruler to see exactly how small this would be, so that's on me. Regardless, its a nice necklace. Just know its tiny.",A good deal smaller than I expected,Style: MVerified Purchase,,,757959,41,14,Public
JennMichelle,/gp/profile/amzn1.account.AHDB3FQFFAYOFCHIIFZODKOOOXEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 15, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,My daughter asked for this for her birthday. She absolutely loved it and said it was even prettier in person.Very dainty and sweet.,Dainty and Pretty,Style: J & CZ PaveVerified Purchase,,,84095533,47,160,Public
dkunes,/gp/profile/amzn1.account.AGBIHV6P3KOSF3WXJMG3DF7YS6BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,We gifted this to our 8 year old granddaughter and she loved it. She wanted to wear it all the time.,Granddaughter loved it!,Style: RVerified Purchase,,,2206058,77,100,Public
Bella Luna,/gp/profile/amzn1.account.AGRUI4S6LL4FPHO45REPFHUQV4ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,4.0 out of 5 stars,"It's fine I suppose, don't see ""14k"" anywhere on the item. My main problem is how much smaller it is than the photos make it seem.",So much smaller than depicted,Style: IVerified Purchase,,,1171195,15,27,Public
Sunny,/gp/profile/amzn1.account.AGICA3267UOLV3FBNA5OMYRSCFFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,4.0 out of 5 stars,"Purchased one for each of my grand-daughters. They loved them. Very dainty. I was a little disappointed with the size of the heart. Very small, but ok for young girls.",Nicely packaged for a gift. Cute for preteens.,Style: BVerified Purchase,,,6142213,2,28,Public
pguttery,/gp/profile/amzn1.account.AGEEOWIOY5IVP366QZL74CXVEC5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,My daughter loves this necklace.  Quality is good.  It's the perfect little gold necklace to go with everything.,Just as pictured,Style: CVerified Purchase,,,2790901,44,43,Public
Heather,/gp/profile/amzn1.account.AFIWFETBWWK3XROVXU74VHS4INBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,As described. It was small but perfect for my daughters. they loved them And wear them every day just about with no issues.,Small but sweet,Style: BVerified Purchase,,,928216,53,39,Public
NAlberto,/gp/profile/amzn1.account.AF63ZHJGU4DQM36FJBLZJSEF6Y4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"My daughter’s name starts with Y and it’s difficult to find jewelry with that initial. Was the perfect gift to send, packing was nice.  She loves it and has received many compliments.",Beautiful necklace,Style: YVerified Purchase,,,84382929,2,17,Public
