author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Amazon Customer,/gp/profile/amzn1.account.AETEYTOROTWA53TIA3CGBBGFG7RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,Educativo y con hermosas ilustraciones,Desarrolla su memoria y se divierte,Style: Minnie Mouse MatchingVerified Purchase,,2312034,,,
ejack82,/gp/profile/amzn1.account.AE42CQOYBA645GANUETZOPNLXGDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,perfect for gifts,Five Stars,Style: Marvel MatchingVerified Purchase,,523702,,,
Joy G,/gp/profile/amzn1.account.AFAPHJBKVILY6QSQ4TXAT4TCAWFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,My three year old loves this game. We play for hours!,Five Stars,Style: Disney Princess MatchingVerified Purchase,,300727,8,43,Public
Yelena Bordakova,/gp/profile/amzn1.account.AECVUWFISL7JXGLRAX2YRZEPGVKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 15, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,Love ❤️,Good game for family,Style: Disney Princess MatchingVerified Purchase,,8047458,10,76,Public
Tater Totz,/gp/profile/amzn1.account.AGTMQHNCR6S2Q5CATZ6PDUSZ3LAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,It was a Christmas gift for a 3 year old and it is great... pieces can be put in ziplock bag for easy storage.,Good for 3 year old,Style: Marvel MatchingVerified Purchase,,62593673,,,
happiegilmor,/gp/profile/amzn1.account.AEXAY2PKPQGZXBF3HZJCQQQJZGMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2013",0,1,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,3.0 out of 5 stars,"I purchased this online through Amazon for around $12 and found it later at Target for about $5.50. Game is great for my 2 1/2 year old and we have fun playing it but I cringe at how much I overpaid every time I see it. Oh, and the box is deceiving. They show Mickey on it (one main reason I chose this theme) but he isn't even one of the memory cards. He's only on the box.",Buy it in stores to save money,Style: Disney Classic MatchingVerified Purchase,34 people found this helpful,16758422,,,
E. Sampson,/gp/profile/amzn1.account.AE4KTP5DXAVQEKZFR337QI76CH7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,My 3 year old likes it.,Five Stars,Style: Disney Classic MatchingVerified Purchase,,8022956,,,
kdr112,/gp/profile/amzn1.account.AFMNR7XXR2GO3OPLJNSHNPPXYM2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 21, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,Granddaughter loved it!,Five Stars,Style: Minnie Mouse MatchingVerified Purchase,,1572194,6,67,Public
Brittney,/gp/profile/amzn1.account.AE4ZBV7UNI7HFSAZBMCPJW3LWG4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,Very age appropriate,Great price for toddlers,Style: Minnie Mouse MatchingVerified Purchase,,8682038,15,43,Public
Pat C,/gp/profile/amzn1.account.AGS5WFRUZD5WHJS3XJNIYDFJCHHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,3.0 out of 5 stars,Quality poor,cheap,Style: Marvel MatchingVerified Purchase,One person found this helpful,11054252,1,1,Public
Kindle Customer,/gp/profile/amzn1.account.AFMKFKGMFQ7XXZVX45KUU3GLNDDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,the kids love it.  superheros and learning!,match it up!,Style: Marvel MatchingVerified Purchase,,8900130,295,59,Public
Hollip,/gp/profile/amzn1.account.AGK4LIQXP5BE4SIZA57IW7G5EMYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2012",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,4.0 out of 5 stars,this is  a great game I bought it for my three year old neice she loves it and it is a great learing tool for matching.,good matching game,Style: Minnie Mouse MatchingVerified Purchase,,62593673,,,
Gris,/gp/profile/amzn1.account.AH4I6OWJMI3SRACGVEZZ4GYPXNDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 1, 2014",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,bought it as a present. we own similar one and my 5 year old plays it constantly,Five Stars,Style: Marvel MatchingVerified Purchase,,4398668,,,
MissyD2014,/gp/profile/amzn1.account.AE6QA6MTMAMQRC3K6ZWIGKSWT3BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 4, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,Cute game,Five Stars,Style: Disney Princess MatchingVerified Purchase,,3519275,0,3,Public
hope,/gp/profile/amzn1.account.AGU72S3BJUXX5WETZDK7GHKBJRIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,my daughter loved everything about it.,Five Stars,Style: Disney Princess MatchingVerified Purchase,,7343344,4,89,Public
denise dudash,/gp/profile/amzn1.account.AF6FY3FU2T5HJMJSGNAFZ6PABQ3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Perfect for young kids,Great gift,Style: Marvel MatchingVerified Purchase,,693759,1,8,Public
Chsgrl,/gp/profile/amzn1.account.AEJVRP3G2A2TRVX5D6WLU6OLXSVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,5 year old loves,Great for a kid who loves the Avengers,Style: Marvel MatchingVerified Purchase,,19074590,,,
Amazon Customer,/gp/profile/amzn1.account.AHE2LMYDTXTJCDRW5JVHDSPHVRCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Fun little gift.,Five Stars,Style: Disney Classic MatchingVerified Purchase,,14619263,1,2,Public
Jody E.,/gp/profile/amzn1.account.AG6Z4MNDKLU5HXDQM7JCMF7OKF7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,"Perfect size, good quality, pretty pictures!",Perfect size,Style: Disney Princess MatchingVerified Purchase,,1379014,,,
ladyedith,/gp/profile/amzn1.account.AHGBRI7UQSD4SKSMOFAIFSGUA6NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,4.0 out of 5 stars,great fun for my little ganddaughter!,Four Stars,Style: Disney Princess MatchingVerified Purchase,,9995889,57,57,Public
Sharon N. Aycock,/gp/profile/amzn1.account.AHHT6Z4NLACBSHX5TFA4RU3NMSIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Little ones love matching games!!,Five Stars,Style: Minnie Mouse MatchingVerified Purchase,,15830238,,,
Fikany family,/gp/profile/amzn1.account.AHROMTRPOV7HN5S4476M4G7CA4YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,4.0 out of 5 stars,Fun to play with toddler,Four Stars,Style: Marvel MatchingVerified Purchase,,7330138,71,156,Public
Kindle Customer,/gp/profile/amzn1.account.AESZKLEEQKVG2EYK7DXROCP5ZHAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Great for learning,Memory game,Style: Frozen II MatchingVerified Purchase,,1968106,32,43,Public
Amy,/gp/profile/amzn1.account.AHDEUKDOF3OSMUOJ3LJMAJZXBHAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 25, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Purchase as a gift. Was well received.,Five Stars,Style: Disney Classic MatchingVerified Purchase,,34766668,,,
Amazon Customer,/gp/profile/amzn1.account.AF5RHNKXZQ2OMXEDI2QH6XV42A4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2018",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Cute picture cards! Totally Recommend! It is a must if your looking for a type of memory game :),Totally Recommend! It is a must if your looking for ...,Style: Disney Classic MatchingVerified Purchase,,9093499,28,41,Public
M.H.,/gp/profile/amzn1.account.AFLM63NPM4SGI6OVAZ3ZKEVRWQPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Husband & son love it--really cute for Marvel fans of any age!,Cute & fun...,Style: Marvel MatchingVerified Purchase,,4753168,25,14,Public
Elizabeth,/gp/profile/amzn1.account.AEWOWQX5GQDE2BEFUAR3SLVRAAYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,My niece loved it!,Five Stars,Style: Disney Princess MatchingVerified Purchase,,3701378,,,
Lori,/gp/profile/amzn1.account.AEQVDG6RFV7ZGS767POOOSUPZ2CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Delivered on time and as promises,Five Stars,Style: Disney Princess MatchingVerified Purchase,,345973,5,11,Public
Charlotte Horath,/gp/profile/amzn1.account.AFIX6NGHC6TNZD4SAXPOMYKVH7LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2018",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,granddaughter loved it,Five Stars,Style: Disney Princess MatchingVerified Purchase,,19543106,,,
Jag,/gp/profile/amzn1.account.AEVX6L4CAZ24LMO6TKPAQTDOTQ3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,K p.o. Luck j mhmm,Five Stars,Style: Disney Classic MatchingVerified Purchase,,3223092,,,
mamalyn51,/gp/profile/amzn1.account.AHQRFNQ2KYVO6NG73VU4XI3OQX7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,My granddaughter loves it.,Five Stars,Style: Disney Princess MatchingVerified Purchase,,21556541,,,
kcp,/gp/profile/amzn1.account.AEV7VV55PDKT7DWTXFZMYGETL6CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 30, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,The boys love this game!  They play it often.,Five Stars,Style: Marvel MatchingVerified Purchase,,34391161,,,
AL,/gp/profile/amzn1.account.AHEYJQNVJW2NFCVM6CVNEW3LC67A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2014",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,2.0 out of 5 stars,"The game seems great, but the shipping label is DIRECTLY on the game box. To make matters worse it was raining outside and since the game WAS NOT in a shipping box the game is ruined.",Poor shipping,Style: Disney Princess MatchingVerified Purchase,3 people found this helpful,5035249,104,95,Public
unlimitedHope,/gp/profile/amzn1.account.AFSZRM47FJF4O6IAAYMETAGYSKCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,My 4-year-old niece loves it!,Five Stars,Style: Disney Princess MatchingVerified Purchase,,3828287,4,23,Public
Keith Saturday,/gp/profile/amzn1.account.AEVQRD7DI4QTQW42WZVAHFUUPDOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 19, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,A+,Five Stars,Style: Minnie Mouse MatchingVerified Purchase,,2255519,,,
Amber,/gp/profile/amzn1.account.AED5NCFDC354VJQFY2W7UHSQCPTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2014",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Gave this as a give to my niece for Christmas and she loved it. Came packaged perfectly very cute game,Cute,Style: Disney Princess MatchingVerified Purchase,,2441217,288,301,Public
CG,/gp/profile/amzn1.account.AHOG73RR4WKOVCK7LN3CE2NQ2IBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Awesome game!,love!,Style: Toy Story 4 MatchingVerified Purchase,,1504338,174,557,Public
Shannon B,/gp/profile/amzn1.account.AEBMXGFNNSU7GGOVBFCDP3I5MI4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,My boys are obsessed!,Perfect learning/fun combination,Style: Marvel MatchingVerified Purchase,,62593673,,,
Robin Gaylord,/gp/profile/amzn1.account.AF2ZZ62KJ4RFVK2ZKJU3BG7FIQ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,I bought this for my grandson for Christmas and he loves it.,Five Stars,Style: Marvel MatchingVerified Purchase,,5662837,,,
K. Marx,/gp/profile/amzn1.account.AGO3MMQIKMOUPHXGYAPIBSZ4BMRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,3.0 out of 5 stars,"This game is great. My only comaint is that there are multipe pieces that match. Not very challenging for my 5 year old, but easy enough to be fun for my 3 year old.",Great game! Multiple matches,Style: Disney Princess MatchingVerified Purchase,,452654,,,
Matt,/gp/profile/amzn1.account.AHDPOZLVA67DGNBV22IZAU4TZ4QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,"kids love playing matching games, especially with the super heroes.",Five Stars,Style: Marvel MatchingVerified Purchase,,574157,,,
YA Reader,/gp/profile/amzn1.account.AHXTCFOFUA6M642ICON6TJUYYWQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2013",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,This is a very cute and durable game for a little one. It's not flimsy like I thought it might be.,Great for 3 year old,Style: Minnie Mouse MatchingVerified Purchase,,10920362,,,
lmc,/gp/profile/amzn1.account.AGLGOMVI5HJH6QJ4H5EA5ITPNRUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Very nice,Granddaughter Loved It,Style: Disney Princess MatchingVerified Purchase,,2745917,79,62,Public
Kelly Nicolas,/gp/profile/amzn1.account.AFVKFJZEMNLDYHQTDNN7KKNY2TPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,"Great price, nice game",Five Stars,Style: Marvel MatchingVerified Purchase,,35125368,,,
Teresa Tart,/gp/profile/amzn1.account.AEJ5AIRDCY6QGZZJIDNLCZJH6ZOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Christmas present,Very fun for my 3 year old great niece!,Style: Fancy Nancy MatchingVerified Purchase,One person found this helpful,32482,,,
Sharynk49,/gp/profile/amzn1.account.AHZZZ6XDPUNCENJA3UQGUM6COSTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2014",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,"3 year old grand daughter's birthday present, she loves it and plays with her brother and sister with it almost daily","3 year old grand daughter's birthday present,",Style: Minnie Mouse MatchingVerified Purchase,,3038941,,,
Amazon Customer,/gp/profile/amzn1.account.AGHX64QOGO7J3N3GT2ZZVDNY6KZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,3.0 out of 5 stars,Nice game for 4 yr old. Arrived as promised.,Three Stars,Style: Marvel MatchingVerified Purchase,One person found this helpful,700480,,,
BM0914,/gp/profile/amzn1.account.AHL5PMB3XUWSCZ6APQXRRFJOJFXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2013",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,4.0 out of 5 stars,And it definitely wasn't new. I know for a fact because I have seen it has brand new at Toys R Us and Wal Mart. The packaging there is in a typical plastic wrap. Mine came with 4 pieces of scotch tape on each end. Its not a big deal but if I am going to pay for the item at full price and have it shipped I would have drove down the street. Just a heads up!,"This was sold as ""new""",Style: Disney Princess MatchingVerified Purchase,11 people found this helpful,9305473,16,211,Public
Gmawcg,/gp/profile/amzn1.account.AG6JILEYVDCUAV6LNYX4CS3JW7YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,fun,Five Stars,Style: Minnie Mouse MatchingVerified Purchase,,6581967,,,
Karl K.,/gp/profile/amzn1.account.AG6CKD2BZQYLIJESERASFAW5RN5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Grandaughter loves it,Five Stars,Style: Disney Princess MatchingVerified Purchase,,78399099,,,
Sandra S E,/gp/profile/amzn1.account.AFXNIGXZRTODA3XXBHCTUFSLY54Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,super cute! great gift,Five Stars,Style: Marvel MatchingVerified Purchase,,5747309,,,
G. Yearwood,/gp/profile/amzn1.account.AHRKUGTRJ2QHC4LVDNBNYUDQKYKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Toys for Tots donation,gift,Style: Marvel MatchingVerified Purchase,,5500715,6,31,Public
Tarabella99,/gp/profile/amzn1.account.AHCHH7E2JKDEWOCT4MF5ILN64ROA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,great game to play with your 3 yr old,Five Stars,Style: Marvel MatchingVerified Purchase,,58575,23,141,Public
maria  s santana,/gp/profile/amzn1.account.AGYP34VBRHHV5KQH4FFBT3URKDOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Great.,Great,Style: Marvel MatchingVerified Purchase,,5308057,,,
