author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,helpful_votes,total_review,visibility_status,ranking
xbfhdg,/gp/profile/amzn1.account.AE3SNOYSB5VU3TRFDKEPNAQ4EM5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"This app is amazing, I recomend it to everyone willing to pay $7 for a great game.  I have put hours apon hours into this game and it never gets old.",Favorite app,Verified Purchase,,,,0,2,Public,36922786
Jarmin,/gp/profile/amzn1.account.AGWQ62PZG46IN3VBB75GZEZWTNNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"This my favourite game ever I recommend this game to everyone who enjoys fun Best game ever ........ ,,,,,, .......",My favourite game,Verified Purchase,,,,48,13,Public,64941447
Ben golden,/gp/profile/amzn1.account.AGIFSSCQGCSXHY6TIZVWNDZSSU2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 13, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Great deal,Five Stars,Verified Purchase,2 people found this helpful,,,3,32,Public,10415443
MCThorn,/gp/profile/amzn1.account.AFQP2CHQI73TTTMJ2KTHBO6KM5FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I got it is a great game super  fun DEFINITELY GET IT RIGHT NOW,incredible  game!!!!!!!,Verified Purchase,One person found this helpful,,,9,6,Public,45315119
Meghan,/gp/profile/amzn1.account.AGY5TMSHHFEYSBNJL4RESGOP3P7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,MINE CRAFT and warfare :P IS THE BEST GAME EVER!!! I CANT STOP PLAYING IT! CALLING ALL MINE CRAFT USERS YOU ARE ALL AWSOME! :),I LOVE IT,Verified Purchase,,,,2,11,Public,19524418
Scott L. Miller,/gp/profile/amzn1.account.AFNYVWIZME2SQMI7DZI2ARUGAJ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2017",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I love playing this game because it makes me think more than I ever could. I get some inspiring ideas from builders and YouTubers. I recommend this game for all who have time to use their creative skills.,Creativity,Verified Purchase,3 people found this helpful,,,12,15,Public,5218823
Anjgib,/gp/profile/amzn1.account.AHIIQLXOHUTSJJV2SZ7DKGB7ABXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2012",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,My son bugged my for days to buy minecraft because every one of his friends plays it and it looks really cool. So I bought it. That kid loves playing it. Makes a good bribery tool :) lol,The new hit game for kids,Verified Purchase,35 people found this helpful,,,167,117,Public,359525
amazing dude,/gp/profile/amzn1.account.AFX7YPGOT4J7JL6TPAXJ7ETMRVIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I think it's a great game. I'm not going to lie I play it all day with my brother. I'm a gamer girl. I have a tiny little problem that it's not updating right away. It takes a while.,AWESOME,Verified Purchase,5 people found this helpful,,,33,9,Public,11954546
10234657689798,/gp/profile/amzn1.account.AFFE4K6XYWHDN2Y2Z5WTQL3MSIVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I THINK THAT MINECRAFT IS AWESOME BECAUSE IT'S  CRATOR MOJANG  JUST MADE IT AWESOME  THAT'S WHY I THINK THAT MINECRAFT IS AWESOME,I THINK THAT MINECRAFT IS AWESOME!!!!!!!!!!!,Verified Purchase,One person found this helpful,,,27,7,Public,68778114
c man,/gp/profile/amzn1.account.AHY6HCLKK6K55JBNN7AG6WYTM2MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 21, 2012",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,all it needs iswaterlavaminecartswolvesanimal spawn eggsanimals follow you when you hold wheat.....other than that it is a great game,close to perfect,Verified Purchase,,,,217,11,Public,82552808
Amazon Customer,/gp/profile/amzn1.account.AE2KXTHIAYKCVXLPFM4O3EP2UGNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,I play this  game and it's like the most awsomest game ever you should get it it's really worth your money,Best game in the world,Verified Purchase,,,,4,2,Public,65060865
Christina Janeway,/gp/profile/amzn1.account.AGAZZ46WKSUGACM44LFCX5Z2ARNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Download now spool awesome love it omg lovwww ,😃",download now,Verified Purchase,,,,70,3,Public,49520255
karla,/gp/profile/amzn1.account.AF6EUS5RFDFS5N3KG6VJYZLW5H7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 11, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,This game is the best sandbox game I have ever played,Creepy mobs good game,Verified Purchase,,,,5,8,Public,56887677
i looked at the pictures it doesn't seem interesting,/gp/profile/amzn1.account.AEAJ2BKPBNE7PTDPC4YRDUNTGLLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"The game is great I've never played it on pc but I wish I could, they need to add redstone to the game,there should be mods and texture packs but otherwise it is awesome",AWESOMELY AWESOME!!!!!,Verified Purchase,One person found this helpful,,,14,5,Public,70770946
patlee,/gp/profile/amzn1.account.AH222N7EDIGLL3WY2SJ62UKF5CTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,It's so fun to play but the best thing is that  you can play this AWESOME game forever !!!!!!!!,Best game EVER :),Verified Purchase,,,,9,6,Public,2759177
Kit,/gp/profile/amzn1.account.AHGRWRC63GXZRLVQEFDALCWRXNUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,This game is so addicting I can't put it down At all,omg,Verified Purchase,,,,0,2,Public,44225228
Ken,/gp/profile/amzn1.account.AGYRKVFBGVZP4TBTYY7JH4VUAOEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,This game is amazing,amazing,Verified Purchase,One person found this helpful,,,2,8,Public,23941066
Holly Brannan,/gp/profile/amzn1.account.AHAQN5HMGCTWHVFEP32YZ5OXK2JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,"It used to be a lame excuse for mine craft, but since the new update came out, I've liked it, almost as good as Xbox 360 & Xbox one edition... sort of.",not bad,Verified Purchase,One person found this helpful,,,33,7,Public,6243337
noah kinerney,/gp/profile/amzn1.account.AFMZHY4RAHOU7ZY6GAZDBY4K2Y6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,It's kewl but I wish there were more there isn't much in this version so plz update and I will change the reveiw,kool,Verified Purchase,One person found this helpful,,,56,14,Public,40776587
Tracy Henbest,/gp/profile/amzn1.account.AGSPMHIAO35CRCSQR35DY26LGJ3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,I love this app it isn't as good as the PC version. Other than that best 7 dollars I ever spent! Can't wait until the pext update.,HOURS OF FUN,Verified Purchase,One person found this helpful,,,257,9,Public,64634725
Queen of the apps,/gp/profile/amzn1.account.AFFV4GAKTIIV32M5NYUEGQ74H4KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 17, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"When I updated the app, I just thought.....WOW! The update included new blocks, the end portal, endermen ( Yesssss!!!!! :) ) wolves ( also Yessssss!!!! :) ) mooshrooms,slimes, the enemy spawner, villages, and villagers, infinite terrian, New foods, New spawners in creative mode, and much more!",UPDATE IS AWESOME!!!!!!!,Verified Purchase,7 people found this helpful,,,86,18,Public,46786282
Dominic C.,/gp/profile/amzn1.account.AHJYUESQOLPQMOYN3R5J3DPL5DWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,I love this game so much I play it all the time with my friends. The version I'm playing is 0.7.1 and 0.7.2 just came out. Please update it. Minecraft is very important to me becaise I'm going to make a youtube account called PDM nation and it's going to be all about minecraft.,This game is awesome!!!!!!!!!!!!!,Verified Purchase,2 people found this helpful,,,2,2,Public,69571161
Annissa M. Stiles,/gp/profile/amzn1.account.AFI2MQLHQDNJEP5QI67ESDU6U4SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Love it so much,good,Verified Purchase,One person found this helpful,,,224,26,Public,3445101
Gary Nolan,/gp/profile/amzn1.account.AFRCDVVT2YS4ZWVOPQTMM2N5VCFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,I really love love love love love it.It's so cool mine craft pocket education is awesome.I have fun and enjoy it,mindcraft,Verified Purchase,,,,10,10,Public,6689691
Shelley Kimball,/gp/profile/amzn1.account.AHIN4BY6IX6MXB36F433LRQMT5IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,I love that I can play this with my nephew even though we are separated by thousands of miles. The only complaint I have is that my version is on a Kindle and his is on an iPad and they update at different times so then we can't play with each other!!! And now I tried out buying a Realm and I can't play in it because the new update is coming and my version is AGAIN out of date!,Irritated by Updates,Verified Purchase,One person found this helpful,,,13,22,Public,45621284
KEITH,/gp/profile/amzn1.account.AEVN6KOOOWBK3LPULHOWXYLD2GJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,The game is very cool. The mobs are easy to fight. I love to mine and craft things.Minecraft is so cool I can build GIANT pigs out of the wool.  THIS Game IS SUUUPPEEER FFFUUUUUNNNN.,LOVING MINECRAFT,Verified Purchase,3 people found this helpful,,,5,3,Public,35091314
nathan cordeiro,/gp/profile/amzn1.account.AENQOUSFYMLWUMRRJONRZ6V2HNUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 31, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,I spend so much time playing I have also built some amazing things all because of my imagination.,BEST APP EVER!!!!!!!!!!!!,Verified Purchase,,,,1,2,Public,64731112
Alisha Cannon,/gp/profile/amzn1.account.AFWXLSPTUUJBVNUKNPYL2N3TFWQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,I have 0.9.5 alpha but I really want 0.9.6 alpha,update please,Verified Purchase,2 people found this helpful,,,69,15,Public,11784414
Amazon Customer,/gp/profile/amzn1.account.AF6EMJXHIIJA677H7KBRL2YASHIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"It's fun and creative! The kids truly love playing this game and the different scenarios it has.It's addictive! It has the ability to create your own world, with homes, plants and mine gold and all kinds of things.",Great Game,Verified Purchase,One person found this helpful,,,25,5,Public,62658192
Mlgfnaf,/gp/profile/amzn1.account.AFVA5AYUGNWY74LU4CDFUC4CFNQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,"its the best game ive played so far in my life, but I would give it 5 stars if it didnt have the bug when u cant hurt pigs (thats bad with a hunger bar) but anyways its good",AWESOME!,Verified Purchase,One person found this helpful,,,23,6,Public,45974589
Alexa Franklin,/gp/profile/amzn1.account.AGAQIDV7A3BFJIQAS4KPLFVDSNTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"It has butter(gold)although the game needs mobs in creative,u can go to the Nether,it has mods,and u have a chat box,and u can make and upload your own server and skins",this game is your real game,Verified Purchase,,,,7,19,Public,3751385
Tim C,/gp/profile/amzn1.account.AFB3VSJA63FDXPNNIW6OISJ4OBXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2012",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"This game is a great game. If you are looking for minecraft then this is the one and only place to look other than the demo. If you turn else were then you will most likely be scamed by someother person acting like their game is minecraft and is cheeper than the real one. There is a person that goes by the name vicky and creates fonny games called mindcraft and is making a pile off of money. The people who are looking for minecraft need to get games from mojang and from nowere else.I support mojang and we need to stop buying these discraceful game that are copied and stolen and twisted by a pesent named vicky, shame on you.",chase,Verified Purchase,One person found this helpful,,,7,8,Public,27640891
A.Decastro,/gp/profile/amzn1.account.AEGB2HXZV6PYRFBU7II2TP5OE5FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,This is the best app ever.  but it pls put more item in the next update and sprinting. I reccomend this toother people.,this is so awesome!!!,Verified Purchase,,,,13,11,Public,42424007
Kimberly Madigan,/gp/profile/amzn1.account.AGKS5N44ANDSATRFG46SC76YPOHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,4.0 out of 5 stars,"I love this game. That's just about all I can say. The .9.5 update made the game sooooooo much better. I have had the game since 2011, and still enjoy it immensely. I would complain that it occasionally crashes on my kindle fire. And there are still no commands available. But other than that, it's awesome!!",Great!,Verified Purchase,8 people found this helpful,,,16,13,Public,47527680
253freckles,/gp/profile/amzn1.account.AFI6WDGMMQE6P27GTPHZT5Z2AN7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I have the 0.10.5 it is really cool and I kept logging on hunger games. It is so fun and I win sometimes,cool new update!!!,Verified Purchase,,,,346,50,Public,47955
james Maxwell Tirana,/gp/profile/amzn1.account.AGGQAXYQEOZ2C7XKINN27GYUQ5XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I has love for it,Minecraft!!!,Verified Purchase,,,,31,9,Public,31391137
Wadingbear,/gp/profile/amzn1.account.AEIVAWJXZZMYJQRGE4DAI3P6GU7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,SO FUN. You can make you own houses make city's and find villages. Going mining. no Lagging for me. Goodbye.,AWESOME🎆🎆🎆🎆🎉🎉🎉🐵🎂🎅,Verified Purchase,One person found this helpful,,,84,12,Public,10088674
Stefano,/gp/profile/amzn1.account.AFSBFVY7XR3Q3E2PLVSRNZ67RNMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,My son loves it.  Best game ever!,Best game ever,Verified Purchase,2 people found this helpful,,,8,19,Public,40877975
mr awesome,/gp/profile/amzn1.account.AHKA4OJF33SKH2MBOAGCZMIU3TMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Why do all if these other companies keep making different versions of it? The regular version is perfect and works flawlessly. Cool though skins available to purchase don't work on pocket edition. They only work on PC.,Glad I Bought.,Verified Purchase,One person found this helpful,,,93,3,Public,8572425
LaraS,/gp/profile/amzn1.account.AGLWKTYOKK3ZRCRHXEEFTMTQPBTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I think this is one of the best simulator ever made I love the new redstone update I hope mojang adds more stuff thank you mojang for making AN AWESOME GAME,THE BEST,Verified Purchase,,,,1,4,Public,43157766
M.S.,/gp/profile/amzn1.account.AFRM2UEJUMEXLLHDXHY2JS53EWLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,its a great game for minecraft lover's but wolud be better if you could craft your items by putting them in the shape they go in,awesome,Verified Purchase,One person found this helpful,,,19,14,Public,30546449
christina,/gp/profile/amzn1.account.AGILTLLM7AJJZVBI7XH2A2LJVNQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,AWESOME,AWESOME,Verified Purchase,One person found this helpful,,,1,1,Public,67229503
Michael Long,/gp/profile/amzn1.account.AGMQVTF6NTYHZ4G23DV7OSRB2XHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"Great game altogether, but I come across a couple of bugs but still the best game in the world!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! PLEASE GET IT!!!!!",pretty legit!!!!,Verified Purchase,One person found this helpful,,,1,3,Public,64579689
I get the game,/gp/profile/amzn1.account.AGBIZ3QAG52J432K46ZTLAKK4DHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,I acutely built FNAF 4 on this and the blocks. THIS IS AVAILABLE AND LIFE,BLOCK BRAIN,Verified Purchase,,,,20,6,Public,36253816
Lisa,/gp/profile/amzn1.account.AEKSRSJEPYW7CZJ35QFU6GB7WDHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,This is one of the best games for kindle but sometimes when I ignite the tnt I have to do the rest it doesn't explode by it self if there's more than one.,I love this app but....,Verified Purchase,One person found this helpful,,,12,3,Public,69630008
Beth Gromlowicz,/gp/profile/amzn1.account.AEFHRY572RCK5AM6SRLYDTC4RY3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,My son who is very into constructing and designing loved this app.  He has not put it down since we purchased it.,My son loves it!,Verified Purchase,2 people found this helpful,,,72,18,Public,6246069
maia to the bomb,/gp/profile/amzn1.account.AFEICFZIDR7CR7CDPICID2NVVMVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,I play mine craft with my whole family it is a good game for the whole family,awesome sauce,Verified Purchase,,,,4,8,Public,57637275
Myndi,/gp/profile/amzn1.account.AG6R22I6TIDLIWD5WAS3B7KKLGBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"I really like this game, now that the 0.9.0 update is out, it just made it 1,000 times better. I would recommend this game for anyone who has a creative imagination.",Love this game,Verified Purchase,,,,0,5,Public,64255874
Bookworm,/gp/profile/amzn1.account.AEF442HRD3Z5PRDWGTFE4A5PLYQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,This is a great game. The possibilities are endless. Its worth the seven dollars. Buy it now. You wont regret it,Worth it,Verified Purchase,One person found this helpful,,,1,2,Public,69729557
