author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
Tina M,/gp/profile/amzn1.account.AFIT66M6NBDMDX2BHK7JOGICAIGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 1, 2020",3,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,Just open my case of chips and over 90% of the bags are open or crushed,What happened to my cases of snack chips,Flavor Name: Classic MixVerified Purchase,,,3382098,14,70,Public
Heath Detweiler,/gp/profile/amzn1.account.AERKE27ITBODKPPHE57NY2ZZITGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,First couple orders were great. Got my third one today and two of the bags were opened and the box inside had grease stains everywhere. Bummer,"Was good, now not so much",Flavor Name: Classic MixVerified Purchase,,,3413761,4,14,Public
Pauletta W.,/gp/profile/amzn1.account.AHKFPGIGGMRBTB77XOYRIAGKPEAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,dislike that some of the chips are not fresh the bags have expired,some of the chips are stale not fresh,Flavor Name: Classic MixVerified Purchase,,,2801879,46,93,Public
Danielle,/gp/profile/amzn1.account.AE6GEJ7P6YYIRIQVOQZ5N2MS7XNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 19, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,2.0 out of 5 stars,"most of my expirations dates are less than 30 days or less, not happy with the short shelf life, did not have this problem with my initial shipment",expiration dates short,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,3671677,17,64,Public
Felice carr,/gp/profile/amzn1.account.AH5JMRUHJVEW3THO542DMF24KEDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 26, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Great deal!! My kids were happy!!,Great deal!!,Flavor Name: Classic MixVerified Purchase,,,3179389,10,52,Public
Stephanie,/gp/profile/amzn1.account.AF2TKYZC3FVQDZACOAJ2PSZRG2QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,3.0 out of 5 stars,The description and the box that arrived both stated it is to be a 35 count box of chips. There are only 34 bags of chips in the box I received. Not too happy that I was shorted a bag of chips. This is why I’m rating only 3 stars.,Did not receive the amount stated in the description,Flavor Name: Classic MixVerified Purchase,,,83946283,90,9,Public
April,/gp/profile/amzn1.account.AEGIT5ZPCWRJ6ARQU4VUWVVOPR4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,2.0 out of 5 stars,I only received 30 loose bags.,You don’t receive 36 bags only 30 loose bags,Flavor Name: Classic MixVerified Purchase,,,2191942,16,83,Public
Beverly Baker,/gp/profile/amzn1.account.AF5KT5NA253YHRVYP54BW2AKU3HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I love that my grandchildren can pick their own.,Great to have a variety to choose from.,Flavor Name: Classic MixVerified Purchase,,,2752554,2,41,Public
Redefined_sha,/gp/profile/amzn1.account.AGFOPDQ626Z7CQMERSZ4AMPVDCBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,My son love snacking on these. They came in great timing and was super fresh! Loved the fact that I can just grab and go for his snacking needs. I think it was a great value for the price.,Great Amount for the Price,Flavor Name: Classic MixVerified Purchase,,,2180475,43,22,Public
Earlytimes,/gp/profile/amzn1.account.AESSC7AJGW47ADKTXYKGZPKEQYSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Great price for these snack.,"Fast delivery, affordable price.",Flavor Name: Classic MixVerified Purchase,,,139339,185,200,Public
Southern CountyBoy,/gp/profile/amzn1.account.AEB4T63CWM76GLGYE3UQA6C7UKEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Great variety,Snacks,Flavor Name: Classic MixVerified Purchase,,,944611,44,171,Public
ginger edge,/gp/profile/amzn1.account.AHCERHO3K52S355HQK6ZKWMJCGFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Great for lunch,Great foe trips,Flavor Name: Classic MixVerified Purchase,,,84259454,0,61,Public
AltoSaxo,/gp/profile/amzn1.account.AFJDLHYRKQIPHZB7FMSXZKDFE4EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,This box I have purchased a few times.  They have a great selection of the chips I like and my kids love too.  No problems with packaging or quality.,Great variety of chips,Flavor Name: Classic MixVerified Purchase,,,467188,67,133,Public
Bee,/gp/profile/amzn1.account.AEPZD6VJQWUGHELX2O2N7ODGVP4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,No issues with freshness. Just be advised that the bags are very small. I was expecting the size of when they use to cost 25 cents. Other than that no complaints. Just hide it from kids cause it will be gone in hours.,Freshness not an issue,Flavor Name: Classic MixVerified Purchase,,,2505653,12,29,Public
Gorgiamos,/gp/profile/amzn1.account.AFKMCCBG6G5E7A4CRWQT2HQHQ7QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 15, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,"The chips are not past their best by date, but they are stale anyhow.",Stale,Flavor Name: Classic MixVerified Purchase,,,117867,213,146,Public
Slippy,/gp/profile/amzn1.account.AE7JYUJ24DDBUE3SYTXYAVX77XLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,3.0 out of 5 stars,"Nice snack size, but several order have come with a full month plus left to the expiration date and tasted stale and unappetizing.",Hit or miss.,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,2239580,95,73,Public
JJ,/gp/profile/amzn1.account.AFXATNIABZICQ2RCAIAFR7GN6UGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,These make great handy snacks. Bought for my employees to have at work if they needed a snack. I enjoyed them as well.,Great snacks!,Flavor Name: Bold MixVerified Purchase,,,11492,3256,109,Public
RLL,/gp/profile/amzn1.account.AG4KQJLB5PPIRTHCFMGIPZ7TCKUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 11, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,3.0 out of 5 stars,"Some of the bags, the chips were stale. The Doritos for sure.",Freshness and Cost,Flavor Name: Classic MixVerified Purchase,,,381381,179,868,Public
sailor,/gp/profile/amzn1.account.AFCVGGBCVX7NTFY53X4CF5J67SXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,As expected & a good value.,Individual chip packs , variety .,Flavor Name: Classic MixVerified Purchase,,1876524,21,73,Public
kristin edwards,/gp/profile/amzn1.account.AHIJQ5B4H3DRV6XNP3M2VIDOQFCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,I received these almost expired chips and they sure tasted expired. Yuck! Cancelled my subscribe and save. Most of the food I’ve tried via subscribe and save is almost expired,Almost expired,Flavor Name: Classic MixVerified Purchase,,,2692215,59,37,Public
Ashley,/gp/profile/amzn1.account.AH3M6JIO3NPUNVOBGVML6WU5XFXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Worth your money fresh and kids loved it,Fresh and money worth it,Flavor Name: Classic MixVerified Purchase,,,4087919,1,39,Public
Donna Boman,/gp/profile/amzn1.account.AGZPSE2NDFRE3X3TK65425YEWO4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Freshness,Good value for money. Fresh,Flavor Name: Classic MixVerified Purchase,,,1898022,4,90,Public
Tonya Dennison,/gp/profile/amzn1.account.AEOI6BS7TXBITG5YTMAVY2UC3RDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Bought these for an event at my granddaughters school.... they went quickly!,Great to have on hand!,Flavor Name: Classic MixVerified Purchase,,,2232622,5,32,Public
Catherine Kouba,/gp/profile/amzn1.account.AFTF74FEZJGNCZZFMA75SDGFWTFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Nice mix,Nice mix,Flavor Name: Classic MixVerified Purchase,,,3412171,1,66,Public
steve howard,/gp/profile/amzn1.account.AG3F5XJWXQJLL66N7YM4CHKCOE4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Variety,No disappoints,Flavor Name: Classic MixVerified Purchase,,,419887,15,78,Public
Erin k,/gp/profile/amzn1.account.AFGYDEUVQYLTNFQ5SCTTW3UYNMMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,1.0 out of 5 stars,"Very disappointed that I received this case on July 23rd and the expiration is August 1, 2020.  I’ve never had that short of an expiration date.",Short “shelf-life”,Flavor Name: Classic MixVerified Purchase,,,14273867,5,20,Public
Cyahni,/gp/profile/amzn1.account.AGBAR5TLRQ5MTIEGU5GHGOLPPEXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,They were mixed in good and was worth the money also delivery was late But was packaged well,Came a day late but was still good,Flavor Name: Classic MixVerified Purchase,,,3441074,3,19,Public
Michelle,/gp/profile/amzn1.account.AFKY7VWVHKB4ITOOU6Y7X5XVXDMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Flavor,Great for camping,Flavor Name: Classic MixVerified Purchase,,,697562,28,131,Public
Dream Catcher,/gp/profile/amzn1.account.AGKNX57YFZMO5QRAYCVJ2BDH3WLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"Good quality and size snack, crunchy, flavorful not too salty, I love them, fantastic.",Great snack,Flavor Name: Classic MixVerified Purchase,,,92904,554,412,Public
Amazon Customer,/gp/profile/amzn1.account.AGLAOQQFTCWY2QOHKNR3IOO4Z4SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Great buy had all the varieties the family like.,Good purchase,Flavor Name: Classic MixVerified Purchase,,,3903918,7,26,Public
Wood,/gp/profile/amzn1.account.AFHCDRMU4IS3BRAFEE5V262DLG2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,4.0 out of 5 stars,Quick snack,Love these,Flavor Name: Classic MixVerified Purchase,,,1222462,5,181,Public
D,/gp/profile/amzn1.account.AGZCEPQPRTFRCW5J2GCSRM4JOG3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,2.0 out of 5 stars,"Individual bags come in a cardboard box. Open bag at the bottom of the box, grease soaked through cardboard",packaging,Flavor Name: Bold MixVerified Purchase,,,2776817,28,23,Public
Asha,/gp/profile/amzn1.account.AFKEX2EIMFLVZDG4MOBGWHX66QOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Saves time and money some of the Doritos where flat and had a few chips  however I’m pleased overall,Worth the money,Flavor Name: Classic MixVerified Purchase,,,384812,51,48,Public
meshelle,/gp/profile/amzn1.account.AGPC7CWRQPMNQFXWLYJYQYF7DCQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Great snack bags for anytime especially back to school time! I take advantage of Subscribe & Save which is convenient & saves money!  Worth the buy!,Great variety pack of Frito Lay!,Flavor Name: Classic MixVerified Purchase,,,2200,2285,1225,Public
Lor,/gp/profile/amzn1.account.AHEJ5LC7BSEADCIZQQQPZPVWOLCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,4.0 out of 5 stars,The Doritos were left over everything else went fastGrandparents became a kid again,Doritos not the favorite,Flavor Name: Classic MixVerified Purchase,,,451300,85,573,Public
Brianna Baldwin,/gp/profile/amzn1.account.AHYYRQ3JOADDHBENG2A7BS4ANCVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,1.0 out of 5 stars,These are stale and taste nasty. Not fresh at all !! I'd like a exchange for a fresh box of chips!! 🤢😡,Crunchy and stale,Flavor Name: Classic MixVerified Purchase,,,83965463,5,18,Public
BusyMomNY,/gp/profile/amzn1.account.AELOCYSU6LRWBJXI55WUS67RY35A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,2.0 out of 5 stars,"This is my second time receiving this product through S&S. First time was great, this time however very disappointed. More than half of the bags were stale.",Half of the items were stale,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,2073302,27,35,Public
Bmw,/gp/profile/amzn1.account.AGQ2BQGQX4CMDEM5S32W7K5O6CWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 31, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,1.0 out of 5 stars,"If you enjoy stale and out dated chips,put these in your cart .",Buyer beware,Flavor Name: Classic MixVerified Purchase,,,307575,60,101,Public
Karen Barnts,/gp/profile/amzn1.account.AE4WCBS33FSYAWK34QYHDGSSTHUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,good with a Sandwich  not alot but enough,one bag a a time and limit pigging out  LOL  !!!,Flavor Name: Classic MixVerified Purchase,,,1070245,29,151,Public
N. phillips,/gp/profile/amzn1.account.AERJE2VV4NATEURPLOP73HZKRAHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"Awesome Snacks, Loved all the flavors, excellent for a quick snack. Arrived Fresh & In date",Scrumptious Snacks,Flavor Name: Classic MixVerified Purchase,,,3640662,6,46,Public
S. Blackburn,/gp/profile/amzn1.account.AEIMPQ6WIFBDFQQUVW46DENYFM3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 1, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,1.0 out of 5 stars,Received 7/1 with a best by date of 7/14/2020. No option to return due to this or a way to contact seller.,Not long shelf life!,Flavor Name: Classic MixVerified Purchase,,,3701167,15,30,Public
Katrina S,/gp/profile/amzn1.account.AFLJD6IUU3UAJFVKNE4AEBREEDYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2019",2,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,I was skeptical after reading reviews of some buyers receiving expired or soon to expire chips. I was gratefully surprised that I don't share the same experience. The expiration dates on the bags I received are Feb 11 & Feb 25 2020. Today is December 23 2019.,Happy customer,Flavor Name: Classic MixVerified Purchase,,,13298246,0,12,Public
Andrea,/gp/profile/amzn1.account.AHJNHCVPWWEOAAHK5NMRGNSONTTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,Good value,Great price,Flavor Name: Classic MixVerified Purchase,,,2001195,15,116,Public
Cliff Claypoole,/gp/profile/amzn1.account.AHERHWPDEWDRDSAGGDDEJIV6NABQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2020",3,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,1.0 out of 5 stars,"I've ordered these in the past and never had any issues, but this time all of the chips were between 5 and 6 months out of date. They all had ""best by November 2019"" and ""December 2019"" when it's currently May 2020.",Months out of date,Flavor Name: Classic MixVerified Purchase,,,12934017,4,13,Public
Tiffany,/gp/profile/amzn1.account.AF6WEFESEZZQGZ3L4NDHPYC6GSIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,Love ordering,Yes,Flavor Name: Classic MixVerified Purchase,,,2233942,3,95,Public
R. Lehner,/gp/profile/amzn1.account.AEXQVTKEYTJTVVMJPZYDVPSGQKTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 6, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,2.0 out of 5 stars,"The photo on the product sell Page shows the popcorn is 3/4 ounce sized.  It is 1/2 ounce sized.All expire within a month, as early as 2 weeks from date received",Received Product Not as shown,Flavor Name: Classic MixVerified Purchase,,,412060,91,47,Public
HailState,/gp/profile/amzn1.account.AEIOQWNPGRX5L6BA4W6UPCNQLVPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 30, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,2.0 out of 5 stars,Chips came with several bags open and spilled out all over box. Not happy with this purchase.,Will not buy again.,Flavor Name: Classic MixVerified Purchase,,,2287038,17,49,Public
Sandra,/gp/profile/amzn1.account.AH4KH4KQZXKB2IGDS5UIBF3R3TQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 26, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,4.0 out of 5 stars,Yummy,Perfect,Flavor Name: Classic MixVerified Purchase,,,84442673,5,113,Public
robie,/gp/profile/amzn1.account.AGXKRBZG2YWEYB6ZJE6MKDEBOU7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2021",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,1.0 out of 5 stars,Ordered these in June and received a lot that expired in May.,Snacks were a month expired,Flavor Name: Classic MixVerified Purchase,,,13999575,12,21,Public
