author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
MHermawan,/gp/profile/amzn1.account.AGWQZ4CVNN2JLRFGUKFGWSCV43MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",1,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,1.0 out of 5 stars,"Terrible batteries. No matter how low the price, if the batteries don’t work, they’re overpriced!Originally, 4 out of the 6 batteries  didn’t work. The seller was very good and sent me a replacement right away.  Unfortunately, within 5 days, the 2 batteries that were working are already dead!!!!I think maybe they have a bunch of old batteries that didn’t sell in the warehouse, and ship them out since supposedly, the batteries have a shelf life of 10 years....but the 10 years may have already passed in the warehouse and close to end of life when shipped to buyer!",Terrible Buy!!! Batteries arrive dead or close to dead!,Size: 6 Count (Pack of 1)Verified Purchase,4 people found this helpful,,,115685,
Katrina,/gp/profile/amzn1.account.AFUK6F5PEBFRRE35ZA6XSQGGDHAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2018",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,1.0 out of 5 stars,"Gave these a try twice because they aren't too expensive, but both times the batteries barely had a charge.I use them in my blood glucose meter and one battery was so bad I checked my sugars once and the meter complained the battery was dead already. To put that in perspective, I check with this meter once a day, when it has good batteries I might replace them twice a year... if that. Needlessly to say I won't be buying these again :/","Some might have half a charge, if you're lucky",Size: 4 Count (Pack of 1)Verified Purchase,8 people found this helpful,,,1000247,
J. Ashar,/gp/profile/amzn1.account.AG7YNVFJQ7SB365HKVWIRO3RTVAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2019",2,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,5.0 out of 5 stars,"I currently own two Nissan vehicles including a 2015 Rogue and a 2016 Murano.  Recently, whenever I turned on both vehicles, a warning message popped up saying that the batteries for the keys were getting weaker and needed replacing.  I didn't want to go all the way to the dealership to get this taken care of, so I looked up a video on YouTube.  On YouTube, I found others in the same situation as me, and they were able to showcase the steps needed to open the key fob and which battery to buy to replace the old one.  I found that I needed a 3 volt battery (CR2032).Searching through Amazon, I found many different options.  However, the listing for   Energizer           which included 6 batteries for $4.99 caught my attention.  It had an orange ""#1 Best Seller"" badge at the top of the Amazon page, so I hoped it would be a trustworthy product.  When the batteries arrived, I quickly disassembled my Nissan key fobs and replaced both batteries.  They both worked right away, and I had zero issues with the batteries through 1-week of use.  I will report back if these batteries fail, but as of right now, they deserve a 5/5 rating.",Great battery replacements for Nissan key fobs!,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,2020,86,6550,Public
Who me?,/gp/profile/amzn1.account.AEB4FSFKWF3GYKFC52LZEOAOR5UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,1.0 out of 5 stars,"I use a product called tile to help find my Car & House key.  I needed to replace the batteries in both tiles, The House key went without a hitch when I tried using the tile to retrieve my car key It would not play a musical tone to tell me where it is. On my phone app, it told me tied to replace your battery.For anybody who's thinking, I mixed up batteries and put the old one in... no, energizer Is engraved on the top new battery, the old battery has Tile in graved on the top.",One out of three used so far was dead Battery.,Size: 6 Count (Pack of 1)Verified Purchase,4 people found this helpful,1465,413,16373,Public
electronicguru77,/gp/profile/amzn1.account.AGJKBQ5YFQ3DHRLS2ECRDAYJXAZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,1.0 out of 5 stars,"Ordered from a 3rd party seller and fulfilled by Amazon. Used it to replace battery in a tile. Within a week the Tile app said that the battery had to be replaced. Since I had six of these, I thought-maybe one was defective. Tried with two more. The Tile refused to even activate. All the batteries were dead or dying. I’m going to have to go to Lowe’s to get the batteries. Serves me right for trying to order these kinds of things from Amazon.",Do not buy these. Go to your local hardware store instead,Size: 6 Count (Pack of 1)Verified Purchase,4 people found this helpful,12,18,11194355,Public
William M. Gibson,/gp/profile/amzn1.account.AHISTII2FOO6D4TFJKGV45QTX74A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,5.0 out of 5 stars,"I have a number of devices that use this type of battery.  They're easy to find at the grocery store or hardware store, but they're not cheap.  Price on Amazon represents great value.Not sure what you can say about a battery.  If you're familiar with this style of battery, you know what it looks like and you know what it does.  I had no problem with any DOA batteries in this pack, and no problem with performance or how long they last.  They just do what what they're supposed to do and last as long as they're supposed to, which is what you want out of a battery.",Great value on great batteries,Size: 6 Count (Pack of 1)Verified Purchase,3 people found this helpful,,,107553,
AR,/gp/profile/amzn1.account.AETRZSTTQBIUPDG5OS5WBOK4YEXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,2.0 out of 5 stars,"Bought these a few months ago. They have an expiry date of March 2029. I put them in my car remote key and it worked well for the first few days, then after that, I have to put the keys right up against the door handle and try it a few times before it will work. This week I had to replace batteries in my bathroom scale and the other 2 batteries still in the package did not work. I tested them and they were dead.I emailed Energizer and they are investigating. Not sure if it makes a difference but the package has a date of 2018 (though I just bought them this year) and these were made in Indonesia.",These batteries are always dead,Size: 4 Count (Pack of 1)Verified Purchase,One person found this helpful,206,71,784570,Public
Angela W,/gp/profile/amzn1.account.AHMRQNGBB7P3XYOKMV67PGJBWOFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2017",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,1.0 out of 5 stars,"Batteries were nearly dead on arrival.  Would barely light the LED on the remote.  Even the nearly dead battery being replacedcaused the LED to be brighter when the remote was activated.  Only one of the four batteries would actually activate the garagedoor opener, but only when the remote was held within a few feet.",Received nearly dead batteries,Size: 4 Count (Pack of 1)Verified Purchase,11 people found this helpful,273,177,238674,Public
C Kadien,/gp/profile/amzn1.account.AFPF6E7Y63OB3P4UGO7GV4UC3P7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,1.0 out of 5 stars,The package had a use by date of 02-2026 but when I put them in my remote it showed they were DEAD. Sadly the ones I were replacing had more life than the new ones. cf-course the return window closed days before I tried them..,They were new but DEAD,Size: 6 Count (Pack of 1)Verified Purchase,7 people found this helpful,,,1609445,
decadeindc,/gp/profile/amzn1.account.AH553ARDDAOXIY2C5AOXI34LGJQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=4,5.0 out of 5 stars,"These coin batteries seem to have a decent charge and none have run out of juice yet at the three-week mark. No duds either. I haven't busted out the voltmeter, but they've been powering various devices consistently well for more than two weeks now (I've used eight or so - ordered two packs). Only time will tell if they're fully charged, but none of the horror stories of other brands where every third battery lasts 1-2 days.These batteries came packaged differently than what's shown in the product listing. It came as a small box that held six individually packaged batteries instead of a pack of six together. That didn't matter at all to me. Maybe it matters to someone.Lastly, just wish these had faster shipping times, but there are limits on who will ship batteries and by what method. They're hard to find locally, so I keep a note with the batteries to reorder with three remaining so there's enough time to ship.","So Far, So Good",Size: 6 Count (Pack of 1)Verified Purchase,,176,84,236919,Public
MG,/gp/profile/amzn1.account.AHWZUGUYQOVPGPILUTT3X6CPH5CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,5.0 out of 5 stars,"Finally got around to actually using one of these after having them stored in a dry, cool closet for about half a year.  Packaging looks really shady and nothing at all like the photographs on the item page, but who knows?  maybe they're legit Energizer batteries that were some sort of non-retail OEM intended to be shipped to corporations to put inside the garage door openers when they're new?That being said, not only did the first one work without issue, but I had more distance with my off-brand opener than I even knew it was capable of after putting this new battery in there.  They just had an off-brand battery with it that lasted for years but I always had to be right up to the door to use it.  Now with this Energizer(?) battery inside it I can open the garage door from inside my house with the same clicker.I don't know if I'll ever even get around to using the other 5 batteries before they go bad, but that's why I bought a 6 pack for this low price just hoping that at least one of them worked.  Would buy again.","Not sure if they're legit, but they work really good",Size: 6 Count (Pack of 1)Verified Purchase,,,,32642600,
TechieShopper,/gp/profile/amzn1.account.AGDFYO22BRVMWCFVCMZYMFNBTOJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2020",0,1,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,1.0 out of 5 stars,I've tried replacing my pedometer with two batteries from this package and neither of them work.  The battery that I am replacing would give me a red light indicating a need for a new battery.  It had some life left in it - so I know that the issue is not with my device.  The batteries are the same type that I have ordered from Amazon and that have worked in the past.The return window is closed - and unfortunately there is nothing I can do about it.  I'm a bit disappointed that the product does not work and I've lost the money used to purchase them.,Batteries do not work,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,,,1925127,
AddisonJ,/gp/profile/amzn1.account.AH33A4HNJM6BBGG2FOKZH7MCIVDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2018",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,3.0 out of 5 stars,I ordered this 4 pack thinking it was the normal 2032 from Energizer.  I was just going to have them on hand for general use.  I did not notice that the second image in the ad showed a picture of the Lithium type.  The Lithium type is what arrived.  I had also ordered a (2) pack of the lithium type for a device that I wanted a better battery for.  This 4 pack is a much better value than the 2 pack.  Wish I had know these were actually the Lithium type and I would have just ordered them and saved $4 on the 2 pack.,Add is a bit confusing as to the type of 2032,Size: 4 Count (Pack of 1)Verified Purchase,5 people found this helpful,216,159,157816,Public
Kurt A. Pochert,/gp/profile/amzn1.account.AFMGOJJLAHVFXZU7C5RA6FTRRF7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 5, 2020",1,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,5.0 out of 5 stars,"The CR2032 Energizer batteries I received prove to be a genuine product, according to my testing. As noted in the picture I received six individual one cell packages, made in Japan, and received from a vendor Batteries4all in Jamaica NY. I use these batteries in various devices including my Acccu-Chek Guide glucose meter, which will not work with any counterfeit product. The counterfeit batteries fail by not delivering any kind of current to the device, even though the voltage measurement may be correct of 3+ volts or better. Even the best CR2032 are not designed to draw high currents. With a 100 ohm load for about 2 seconds the voltage should not drop below 2.5 volts for a very good cell. These cells easily pass the test. Very happy with this purchase, great value!",Genuine product,Size: 6 Count (Pack of 1)Verified Purchase,,,,51853,
eshopaholic,/gp/profile/amzn1.account.AEFSBOBGRFD5K6DLQ4S4RWYEYSBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2020",1,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,5.0 out of 5 stars,"No place to post anything about packaging any longer, but had to share.  An envelope would have sufficed for shipping.  What a waste.As for the product, it’s absolutely fine",Ridiculous shipping package!,Size: 6 Count (Pack of 1)Verified Purchase,3 people found this helpful,,,273878,
Miss Alice,/gp/profile/amzn1.account.AFJWGDZ7NPZU5C3SNZXU6SXB37AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,1.0 out of 5 stars,"We use these batteries in step counters.  In the past, they have lasted between 4 and 6 weeks.  Suddenly, with these new pack of batteries, they are only lasting a week or 10 days.  We have two step counters and are having the same issues with both of them.",Don't last long!,Size: 6 Count (Pack of 1)Verified Purchase,9 people found this helpful,,,5568629,
Adam,/gp/profile/amzn1.account.AGCITRWOXHYFO4ODWIPUBDLYFZQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2017",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,1.0 out of 5 stars,"As others have pointed out, these batteries could be the product of bait-and-switch.  Instead of it being the pack of 4 as you would see on retail shelves, they arrived in bulk packaging.  After installing in my contact sensors, which normally last for 12-months or so, these batteries only lasted for 3 weeks.  I would not recommend.",Batteries arrived bad - only lasted 3 weeks!,Size: 4 Count (Pack of 1)Verified Purchase,10 people found this helpful,,,328884,
kirkcarter,/gp/profile/amzn1.account.AEGPHY2KQZFFIACKDII7VTKMFJMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2020",0,1,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,1.0 out of 5 stars,"Not sure if Amazon is selling knock-offs or what, but these are crap. My red dot sight has a 50k hour lifespan with one battery. It didn’t even make it a week with these.  I’m disappointed in Amazon for posting these. It shouldn’t me our job to do Amazon’s quality control.",Terrible purchase,Size: 6 Count (Pack of 1)Verified Purchase,2 people found this helpful,613,155,94730,Public
Jeff Nowling,/gp/profile/amzn1.account.AFRH2EF5S7COXKUXMW5PFQIINESA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=5,1.0 out of 5 stars,"Went to use one of these, had no charge. All eight of them were dead. Of course the 30 day return  had come and gone. With a 10 year shelf life, I buy batteries so I have them when I need them.","10 year shelf life, not.",Size: 4 Count (Pack of 1)Verified Purchase,3 people found this helpful,,,78987524,
