author,ids,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,
Amazon Customer,amzn1.account.AFYKMZWJJZJTN2WBR23XZTDGHI6A/,"Reviewed in the United States on April 14, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,1.0 out of 5 stars,"I can't really comment on the use of the product itself.  My unit was received with no nozzle parts included.  Not a good first impression.  I bought as an additional unit to have so that I could store insect control in it and continue to just use my main sprayer for weed control.  It wasn't worth it to try to deal with this company again, so I sent back for refund.",Parts missing,Size: 1 PackVerified Purchase,,
Rob,amzn1.account.AHQ2R4S4NP7LJ572OW2645765ELA/,"Reviewed in the United States on August 12, 2014",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,"Good sprayer for the price.Pros:PriceConsistent SprayCons:No pressure release valveOnly one spray nozzle head includedNo drip tray included to use during storageYou can release the pressure by carefully unscrewing the top when finished application, but be aware that a bit of whatever liquid is inside the container will spray out and over your hand. Your other options are to hold the sprayer open until all the pressure is released (time-consuming) or store it pressurized (seems unsafe to me).I also own the Smith 190216 2-Gallon Max Contractor Sprayer With Heavy Duty 18-Inch Wand. The Smith sprayer is without a doubt a higher quality product, but it also costs over four times as much. I use the nicer sprayer for Round Up as I want it to be applied precisely to weeds and not on plantings or grass. This sprayer is used for insecticide or crab grass spray which doesn't need to be as precisely laid down.",Good sprayer for the price.,Size: 1 PackVerified Purchase,,
James,amzn1.account.AEBYFQBWK3T3ZF7T3GNAZEOBYYMQ/,"Reviewed in the United States on January 19, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,1.0 out of 5 stars,the hose attaches by pushing an o ring into the sprayer .  it was not tight enough to prevent the hose from popping out when I attempted to pressurize the sprayer.  maybe i received a defective unit.  Even so I dont think that type of attachment with a pressurized unit is a good idea.,hose will not stay attached to sprayer,Size: 1 PackVerified Purchase,,
KarmaCollar,amzn1.account.AG5XUC2EEDZI5EDEWHB727HOACNQ/,"Reviewed in the United States on October 8, 2013",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,"Very nice sprayer for the low cost. As another reviewer noted (and fixed)- it could have used a carrying strap-as lugging around a gallon jug of often poisonous material can be tiresome.But, it's a great bargain and very well made. The container is very thick and obviously safe for the usually corrosive type stuff often used in these things. And putting it together was very easy (I didn't need the instructions and I'd never done it before).When really pumped up it has a great spray range for something so cheap-which made spraying my attic and crawl-space with bug spray a great deal easier.The only thing I'd have to give a (-) on is that when I was spraying at close range (like the corner grout in my kitchen) it was hard to lighten the pressure enough to keep it from splashing a lot. I found it easier at that point to spray a little into a cup/container and then dribble it into the cracks/crevices and spread it manually with a gloved hand.",Nice Bargain,Size: 1 PackVerified Purchase,,
Amazon Customer,amzn1.account.AHCQIRHY3UUQBKVNRGELDWPF27NA/,"Reviewed in the United States on December 3, 2019",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"I spray my tomato and squash plants with 1 part milk and 3 parts water every two weeks to prevent the powdery mildew they inevitably get if I don't. Using a handheld sprayer was hurting my hand, and I had to re-fill it multiple times. This works great. I can do it all in one shot.","Good value, gets the job done",Size: 1 PackVerified Purchase,One person found this helpful,
BASS!,amzn1.account.AHSAQCQXAHWIO3FYEYTIVVXX3ZBA/,"Reviewed in the United States on September 26, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,3.0 out of 5 stars,"This works and does the trick, and at least for now doesn't leak. However, it is super cheaply made, so if you're looking for a sprayer that will last, this isn't it. But if you're just looking for something cheap for a one-time thing or for limited use, then it's a good deal. Just don't expect it to last forever.","Does the trick, but won't last.",Size: 1 PackVerified Purchase,,
Ed Pittsburgh,amzn1.account.AFQKMQOZHJ2EWJYDIDEPHG35AB6Q/,"Reviewed in the United States on April 9, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,1.0 out of 5 stars,"The directions discuss and show a handle on the sprayer bottle to hold the wand/nozzle - but mine doesn't have such a bracket.  Makes it inconvenient to store the sprayer. Maybe this should have been an omen of disappointment to come.Much more important, it doesn't work.  It sprays for a little while then stops as if it is clogged or needs to be pumped up.  But if the tank is already full of air, it can't be pumped any higher.  I am using it with a simple solution of deer repellent, so there's no problem with what I'm applying.I'd like to return this.  I will look for a battery-operated sprayer instead.",DOESN'T WORK,Size: 1 PackVerified Purchase,2 people found this helpful,
Croppled1,amzn1.account.AGEI2PZ4WIP7NOPBHBUH2TI46Q7A/,"Reviewed in the United States on April 27, 2014",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,These cost more in my area at retail and go on sale for $10 so to not have to drive in town was a blessing though I do like to support the local merchants it is not always best for my schedule or needs . I paid 12 with prime and was so pleased . I use them for doing my own pestiside applications as well as Extended Roundup for the drive . I do seem to break them often . It is important they are not left out in non heated areas in winter with liquid in them and their plastic so they must be handled careful . No dirt can get in the container or it will clog and ruin one too . Other then that a great purchase at a decent price with great time savings through Amazon . Roundup is always much cheaper here too . Also the best termite and bug sprays are too . I also apply granuals and pop up spikes never have a problem . I hate killing things but with the damage they can do you have to protect your home if it is wood .,This works great and the price is right !,Size: 1 PackVerified Purchase,,
Anonymous,amzn1.account.AFGXVRE2CKZZBKQRD6COZNFOHHOA/,"Reviewed in the United States on August 24, 2017",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,1.0 out of 5 stars,"Works just fine. Now here's the  Big problem ... The instruction manual clearly warned that the product contained LEAD... I have used this to water my edible garden!!! Not good.This has only ever happened with one other product I ordered on Amazon, which was One of the first items I ever purchased on Amazon, One of the first items I ever purchased on Amazon, which was a cane with built in seat. The listings for both items never declared them containing lead, but once received I saw the item had it declared.I think I'll look for another pressurized sprayer, maybe one without a hose... Definitely one WITHOUT LEAD!!!!",Works ok but CONTAINS LEAD.,Size: 1 PackVerified Purchase,,
MCC,amzn1.account.AEZFHKZ67YL7IT4P3KKSQ5QK6AQQ/,"Reviewed in the United States on October 8, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,3.0 out of 5 stars,"Great sprayer but fails quickly. The sprayer wand is cheaply made and the fulcrum mechanism is cast from cheap/soft plastic. About an hour into using it the fulcrum will fail because the hinge is made of such cheap plastic. You won't be able to replace the wand easily. I had to buy another one just to get a replacement wand at a reasonable price. I suppose I'll have to buy them forever now just to keep getting replacement wands, but I'd recommend you avoid my plight.",Great sprayer but fails quickly.,Size: 1 PackVerified Purchase,,
Abel Stuhlbohm,amzn1.account.AF2CVVZTGJ32IAGMEZQJWCGGGDWA/,"Reviewed in the United States on August 27, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"I have had this for the past couple of seasons and used it for pesticide spraying here and now. Very easy to use and works great. Pour the stuff and water in, pump it up (pressurize) and it works. As you expend the liquid you need to occasionally give it a few pumps to keep it pressurized. Very good and well designed device.",Good sprayer,Size: 1 PackVerified Purchase,,
brason,amzn1.account.AF3W6C4VVRQ4QPIJBBWZLO7HMU4A/,"Reviewed in the United States on April 6, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,1.0 out of 5 stars,"It is missing the nozzle, therefore I cannot use it. The whole hose/handle is missing?? How does something like this even get sent out. Asked for a replacement and hoping for the best.",Missing pieces- cannot use,Size: 1 PackVerified Purchase,One person found this helpful,
Dave,amzn1.account.AHLWFCEL2YKZTE4OFSHBBKJMONOA/,"Reviewed in the United States on June 24, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,1.0 out of 5 stars,"Came with a scratched up nozzle. Filled water the first time and tried to use it and this is what happened -1. Was sprayed at the top with little water when trying to pump it.2. It just wouldn't spray.I checked the filter too (brand-new) and it still didn't work. So much for Chaplin, it is obvious Chaplin has asked their employees to come and review.  DO NOT BUY unless you want to throw money at it. Waste of time and effort. Wish I could give it zero stars.",Absolute useless,Size: 1 PackVerified Purchase,,
mike,amzn1.account.AEY4T6ZWJHD6MVRIOMGSQXMKZSTA/,"Reviewed in the United States on May 17, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,1.0 out of 5 stars,"I think I know why this item got the best sellers list it was at a low price that's what sucked me in, but I don't recommend this product at all. Sure the canister is good and sturdy but the hose won't stay in because the pressure keeps popping it out, although I tried putting in the least amount of pressure I could in it, it still kept popping out, I even tried super glue and it did ok for a little bit then it did the same thing. I made a mistake by not reading all the reviews before buying, but boy that won't happen again. I would have returned it but for me it's just not worth the trouble. Next week I'm going to Lowe's or Home Depot that way I will at least know more about what I'm buying.",I do not recommend this product,Size: 1 PackVerified Purchase,,
Rebecca,amzn1.account.AFIUVJWDBADZG4VGFFGK6UGPTYVQ/,"Reviewed in the United States on September 18, 2015",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"This is an excellent little sprayer! I bought it for spraying for crazy ants and it worked perfectly.I'm really happy with this sprayer. The pressure is much stronger than I was expecting, and it only takes 2-3 pumps to get it up to full pressure. It has a nice steady stream that lasts a long time, and it sprays evenly (no hiccups or spurts) either in a fan or a stream. The handle latches securely, and I had no problems with it slipping out as I was carrying it around. The measurement markings on the side are easy to see, which make refills super easy.The *only* drawback is that the trigger handle is super stiff, so after a while my hand started cramping up. But it's no big deal, and I'm sure it will loosen up over time. Overall, it's a great product and an excellent value for the money.",Excellent product - couldn't be happier!,Size: 1 PackVerified Purchase,,
Rose Toledo,amzn1.account.AGAKKJCYVKYMOYVXLXSSIQ6QQG4Q/,"Reviewed in the United States on December 10, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,Nice sturdy container that provides solid pressurized container. Pump action to create pressure for the nozzle is easy enough to do and locking mechanism ensures your poison of choice stays in place as you move. Great for killing those pesky mosquitoes that terrorize your lawn and garden!,Great for spraying insects dead!,Size: 1 PackVerified Purchase,,
glisteningcakes,amzn1.account.AFHDEHNTRB3ZWNSZAYIJTHTUKQCQ/,"Reviewed in the United States on July 10, 2017",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"I needed something to help spray vinegar and salt water onto leaves of weeds/unwanted grass. Never owning something like this I figured I'd give it a try. It's easy to assemble (I didn't read the instructions). I tried it a couple of ways. Once with 1cup of table salt and 1 gal of hot water. Again with a mix of a cup or two of vinegar, 1 cup of salt and 1 gallon of hot water.Within a day, the weeds and grass on the walkway was turning brown. SUCCESS!! No more buying expensive Roundup! Don't have to worry about the dogs stepping on it either.",A++++++++++ !!,Size: 1 PackVerified Purchase,One person found this helpful,
Momoftwo,amzn1.account.AGNIR22RZXRJLUHUMX2RZWLZ2EZA/,"Reviewed in the United States on March 6, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,I like the size and ease of giving my animals water without refilling so quick but the four stars is because when I put the lid on it says turn counter clock wise to get it to pump and that took me so many tries I thought I was going to break it smh other for that is hard plastic,Gets the job done,Size: 1 PackVerified Purchase,,
Nicholas Carter,amzn1.account.AE2MZXV6MN7FGQAWXW3QRCVLTOEQ/,"Reviewed in the United States on February 8, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,3.0 out of 5 stars,IF you want the short version. The sprayer works. I am only giving 3 stars because the top of my jug leaks like the Titanic. No matter how tight I close the twist lid massive amounts of foam escape thru the top. It is annoying to have foam running down the side of the jug while using. I have to constantly keep pumping the pressure to accommodate the leaking from the top.,Three Stars,Size: 1 PackVerified Purchase,,
GTS,amzn1.account.AFZKC7KMCFY7HCCEDZF5YGFY6DJA/,"Reviewed in the United States on June 8, 2017",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,"This sprayer works well for spraying small to medium (1'-3' tall plants) sized plants with. I regularly spray Nuke Em out of this sprayer. It has an adjustable nozzle that either sprays straight like a hose or semi wide and a little misty. The quality is descent but not great. The hose end connected to the reservoir comes loose easily and leaks air if not tightened. The pump part is a bit flimsy but works pretty decently once you get the hang of it. Be sure to take it easy on this sprayer because it could fall a part rather easily. Otherwise, it's a pretty good sprayer for the money. I can definitely kill the mites on my plants with this sprayer, but only when they are smaller plants as mentioned above.",Descent sprayer for small to medium sized plants - not ultra durable but gets the job done,Size: 1 PackVerified Purchase,,
skiparoo,amzn1.account.AH5ZU3WY6NYKHQ5TONNR7UKWJAZA/,"Reviewed in the United States on May 18, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,3.0 out of 5 stars,"Works as it should, except for unlocking the handle. Very difficult to do because unlocking it is the same direction as unscrewing the whole pump, so you have to pressurize from scratch each time it needs more air. Other than that hassle, it works just fine.","Works well, hard to unlock pump handle.",Size: 1 PackVerified Purchase,,
Trevoc,amzn1.account.AFADOSP2426TXVUYBIO2FLHPK2SQ/,"Reviewed in the United States on April 29, 2017",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Been killing weeds and destroying many large ant hills with my concoctions of either bleach or vinegar and lemon juice and salt.  I had two others that were store bought for more money, and they failed from the start. This model is simple to operate, nothing to really break down or parts to lose like my previous ones.  Glad I got this and the price was right too.",Crazy Spray Guy is happy!,Size: 1 PackVerified Purchase,4 people found this helpful,
Molliekeeper,amzn1.account.AFI63SZT4TD33IS6SFFGVVGJC2HQ/,"Reviewed in the United States on March 13, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I had to replace one that was around 25-30 years old.  I didn't know it until I got it that it had holes where I could attache a strap. I did have to punch out the plastic plug.  I had a strap I had McGivered a way to attach my strap. This was much easier.,It has holes to attach a strap.,Size: 1 PackVerified Purchase,,
MaggiesFarm,amzn1.account.AH6DCIEY5DV6AOMOLACZ7CKQ5ZKA/,"Reviewed in the United States on June 3, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this a few years ago and am still using it.  It is so easy to use when spraying for weeds and ants.  The wand allows for a more precise spray when targeting specific weeds or ant trails.  And, I don't end up with an aching back from bending over at each little weed when using a hand held bottle sprayer.  I definitely recommend this item.",A Perfect Garden Sprayer,Size: 1 PackVerified Purchase,,
G.M,amzn1.account.AH6RZP7UUAMASV2AL6UEYQ6335SQ/,"Reviewed in the United States on July 13, 2014",4,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,"It works great from what I am asking for it to do, which is a working sprayer that causes absolutely no delay. I use it to spray insecticide and concentrated RoundUp 1.67 weed killer. Easy open easy close, excellent built quality and durability since I dropped once filled with insecticide and nothing, not even a mark. The only con is it hard for me to see the water, but that could just be my eyesight and have nothing to do with the sprayer. For the price this is a well worth item to have if you own your own home. I definitely will be buying again, if my current sprayer should ever give in.",a well worth item,Size: 1 PackVerified Purchase,8 people found this helpful,
SpartanShopper,amzn1.account.AFDLV2742HGMZCX6H3LCAKOU7DDA/,"Reviewed in the United States on May 5, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"This is a great purchase.  I've been using it for about 10 months and during March & April this year (2018) I used it twice a week (about 4 fills or 4 gallons of fluid in a week) and it works flawlessly.  I don't even clean this thing, just refill and spray and I notice small debris inside the tank and I still don't clean it.  It just works.  I used it for both herbicide and pesticide.  It is still working for me.  This is a remarkable little pump sprayer.  I've had NO problem at all.  In short, a great purchase and I'll buy another one for my sister.","Super durable, easy to use.",Size: 1 PackVerified Purchase,,
Old-always learning,amzn1.account.AGTR6L53IM5V327BSZZBFBRSQA2A/,"Reviewed in the United States on April 2, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"WOW! I am amazed.  I bought a disease control product and Amazon showed that people often bought the product and this sprinkler together. So I bought not knowing how the sprinkler worked. Tried it today and perfect. 1 gallon is perfect size. just pump up pressure, hold down the wand and spray lasts a long time. Spray is adjustable. I have always avoided buying concentrated products because I lacked an adequate sprayer. Good by sprinkler cans. I love Amazon because it enlightens me to so many products that I never knew existed among many other reasons.",I am amazed. I bought a disease control product and Amazon ...,Size: 1 PackVerified Purchase,,
unsurprised,amzn1.account.AEE4LSBOEK4ZZ5H2TAYRV4NF3HHQ/,"Reviewed in the United States on March 12, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,"If you leave it pumped up to pressure you'll have a hell of a time getting it open when you need to, and it will quite possibly break.  Spend more money on something safer that has a relief valve so you're not shooting yourself with whatever you're spraying.",Sprays well but no release valve,Size: 1 PackVerified Purchase,,
D. Jean,amzn1.account.AEB3H22G3U3Y4KQMPS6Q7OOVFJPA/,"Reviewed in the United States on May 27, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,"Broke after the first use.  Purchased a second one that has the words,"" bleach and disinfectant"" on it , paid more money and it is exactly the same sprayer. Spend a little more money and get a better sprayer, it will be worth it in the long run.",Broke immediately.,Size: 1 PackVerified Purchase,,
Clementime W.,amzn1.account.AE7JYRSU7J6ZJVBHC6X6SCCEQE3A/,"Reviewed in the United States on December 15, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"it came fast, was packaged well, withot being uneccesarily bulky, the cap fits snuggly and is easy enough to screw/unscrew one handed. the sprayer nozzle is sized well, and provides a thin stream, so once you get the rhythm and movement down it is easy to use without dowsing and drenching anything. wouldnt work well though for anyone wanting to mist, as it does spray. i am using to to hold a concetrate version of pest control that i mix with water inside the jug, unsure whether or not the nozzle spray would vary based off the contents being sprayed.",a sprayer container that sprays and contains as intended,Size: 1 PackVerified Purchase,,
tLEAHc,amzn1.account.AGHHTDAT5THHOSGMCDLNR2H4HC2A/,"Reviewed in the United States on May 17, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,I ordered this product quite a while ago and didn't end up having to use it. I finally had a use for it and opened the box and there is no sprayer hose or nozzle. The only think in the box is the tank and the pump. I have no way to use this item without ordering another part since it's been so long since I ordered it.  Lesson learned. Super aggravating!!,Open the box immediately and make sure all pieces are there!,Size: 1 PackVerified Purchase,,
Amazon Customer,amzn1.account.AEDY4H5HNK2CEL63NBCWIGHXEYGA/,"Reviewed in the United States on April 22, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,2.0 out of 5 stars,"This product is advertised that it's for handling dangerous chemicals but it doesn't have rubber gaskets to keep the chemicals from leaking. This is a common problem among these types of sprayers and is why they leak. Since I'm using said chemicals that are know to cause liver damage and cancer I ordered this sprayer but it the lack of gaskets tells me it's not going to be long before it starts to leak and I'm not risking that. Price isn't bad and the tank is nice and thick so I'd keep it for less dangerous applications but as I was tightening the spray tip onto the handle it stripped the threads, reinforcing that this is cheap crap that doesn't need to be used in dangerous chemical applications. It will be going back.",Price isn't bad and the tank is nice and thick so I'd ...,Size: 1 PackVerified Purchase,One person found this helpful,
JustMy2Cents,amzn1.account.AEGJWAFUS4LZN2QUNFTSSZHTPNRQ/,"Reviewed in the United States on October 25, 2015",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"This is my third purchase - I use two in my garden (one is exclusively for pesticide). The third one is for my house plants.  The one in the house is mainly for watering (some plants are on high shelves).  I like being able to adjust the spray for each plant.Folks, let's face it, it is not the prettiest sprayer around, actually it is very plain but highly functional. I suspect that Martha Stewart will not walk around with it.  That is ok because I am not Martha Stewart (most of us are not) and my plants are thankful that I found something to keep them hydrated.Perhaps others, the more artistic group of the Amazon community, can suggest ways to make this prettier - flowers drawn on the it, adding steampunk.  All I ask is that you do not reduce its functionality.",Just purchased my third,Size: 1 PackVerified Purchase,,
Darryl R. Smith,amzn1.account.AE55UHIMMU6DZLBBCILRUFXLUYSA/,"Reviewed in the United States on August 28, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"I had to fiddle a bit with the hoses, and really to tighten the main section very well, before I could get good pressure.  But once I filled the sprayer, got everything tightened up, and pumped it, the pressure built nicely and it works like a charm.  Buying another one for my natural weed killer solution.","Once Dialed In, Works Great",Size: 1 PackVerified Purchase,,
Angela huddleston,amzn1.account.AGTJW5ICO243HVV2OFX6IMKARFJQ/,"Reviewed in the United States on February 17, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,"Truly worked great right out of the box,  but had zero power behind the trickle on the second use. I tried everything, no matter how much air I pumped into the bottle, no change. No discernible leak either. I Am returning . Don’t even want a replacement.",Worked 1 time. Only.,Size: 1 PackVerified Purchase,,
saddlebred345,amzn1.account.AHBJRE5G5PRMWW52J4WLCBHS32QA/,"Reviewed in the United States on June 15, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,I live in the high Desert and the insects are plentiful here. I use this sprayer to protect the house as much as possible. Being able to use the wand with the bottle on the ground is really nice. With this sprayer I can keep the outside of the house sprayed while using those electronic gizmos inside. Nary a bug or fly.......,Great for spraying around windows and doorways to keep critters out.....,Size: 1 PackVerified Purchase,,
M,amzn1.account.AHHG66WL25SZLOCR6ORLJHWJFOWQ/,"Reviewed in the United States on May 7, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,complete garbage- I bought this last month and just got around to using it today. It does not hold any pressure- there is a terrible air leak at the top of the bottle. I have tried everything to get it to work but all I hear is air escaping and no pressure out of the nozzle. I am starting to learn not to trust these Amazon reviews.,Air Leak,Size: 1 PackVerified Purchase,3 people found this helpful,
Pati Storey,amzn1.account.AEXUOWOC7Y4U6KB43WH6ZXNIVTIA/,"Reviewed in the United States on April 17, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,1.0 out of 5 stars,I used it once and it stopped working.  Wouldn’t hold pressure or spray.  Of course it was just days after unteturnable date.  Ugg,Don’t buy.  Not a good product.,Size: 1 PackVerified Purchase,One person found this helpful,
