author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Warren Weigel,/gp/profile/amzn1.account.AHWVKNZZWNIVPSM6IVNGUSISL5DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 25, 2020",1,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,3.0 out of 5 stars,"I dislike that the product suddenly won't connect properly.  I just cancelled an order for the 3 more plugs I had ordered for Christmas (I currently own a total of 6) and it was very difficult to add the last new one.  Now one that I've owned for two years has gone offline and refuses to connect properly.  I've gone through the setup multiple times and one of two things happen: 1) Alexia find the plug then says the device is unresponsive or 2) Set up fails with a provisioning error 3:11:500:3 - what ever that may mean.  I've deleted and reinstalled the app from my phone, rebooted my modem and router.  After doing that ALL of my plugs failed.  As a last resort, I've completely disconnected, unplugging and deregistering both of my Alexia devices.  I successfully registered the echo dot, and plugged in one plug.  It did an auto device discovery and then returned a Provisioning Failure.I was finally able to contact support via my Alexia App.  They were very polite and when pressed admitted it was their technical glitch and asked me to to try again in 'a few hour hours'.  After 12 hours I tried again and was able to connect and configure as desired.  I'm still disappointed that it occurred, that it corrected without any explanation and my biggest fear is that it will occur again.  But for now it's working properly and I can say my issue is resolved.",Proceed with caution,Configuration: Smart PlugVerified Purchase,,1,12,12065033,Public
Leithead Family,/gp/profile/amzn1.account.AFF4DKXAXKL2H5PUOUXAGRADFESA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"Easiest installation ever- I selected the option to have it pre-integrated into my Alexa app, and when it showed up, I simply took it out of the box, plugged it in, plugged my lamp into it, and my Echo told me it connected, before proceeding to let me rename it, and that was it. Boom. Done. I am a parent of two small children and help run a large business, so I'm active enough... but this opened a whole new world of beautiful laziness I didn't even know existed, masking it by making someone look more ""fancier"" and technologically inclined. Genius. I love it. I want 50 of them now! I ordered on a whim when I got the ad that they were $5 if you ordered through Alexa, and I'm really kicking myself for not ordering more!","If you enjoy being a lazy POS like I do, this is for you!",Configuration: Smart PlugVerified Purchase,,446,71,26014,Public
H Roller,/gp/profile/amzn1.account.AHIST4I37G7VW64DBMKRYALRY6WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 15, 2020",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,4.0 out of 5 stars,"I love having smart home control using Alexa, and this integrates right in.  However, a problem I have is that my internet provider only allows 8 devices total (including my computers, my echo dots, my smartplugs, my printer, ect) to be connected on my internet plan.  So it's a problem that each plug uses up one of the allowed connections.So although the Amazon plugs are cheaper, I've recently been using a philips hue hub to control hue smartplugs.  The reason is that the hue hub only takes one internet connection, and then I can connect many lights and plugs (controllable through alexa) without using up an internet connection for each one.  My internet provider simply doesn't now how many things connect to the hub.","Works, but problematic if your internet provider limits the total number of connected devices",Configuration: Smart PlugVerified Purchase,,341,114,78749962,Public
Mo,/gp/profile/amzn1.account.AGVW5XNSAAT7QS3T4KZO52KZS4KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 16, 2018",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,4.0 out of 5 stars,"I bought this to replace a smart Lutron plug for a lamp in our family room that did not work consistently. The Amazon plug was very easy to set up and turns the lamp on/off with every request from Alexa, unlike the Lutron. My only disappointment is that the plug does not have a dimming feature which the Lutron did, I can't dim the lights on the lamp. Other than that, so far so good but I do wish that Amazon comes out with a dimming option.",No dimming if used for lamps,Configuration: Smart PlugVerified Purchase,4 people found this helpful,239,287,212618,Public
EDISONTECH,/gp/profile/amzn1.account.AHO2THMY62WTMRBK3JKWHATPNK2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2020",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"Not surprised that it wasn’t compatible with Google Home..... anyways, on to the review- of a smart plug! It does what you think it does. It turns on and off objects with a voice command. I connected these to my RGB lights as I wanted to control them with voice instead of the remote. All I have to say is “Alexa, turn on RGB lights” and they turn on! I just have to say the opposite to turn them back off. I renamed the smart plug to RGB lights as then it could respond to that. It feels very well built as well. There is also a way to manually turn on and off the plug with the side button. I have it pretty close to the router so no issues so far and response is almost instant. Overall, great plug with a amazing price for Black Friday! Still wish it did Google Home but oh well...",Great Smart Plug!,Configuration: Smart PlugVerified Purchase,,34,31,2708321,Public
Shawn Maus,/gp/profile/amzn1.account.AEWYKWWVQPFIC7GXJ2KXRSY4L3BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2020",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"How are people turning on their lights, locking their doors, and operating the coffeemaker just by the sound of their voice?  I thought this technology was only available to the Bil Gates' or Steve Jobs' or the other rich and famous of the world. But no, it' here for me as well, thanks to the Amazon Smart Plug!I took advantage of an intro offer for the Amazon Smart Plug. I plugged the plug into my bedroom wall socket to control two lights. I'm always doing the toss and turn, reach over the dog, Olympic-style maneuvers to turn off the lights at the end of the night. But with my Echo, Amazon Frames, and Alexa, I can close my book, get comfortable on the pillow and tell (in a nice way) Alexa to turn off the lights.The device was simple - just plug into the outlet (in my case I added a three plug adaptor to control the two lights) and Alexa talked me through the rest of the setup. Quick and easy!I'm going to order more to connect my whole home. Take that rich and famous! I can do this without the click of a button!",It's no longer about the click of a button,Configuration: Smart PlugVerified Purchase,,8,17,6438048,Public
Zak,/gp/profile/amzn1.account.AFJJXXYCL67YL77GX3JKZYCQ34VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2019",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"I used the plug to remotely control the large TV in our living room. We have a surge-protected multi-outlet extension cord into which a number of devices are plugged including an older 42"" flat screen TV. We used to have to walk over and trip the switch on the extension in order to completely shut-off the TV or turn it on. We do that because the TV uses electricity even when off and throws off heat affecting our nearby thermostat.With the multi-outlet extension plugged into the Alexa controllable plug, I just tell Alexa to ""turn on first plug"" or ""turn off first plug"" and it does the job for us. Very convenient and, so far, very reliable.  The plug connected to Alexa and my wifi first time around with no problems. I got the plug during Prime Days and it was a great deal.",Easy to set up,Configuration: Smart PlugVerified Purchase,,204,68,125536,Public
Bezoar,/gp/profile/amzn1.account.AE437UENHL5LQMEG5X6U2GGIHHFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2020",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"This was the easiest smart plug ever to set up.  I didn't have to press and hold a button to get it into set up mode.  I already had the Alexa app installed so there was nothing else to download.  Since I had previously setup Amazon Echo devices, my Wi-fi network and password was already known to Alexa and she immediately found the smart plug, set it up and it was ready to go.  There was no need for a third party app or Alexa skill since it's already in the Amazon ecosystem. All I had to do was to figure out where I wanted to put the plug, what to plug into it and what to rename it as. Best yet, it was only $5 on Prime day when purchased with an Echo Flex.  It works great under app or voice control.  I'm happy.",This was the easiest smart plug ever to set up.,Configuration: Smart PlugVerified Purchase,,255,112,430915,Public
rv8tor,/gp/profile/amzn1.account.AGY3VIS3G2C6CAOHE6WXP2BWRJAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2020",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,4.0 out of 5 stars,"My mother in law is 94 and staying with us because of Covid-19. This plug-in works with the Alexa her grand children bought her for Christmas. I use it to control LED lights located in two different cabinets both her favorites. One is too low, the other is too high. When she goes to bed she just says (or should say...read on) "" Alexa light off"" or conversely ""Alexa light on"". This works nicely except that my Mominlaw tends to want to converse with Alexa rather than just issue commands. It isn't polite you know. Still, she has gotten the 'hang of it' and maybe just as important, this experience has opened my eyes to the possibilities for really helping people contained within many of these new technology devices. Given all that, not a bad purchase at all.",A device that can really help people,Configuration: Smart PlugVerified Purchase,,,,636454,
Crystal,/gp/profile/amzn1.account.AGXG4SGXEYDIT7BFP4B4QHVANVMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2019",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"I’ve always wanted to catch up with technology but since I live a VERY old school life and often off the grid have never found any real use for things like this. After all,  I got my first dot last year. This year I saw this plug for .99 cents so I thought what the heck, I’ll get 2 and try. I really love them so far. It’s a fun convenience to have. It connected right away and super simple set up. That was the best part for this old school gal. I don’t much like trying to figure technology out. Hahahah!  Thanks for the promo Amazon. If you targeted me more I might be more inclined to try things. Isn’t everyone down for a bargain?! LOLL! Just so everyone knows, I was not paid for this review, just a lucky customer in the right place at the right time. 🙃",A fun convenience for someone who lives off the grid half the time.,Configuration: Smart PlugVerified Purchase,,31,75,1012308,Public
Robert M. Lopez,/gp/profile/amzn1.account.AEBR2P3TLDVGITQZ34HVUILE5A3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2018",0,,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"Update: Amazon came through with outstanding support. Extremely responsive with clear and realistic tech support, not the typical ""did you plug it in?"" type, which I recognized and appreciated. Replacement device works as advertised and I will be ordering more for the rest of my shop and house.Original post:Had high expectations for this one but so far it's a disappointment. I have updated my Alexa app, followed the instructions, checked the forums and searched the web and I'm still not able to get this to work. The app won't see the device at all. I was on the preorder list for this, I was happy to see Amazon distribute it's own version, even if it might be a rebrand. I figured their name on the product gave it some credibility. That is not the case in my situation. I'll continue to try to see if I can find a solution but for now I would look elsewhere. There is an Amazon branded security camera as well, I passed it by and purchased another brand because of this experience.",Outstanding support and great device!,Configuration: Smart PlugVerified Purchase,,30,46,1073686,Public
jon g,/gp/profile/amzn1.account.AFPOQHLGYJ2VEUMGAGR2LDRHQC5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2019",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"After trying cheaper models, gettin frustrates and sending them back I swallowed my pride and ponies up for actual Amazon Alexa outlet plugs.Best decision I’ve made.There was no downloading of third party apps, no endless “device not found” notifications.  Really just plug and play- the way it should have been.These were up and running in under five minutes using my already installed Alexa app.  I can’t begin to describe how much easier these outlets were to set up and use.Take my advice and stop trying to save pennies with those unworkable knock offs.  Spent the extra to get plugs specifically designed for your Alexa.You won’t be disappointed!",Worth the extra money,Configuration: Smart PlugVerified Purchase,,,,79011341,
DAC,/gp/profile/amzn1.account.AFTU6YU4RI2SDL5JVFBCEVF56I7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2020",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"This is how a smart device should be. Set was a breeze- just plugged it in, my Echo asked me a question (I don’t recall the question but I think it had to do with naming) and in 2 minutes was using my voice to control Christmas lights. Later I went into Alexa app to categorize and change the name. Not in love with usability of Alexa app but that’s a different review.This plug can carry a decent sized electrical current and ratings for resistive, inductive, and motor loads are listed in the instructions.I love the fact that when I buy via Amazon the Amazon device is already registered and ready to go on my network via the Alexa integration and when I buy as a gift is super easy to deregister.",Quick and easy setup,Configuration: Smart PlugVerified Purchase,,900,246,7667,Public
Travis J.,/gp/profile/amzn1.account.AHGUGUEGAKDQLB2CPDEUOO36DRZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2019",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,3.0 out of 5 stars,"I bought 3 of these.  The first one controls a lamp behind the TV, and a stereo amp that give us great sound for the TV.  It works great!  We just tell Alexa to turn on first plug or turn off first plug and she does automatically.  No more reaching around the TV to turn on the lamp, or opening the cabinet to turn on the amp.  We ordered 2 more to control air conditioners.  The living room air conditioner is hard to reach, and its nice to have alexa turn on the bedroom air 30 minutes before we go to bed.  The problem though is that after about an hour of running the living room air conditioner, the switch got very hot and failed.  That made me worry about fires.  After it cooled down it began to work again.  We took them off the air conditioners and currently the only one we are using if the TV light and Amp.  We couldn't find anything in the documentation that described any load limits.  I think Amazon needs to warn customers about such things.  When it works on a light load though, it works great and is a great convience.",Don't use them for a heavy load.,Configuration: Smart PlugVerified Purchase,,,,2020652,
iREViEST,/gp/profile/amzn1.account.AFFO2YGPC3OSKK3EARGXIPO6RUDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2019",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"hey, after echo dot, I was looking for perfect smart plug and what can be better than amazon smart plug itself, So far I have been using this plug for tower light ans its has been working great.Setup process was really easy and I was able to set it up under a min using my ALEXA app.SIDE NOTE: I would like to make a suggestion as a customer to Amazon that why cant they offer this kinda basic smart home devices (echo dots, smart plugs) at ""Non profit price"" .So more people can try this and adapt towards amazon smart echo system and I guess that's how amazon can easily grow and attract more customer base toward their echo system, as I really that think that we are moving towards smart home things but slowly So someone big like amazon has can definitely speed it up by making to affordable to max consumers.","First smart plug, and Amazon nailed it.",Configuration: Smart PlugVerified Purchase,,84,70,564595,Public
Charlie H.,/gp/profile/amzn1.account.AFM5VZSBZDLQJMHIPAEEPGEXKZTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2020",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"Best part? So easy to sync-up! Works as designed. Sync-up and forget it - you can take for granted that it's gonna work without fail... I used mine for my CLOTHES DRYER that wouldn't shut-off anymore, rite by ""drynees sensor"" OR timer - we could no longer leave the house if we had stuff in the dryer! But now, we can have Alexa turn offb the dryer! Mind you, Alexa DOESN'T have the skill, suck that, ""Alexa, turn off the dryer in 30 minutes"" and I don't know WHY - seems simple enough, but... Still, we can set a timer on our phone, then bring h up the Alexa app, turn off the dryer from wherever - then, turn it back ON again, for normal operation (you if course have to turn in the dryer, manually - but if you forget to turn the plug back on, you might scratch your head, trying to figure out why the @#$! dryer won't go ON, now..!)",Easy to sync - completely reliable operation!,Configuration: Smart PlugVerified Purchase,,,,170292,
Kevin,/gp/profile/amzn1.account.AETCDUTIA25CXDKNHDTHRYJ6GWBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2019",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"This smart plug I have it connected to my bedroom fan controlled by Alexa. I hate having to get up out of the bed to turn on the fan once I’m already laying down. The setup is very easy, I had had to do was open my Alexa app and press and hold the sync button on the plug. Once I did the that the app picked up the plug in the matter of seconds. So now with my voice or cell phone I can turn it on or off my fan with no problem. I plan on getting more of these plugs to setup in my hallway and kids room if they want to turn on the fans too. You can also setup a schedule to turn on and off automatically if you want. Great product easy to use and setup will definitely recommend this to family and friends.",Works great buying more soon!!!,Configuration: Smart PlugVerified Purchase,,,,447196,
Heartland Indiana,/gp/profile/amzn1.account.AEBTR5NL5ZXQGQVXCVI6YL2SNWRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2018",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,3.0 out of 5 stars,"Got this specifically for use with my Amazon Echo Plus. It was straight forward and connected with no problem, no third party wanting my Email or membership. I'm starting to see that some of the ""Alexa compatible devices"" REQUIRE you to join (membership) another 3rd party website but NOT this one. It shows in my Alexa app and I just say, ""Alexa fan on"". Some of my ""works with Alexa"" cameras, motion detectors etc require another signup with the maker. It's not a big deal except just another party to have my email and another ID and password and URL to remember. I did this with Wyze for a couple of cameras, which do work great and a great value.Update: Removed 2 stars. Erratic operation and problems getting them to connect. Some do, some don't. Too pricey to have these problems. One still has the old update.",It has the Amazon logo!,Configuration: Smart PlugVerified Purchase,,3182,553,14825,Public
David C.,/gp/profile/amzn1.account.AELU5TU7VH6OPK3WNVTVPFDQXBRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2020",2,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,1.0 out of 5 stars,"Update 12/13/20: They both stopped working. I had to reset many times. Now they will connect at all with many attempts. Very disappointed that Amazon would have a low quality product like this. I messed around with other less expensive plugs that did not work. Finally bought these. Pricey but they work great. You get what you pay for. I use them for under cabinet lights in my kitchen, nice not having to click them all on. Naturally they work great with Alexis.Update 5/27. I have ti knock two stars off because I had to reset two plugs after 3 months and now I am resetting one plug. No apparent reason, no power outages or changes to the ap. It is very annoying because it takes numerous attempts to get them reset. Sometimes deleting and then reloading the ap. I paid double what other plugs cost so I expected more.",Pricey but they work the best,Configuration: Smart PlugVerified Purchase,,,,79012793,
GoBeavers,/gp/profile/amzn1.account.AFKVUB6RRAGXM4VWIIC2RNWJRKUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 7, 2019",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,4.0 out of 5 stars,"Easy to setup; work flawlessly with Echo and Alexa app.  Down sides: the plug size esp. the width; constant high pitch buzzing sound.  Prefer KASA.(Updated): Amazon rep contacted me within 24 hours after the first review.  They asked about the detail of the problems I had reported and offered a replacement.  The replacement plug came in a day later.  It was working OK and much much quieter than the previous one.  I could still hear the tiny buzzing sound only if I have my ear 1 inch close to it.  Anyway, great support from Amazon.  Hope they will improve their design.",Noisy plugs,Configuration: Smart PlugVerified Purchase,One person found this helpful,290,55,407586,Public
Butterflykisszz,/gp/profile/amzn1.account.AFRXPGFJOBQP5C3CYXI5QJBTVPPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2020",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,1.0 out of 5 stars,"Will not connect no matter what I do. I searched and searched and tried all the trouble shooting out there (there is tons because this is obviously issue and has been since at least 2018. I mean, it’s 2020 now so what do I expect? Everything that can go wrong, will go wrong in 2020.I have an Echo Show and a Dot. Was hoping adding the plug into the mix would be as easy as set up was for both of my devices. Nope! I even have both 2G and 5G options and used only the 2G as others have suggested. Still won’t work.I’ve held the button 12 seconds to reset. I’ve plugged in and unplugged and signed out of the app. I’ve waited for the red and blue lights. I’ve talked nice to it. Pet it. Made it breakfast. The thing refuses to connect to the network. It’s maddening. My plug came with my Echo Show. It wasn’t worth the hour I’ve spent trying to get it connect. Or the time I’ve spent searching the topic. I hate it.",Won’t connect. Worthless.,Configuration: Smart PlugVerified Purchase,,,,14882384,
Amy M.,/gp/profile/amzn1.account.AE5KZB5GAEOR2XW36SQQSL7KQNOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2020",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"Literally the coolest gadget you never knew you needed.My husband used to sarcastically say, ""Alexa, turn the lights off"" when we were too lazy to get out of bed to do it... and NOW it's an actual reality!You can rename each plug to whatever you want, so I named mine ""light"".Just say, ""Alexa, light OFF/ON"" and viola! Done. Obviously you can do this with whatever item you'd want to plug in, set timers, etc... it's quite nifty.I don't know how I lucked out and got it for .99 cents the day I bought it- but I tell you, as cool as it is- I'm not sure I'd go as far as to pay the full price of $25 dollars.Soooo, if you're totally committed to the Alexa lifestyle- WORTH it.But if you're on the fence about purchasing and think the price is a little steep- meh, you'll probably be okay without it!",Pretty Neat-o.,Configuration: Smart PlugVerified Purchase,,,,112819,
TFran,/gp/profile/amzn1.account.AH4HY554VHGJOLRMVQEQTGQNRV7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2019",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,3.0 out of 5 stars,"I bought this for some of the items in my room that aren't within reaching distance from my bed, like my lamp and a small tower fan. The plugs work nicely for things with simple manual switches, but anything that has an electric on/off button doesn't seem to work. With my lamp, all I had to do was switch it on, then give the command to my plug to turn on and off, but the fan has an electric on/off button, so even when I ask Alexa to turn the plug on, I still have to press the button on the fan which defeats the purpose of the voice command. Basically, Alexa is just controlling the power going to the fan, not the fan itself. Also, I thought the plug could be controlled ""hands-free"", but this is not the case. You still have to open the app, touch the icon to activate Alexa, then speak your command. In the time it takes to do this, you could probably just get up and turn on your appliance. *shrugs* I guess I just expected too much from what I thought would be a really helpful little gadget, it works but it's nothing I'd brag about.",Meh,Configuration: Smart PlugVerified Purchase,,,,34433,
Dana Rock,/gp/profile/amzn1.account.AH7JMHY7X6HBSEERTSJFRZISFLMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 16, 2020",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,4.0 out of 5 stars,"This is the second one I've purchased. I've had some trouble getting Alexa to call it what I want, but I think there is just a learning curve. They work though. In the living room, all I have to say is ""Alexa turn on the lights"" and in the bedroom I have to say ""Alexa, turn on second plug"". I want to rename the one in the bedroom to ""Bedroom"", but it is not apparent how to do that. Like I said, a learning curve. Anyway, I highly recommend it.",Pretty nice addition to the Alexa ecosystem,Configuration: Smart PlugVerified Purchase,One person found this helpful,,,915951,
Full Village,/gp/profile/amzn1.account.AESHD7HPFX7J7PXETIQ2U37H6YWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2020",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"After using the smart plug for a few months, I found that while the smart plug has some potential, it does unfortunately lack a few features. As far as I know, there is no way to schedule the smart plug to turn on at a preset time nor is there a way to turn it on for a set amount of time.The lag between an Alex command and the device turning on or off is very minimal, almost unnoticeable even though the command has to traverse through Amazon's servers before reaching the smart plug.I really would like to see 5G Wifi integration on the next version of the smart plug. The fact that this functionality is not included seems like a cost cutting measure by Amazon or the manufacturer.","Lacks a few features, but still a great buy for a smarter home.",Configuration: Smart PlugVerified Purchase,,,,78677004,
Sarah Barlow,/gp/profile/amzn1.account.AEIA2TKRTLPWPI4PLMKJ3GAUV5AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2019",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,2.0 out of 5 stars,"I bought 2 of these plugs. One kept becoming unresponsive .Amazon replaced it. Now a couples of months later the same issue again. I could have bought a third party smart plug for half the price of this one and now I wish I had, since these plugs really aren't any better. I called today and was told it was a technical issue being worked on. Well a message from Amazon would have been nice since I wasted my time trying to set it up several time.",Amazon Smart Plugs Unreliable,Configuration: Smart PlugVerified Purchase,One person found this helpful,42,63,2218480,Public
anonymouse,/gp/profile/amzn1.account.AF3J4URFBZBEJLJIDNTX6PI7HRHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2019",0,0,https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/product-reviews/B01MZEEFNX/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,4.0 out of 5 stars,"The form factor for this plug is great.  Using the Alexa app to setup the plug is okay.  The troubles I had setting up the plug was with Amazon and Spectrum (my internet service provider).  The Alexa app doesn't tell you the MAC address used by the plug, and my ISP required that I had this info.  A shame Alexa hides such info.  I blame both Amazon and Spectrum for such a horrible experience.I was able to get everything to work after I created a private wifi network using a TP-Link wifi extender.  For whatever reason, that made everything work like a charm.  I give this plug a 4 star rating over all for it's form factor and relative ease of use when the network configuration is simple.  However, if you're forced to use a managed network like what Spectrum provides to some customers, I highly recommend looking into using a wifi extender or personal wifi router and have the plug connect to that.  Seems the plug doesn't play well with Spectrum/Charter equiptment.",Great plug once you get it working,Configuration: Smart PlugVerified Purchase,,,,52329,
