author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Mr.Herrod,/gp/profile/amzn1.account.AELHCIKRWJPJHCYEFHXWLNWWK3GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2019",2,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=38,4.0 out of 5 stars,"Remote works great.  I like the different modes it has built in.  It is pretty easy to install because the power cord splits two different directions and makes it very easy to set up.  One downside is that there is no wireless connectivity.  Also, I used Blue Tack just in case to help with adhesion as other light strips from other companies have adhesion limitations and I didn’t want to have to do it over.",Overall great light strip,Verified Purchase,,635,115,32305,Public
Laura Rodriguez,/gp/profile/amzn1.account.AG5DCRHD63V52TRQ72G2JVWYQN2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=38,5.0 out of 5 stars,Bought these for my daughter and she loves them.. She put them up in her room on her own and when I walk by her room at night she looks like she’s having a party.. I’m thinking about buying more to put around my back porch and light up out back while in the pool at night. Great Quality!!,Great Quality!!,Verified Purchase,,101,73,579215,Public
Christopher,/gp/profile/amzn1.account.AHT2RYL2DNY4SREHN26LLFKAHNLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=38,3.0 out of 5 stars,"I like the strips just fine, but after only a few months of using them (and I really only use them for a couple hours each night), some of the LEDs are broken and display the wrong color either.The remote works well enough, but sometimes it just doesn’t work despite me being just few feet away from the receiver. I got cheaper lights that are better quality in another room so I will stick to that brand, and I don’t really recommend these lights.",Not the best,Verified Purchase,,27,12,2794045,Public
Your Mom's House,/gp/profile/amzn1.account.AHPURQXFXNBL22BLEJ63F6655JEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,4.0 out of 5 stars,"Both my daughter and son love them. They are easy to put up but you need to consider placement because there is an adapter cord that must be plugged in to each light strand. Also, if you wish to run as only one continuous line there are modifications ( cutting) that one would need to do. Overall they are good lights so far.",nice,Verified Purchase,,9,146,3719220,Public
P.W.,/gp/profile/amzn1.account.AFKC6FDQGBVJZ42NXS3DNMXCCCRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=39,5.0 out of 5 stars,"These lights work perfect for my room! They hold up really well and are easy to use. I had an issue with three of the LED lights not working properly and I contacted the company, they got back to me within the same day. They were helpful and friendly, they're even sending me a new strip to replace that one.",Bright and stay up well,Verified Purchase,,47,41,78672237,Public
Brett S.,/gp/profile/amzn1.account.AHA37YDGXJRYNQTI76KZSJ36PWUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 31, 2020",1,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=39,5.0 out of 5 stars,"My son asked for these lights in his room...we like them so much that now my daughter is getting some for her room! They not only have a ton of color options, but they have a dimmer & different light show type settings.  It's FUN to play around with the remote & see all the different options. The lights are bright enough to light up a room, but they can dim enough that my son actually sleeps with them on! The adhesive was surprisingly strong & it was fairly easy to set up.  I couldn't get them to work at first (user error), so I reached out to customer service.  They responded quickly & were super helpful! I definitely recommend these LED lights!! :)",We love these LED lights!!!,Verified Purchase,,1,4,20210184,Public
James E. Lomax,/gp/profile/amzn1.account.AEODWCJCI7RP2XTJ5AWO4EDS4NBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=39,1.0 out of 5 stars,I can not explain how much of a waist of time and money these lights are. I will 100% be sending back and if they can’t resend me lights with decent instructions I will never buy from this company again.,Trash,Verified Purchase,One person found this helpful,5,23,5260480,Public
Adriana La Riva,/gp/profile/amzn1.account.AEGSOD3L6P7SX2ULWE37U7PM4SJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",5,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=39,1.0 out of 5 stars,"I didn't have a problem with the adhesion but most of the colors on the remote do not work and if they do, they work on one side of the string and not the other. The white button makes one of the string lights white and the other yellow. The teal makes one teal and the other green. The dark blue makes one dark blue and the other is off.  the light purple makes one light purple and the other orange. A lot of the remote's buttons don't work. The feature to brighten and darken does not work either. I was super excited to have these installed because I read great reviews but was disappointed when I put them up. I put a picture of the red to show that that one works perfect on both sides and the others were different colors.",Colors and remote features are inconsistent,Verified Purchase,,0,1,62593673,Public
Amazon Customer,/gp/profile/amzn1.account.AEL5UV6GLWQO6KPQZDY4PQT3HTGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 1, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,1.0 out of 5 stars,Defective. One strand dead after I installed on my child’s wall 12 foot up. Now I have to pull both strands off and take off the paint and package it up  and return it before getting a new set in Mid July. It would be easier to get the new set and take one strand out and replace it and send back the kit with the defective strand. That’s not a option. This is my second purchase from Daybetter and I won’t come back.,Defective and already installed and can’t get a new strand.,Verified Purchase,,16,17,2729306,Public
Ellery Creighton,/gp/profile/amzn1.account.AHVNCWRF5VRQ4WCFEBPFM5NCOZFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,5.0 out of 5 stars,"I have now purchased three sets of these lights to illuminate every room in my apartment. They are durable, can restick easily, and give the coolest glow to any room. I have stuck them underneath my counters in my kitchen, underneath my coffee table in my living room, and underneath my dresser in my room. So fun to have matching colors, or do random ones for each room. 10/10 recommend this product.",One of my favorite amazon purchases EVER,Verified Purchase,,77,15,8267615,Public
Prime obsessed,/gp/profile/amzn1.account.AG6GODPCRRH3LSFG3NE5MTKPOVLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,1.0 out of 5 stars,"Lights are pretty and stick well, but connecting the two strings of lights are not working! I’ve been working for an hour. I’ve tried taping, tacking, cutting more off and no matter what it will not work. I wish a single roll of lights was 36” or whatever I ordered.  It separate. Would not buy again.",Lights will not work,Verified Purchase,,16,37,3162769,Public
Amazon Customer,/gp/profile/amzn1.account.AEXLCC26LY3JT4HSW5U5R2PEPCWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2019",4,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,4.0 out of 5 stars,Somewhat easy to install. Bought for my husbands gaming desk so when it came to the corners it was hard to stick on. Some of the buttons don’t work on the remote so we aren’t sure what they are suppose to do. The instructions On the remote aren’t really clear either. But overall it does the trick and my husband enjoys having them on while he games.,Pretty good,Verified Purchase,,46,83,745327,Public
crystal buitron,/gp/profile/amzn1.account.AH4TS33J4GWFMOL2JMPYSVPRRDKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,1.0 out of 5 stars,My daughter loved these lights. She got them for Christmas. They only worked for two months though. We can’t return them because we missed the return window. Very disappointing. I would not recommend this product at all!,Waste of money,Verified Purchase,One person found this helpful,14,21,78938694,Public
Stephen Ybarra,/gp/profile/amzn1.account.AELSN7PZJDJSUGOPG6ROMHBI4S4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 12, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,4.0 out of 5 stars,For $45 I was hopping to at least cover my very small room but it fell short. The lights are bright and beautiful and the adhesive was surprising stronger than I expected! I was able to peel off and then restick without issue. The remote is fun to mess with but the color arrows do nothing and the DIY doesn't seem to work but the presets vary enough to be acceptable. I'd recommend this item but keep in mind that it doesn't cover much so you may need to buy multiple boxes.,Not bad but not much,Verified Purchase,,0,9,62593673,Public
Nikki F,/gp/profile/amzn1.account.AFAJ5UBOKQPYTFQLVYY47MG7Q6EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=40,1.0 out of 5 stars,"Bright nice lights. Two separate strands, do not connect. One day after return availability ends, they died. Do not recommend.Edit: company has contacted me to say they found a new manufacturer. Would like to refund my money if I edit my review.I just wanted working lights for my daughter's room.",Worked for one month,Verified Purchase,,73,39,1736227,Public
Neta,/gp/profile/amzn1.account.AGFHIJLX6R36PC6GP4JTBJ2AHSAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=40,5.0 out of 5 stars,"My daughter originally asked for these for Christmas.  I bought them for her and once we put them up all around her room - I was actually in awe.  They really are amazing! I then bought another set for my sons room.  The ambiance it creates and the ""coolness"" for these kids = priceless.  And for the cost not bad at all!",These lights are amazing!,Verified Purchase,,45,47,3120522,Public
Jace keopke,/gp/profile/amzn1.account.AFHGTBPCVV4SI5MJISA5IQFEOTMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=40,5.0 out of 5 stars,"I love these lights soo much I ordered some more! I tested them and hung them up to find out one of the rgb connections in the rgb connection box is faulty and won't light up the other side of the lights. I'm hoping to hear from customer support to see if they will send me another rgb connection box ,because the lights work great just not the box!! Other then that these are Amazing lights!!!EDIT: Wow with in a few hours I got a response where they wanted me to send in some photos to find out i had one of the connections flipped upside down dumb me! With how helpful they were and how fast they got back to me I gave them 5 stars no doubt in my mind I will be buying more!!!",these are great!!!,Verified Purchase,,0,2,62593673,Public
Kelly,/gp/profile/amzn1.account.AEYYSXX7EGWRMQPM6J4MNJYEO7WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2019",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=40,3.0 out of 5 stars,"I purchased the 32ft lights for my daughters room.  The lights themselves are great, they are bright adhere fine and remote works great.....my issue is the power cord.  Am i the only one that finds it ugly to have the black 12v power cord box  hanging down the wall?  For one it is very heavy and was pulling the lights off the wall I had to place the lights so I could hide the 12v power supply in her curtain, but to do that I needed an extension cord that goes up the wall.  The 32ft i purchased  were to short so now i need to order another set and will have another power cord to deal with on the other side of the room.",lights are great...but who wants to see the power cord hanging down wall.....,Verified Purchase,,0,3,11804084,Public
Lee,/gp/profile/amzn1.account.AEVEF2VANKSHJT4E3LMGC7KOPRRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 7, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,1.0 out of 5 stars,"When trying to chain these together as described is possible, there is no safe or easy way to do it. The connectors don't line up and at best can be made to kind of touch. Pretty shoddy quality and some other brands are better. Color and brightness are good, just don't expect to use more than one.","Works well as a stand alone, but...",Verified Purchase,,15,35,4030079,Public
Jerry Frederick,/gp/profile/amzn1.account.AFOXULSVLFBA4ZY4BBCU4CQR7QXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,5.0 out of 5 stars,"My daughter wanted these lights for her birthday gift.I crack up every time I walk by her room and there is a different color flooding out of it.She installed the lights so, I assume they are easy to install.She bought some connectors so she could make a corner cut and hook up.",Birthday gift for daughter,Verified Purchase,,64,76,788729,Public
Jessica H.,/gp/profile/amzn1.account.AFLLSND2ACR3XUB7RIVNLOWCZLMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,1.0 out of 5 stars,I am very disappointed. I paid $45.99 for this product thinking that it would look like the package pictures show it as but I was abruptly mistaken. What I got is 2 very flimsy pieces of Led strips that (when plugged in and fully set up) would not turn on. I tried multiple times to flip the cords and try to make them work but nothing worked. I am not the only one who has had this problem. Please miticulessly check the reviews before purchasing.,These lights did not work at all. They didn't even turn on.,Verified Purchase,,11,11,6127862,Public
Amazon Customer,/gp/profile/amzn1.account.AHBEYKNE73DYWJAEWYC2UFJJRYZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,2.0 out of 5 stars,The LED lights work well for my daughters bedroom. My only complaint is I ordered 33 ft of the LED’s but only received 16 feet. Tried calling customer service and put me on hold forever then when I eventually talked to someone they just kept second guessing me and even told me to get a tape measure to make sure about the length. I got frustrated with the wait and the sarcasm so I just hung up on them. Other than that the LED brightness is pretty cool but remote has overkill of options for my 11 yr old daughter but eventually she’ll figure it out completely.,Shorted me on the length ordered,Verified Purchase,,0,5,78672004,Public
Alyssa F,/gp/profile/amzn1.account.AENQ4TE2QMWJP2FXTGHR2K6XN4FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=42,1.0 out of 5 stars,"I bought these for my 13 year old as a surprise. We remodeled his bedroom while he was away for the long weekend and these lights were the ONLY thing he said he wanted.  I applied the strips the wall, which was pretty simple. It covered almost his whole room. Plugged it in- nothing! I went through the instructions,  made sure everything was attached properly and even went through all of the troubleshooting techniques. I assumed that maybe the battery didnt work in the remote. So I drove down to the store, and bought more. Nope, still nothing! I will definitely be returning these!","Save your money, go with a different brand.",Verified Purchase,,21,7,62593673,Public
Tammy Wickizer,/gp/profile/amzn1.account.AETTQ23B3OXOYTR5S2TE2REQGVHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,1.0 out of 5 stars,"These light came and they don’t work. I’ve triple checked to make sure they were plugged in right, I even checked my outlet. Please save yourself $45 and don’t get these. They even ripped off my paint on the walls. They’re cheap looking and not reliable. Highly disappointed honestly.",Please save yourself the money and don’t buy these,Verified Purchase,,35,140,62589945,Public
Malak,/gp/profile/amzn1.account.AEVR5SPGZWZSWBJ6MAS4D24K2HKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,5.0 out of 5 stars,"PLEASE READ THESE LIGHTS ARE GREAT! i’ve really wanted led lights for a long time and finally decided to get them. I did a ton of research and watched many reviews and these were supposedly the best led lights!! i really recommend these lights, they came a week early which was great and they are overall really good. haven’t had any problems with them. Although the remote colors seemed a bit off from my other pack and it didn’t come with a clear top as if it was used. I was a bit annoyed with that because it seemed scratched up and old. But in conclusion these light are great and i’m not sure why there’s so many bad reviews. ( i’d like a new remote please haha)","Great lights, not sure why there’s bad reviews",Verified Purchase,,0,1,62593673,Public
kat,/gp/profile/amzn1.account.AGO5WBQIXQXSU6BZKYLPH46OJH2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,4.0 out of 5 stars,"I loved the lights! I wanted to put my lights above my bed and around my room. I ordered the 32ft one so that itll cover majority of my room but i wasn’t able to do so. The lights come in two Individual strips that are both 16ft! I was going to connect them but they didn’t have a connector? I read reviews and they said i had to order more but that’s unnecessary. It should’ve came with the connectors since I did get the 32ft because i wanted them to connect and be long. I had to completely change the direction of my lights in order for it to workout. So that sucked, but i love it. It does hurt your eyes after a while so be careful!",It doesn’t connect!,Verified Purchase,,0,2,62593673,Public
Amazon Customer,/gp/profile/amzn1.account.AHZ7MM52OPOIXGSTGBGVAJLKOMFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 14, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,2.0 out of 5 stars,"The lights look amazing and are easy to put up. However, if the sensor is located near your TV box, prepare to not be able to use your tv correctly. The sensor interferes with the frequency and things just dont work. The tv remote turns the lights on instead of the tv...the light remote turns the cable box on but not the tv. Its annoying. Took the lights down to return them and the tape peeled my paint off my wall! Annoying",Looks cool..but that's it,Verified Purchase,,1,15,8487452,Public
Dan S,/gp/profile/amzn1.account.AGPSXWVAUU4XA2V4XZDJ55GAXM7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2020",1,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=43,4.0 out of 5 stars,Your browser does not support HTML5 video.           Inexpensive led strip light with several lighting modes. Quality 3M adhesive mounting strip.  Note that the electronic components are not protected by a clear silicone covering. They could be damaged by little hands if they are in reach of a child.,"Inexpensive led strip light, but components are not protected by a silicone covering.",Verified Purchase,,8,31,5157726,Public
Cyierra,/gp/profile/amzn1.account.AECGW2OGYQDUHV242V4TTHLXXVUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=45,2.0 out of 5 stars,"*Updated review*The person who reached out to me from DayBetter was incredibly patient and kind. Not only did they offer the option for the refund, but for a replacement. The customer service is really fast and effective and while I am not initially satisfied with the lights. I appreciate the offer to make it better and in a timely manner.*Original Post*I'm a little upset that my lights don't work. One of them turned on initially, until I stuck it to the wall, and then it stopped working. It's pretty crappy, considering the price of them.",Incredible Customer Service,Verified Purchase,,1,4,62593673,Public
Chloe,/gp/profile/amzn1.account.AFOLGULE7O2BWWWT67NKOHZ7NDSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 14, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,3.0 out of 5 stars,"great lights, and suuuupppeeer good adhesive, but i think it’s dumb that they sell them in packs of 2 without connectors and don’t tell you that you need them until you read the instructions. so if you buy multiple, BUY CONNECTORS WITH IT! now i have to wait longer to set my room up with them because i didnt know i had to buy something separately.",Buy connectors with it!,Verified Purchase,One person found this helpful,16,8,62593673,Public
Chanel Smith,/gp/profile/amzn1.account.AHVPGPM2NQ225D4U6EDSHZRJOSPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 24, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,1.0 out of 5 stars,"The lights are bright, and the adhesive is pretty good. But overall I regret buying these led lights. When I bought them the photos showed that they would come with some connectors to connect the two led strips and it didn’t, instead it came with this gluey adhesive to stick the two ends together and it didn’t work at all so I could only manage to put one up",Disappointed,Verified Purchase,,2,19,62593673,Public
Dahiana,/gp/profile/amzn1.account.AFTMIB6CR6AUQGEAJUICPY5EYKRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,4.0 out of 5 stars,"I absolutely Loveeee these light strips!!! The only issue was the remote control after two uses it became none functional, i will Say this though the DayBetter customer service is exceptionally helpful , friendly and took full responsibility for the error of the remote.they provided a refund with the value of the remote. Definitely worth the buy remote issue aside, because the lights are super beautiful.",Beautifulllll!!!!!,Verified Purchase,,2,19,22645650,Public
Rachael Taylor,/gp/profile/amzn1.account.AHRQLU32IJRQINB4DIJVQG7WFV2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2020",1,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=41,5.0 out of 5 stars,"We just put these up 30 minutes ago but really impressed so far. My son wanted these for his 13th birthday. Installation is a breeze, I fully anticipated dedicating some ""time"" to getting these on the wall just when really, it took a whopping 20 minutes, if that. The adhesive seems to be very durable. We have yet to see it at night but even in broad daylight, the lights are bright, the colors are fantastic and it gives you DIY settings. Haven't tried those yet. The one package of lighting only covered one half of the room so we will need to buy another pack. My husband and I are already talking about getting some lights for under our island and behind our entertainment center. Super cool product!",Worth every penny!,Verified Purchase,,0,2,62593673,Public
Jada,/gp/profile/amzn1.account.AGYQWZOJ2IPO7H5W53VQM7XWU3EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2020",1,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,Your browser does not support HTML5 video.           I bought these lights a couple of months ago they're amazing! I ordered 32.8 ft and only one strip worked :( . The remotes  work very well. The quality of the lights isn't the best you can easily tear the strip apart. I haven't had any issues with it I will be purchasing another set soon I just hope that both strips work this time.UPDATE:I purchased the LED lights and both strips worked. They looks amazing!!  TIP: When setting up more than 1 strip you need connectors which doesn’t come with the lights.,So happy w/ the results!!,Verified Purchase,,0,5,20866136,Public
Judy Balcomb-Richey,/gp/profile/amzn1.account.AEHVK4TZA6YEZTS5LH4NDGVZGZSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,4.0 out of 5 stars,"Had to get a replacement because my first order of lights quit working after a week. My replacement came in and they are much better quality all around, not sure if I got an older model in my first order. Nonetheless, I love the lights and am happy with my order.",They quit working after 2 weeks,Verified Purchase,One person found this helpful,27,18,7665609,Public
Kira,/gp/profile/amzn1.account.AGC6FUZVQDKDULPDMNMSTG7A7JUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2020",2,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=44,5.0 out of 5 stars,"Your browser does not support HTML5 video.           This is my first attempt at spicing up my apt, gotta say I'm satisfied with the product, barely used all the buttons on the remote but I suppose it's cool to have options. I would really prefer it if this product was cheaper though, it seems like it's more of a one-time use item (as in you can't relocate the lights once you stick them up on the wall.) But I haven't attempted in taking them down since I'm not moving so that's just my assumption. Overall, happy with my lights and my living room!","Overall great, price could be lower?",Verified Purchase,,2,8,32159411,Public
