author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
ashleytaylor,/gp/profile/amzn1.account.AE3Z4EE2KOUXYL2KPNT34OF55OBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 11, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=38,5.0 out of 5 stars,"I have had this shower curtain now for 6 months and despite my lax cleaning habits, it is spotless still. No mold/mildew, no clouding, very heavy, does not blow around even though I have a window in the shower. It’s probably the best I’ve ever purchased - I’d say I will do so again, but if it keeps up this well, I may never need to buy another shower liner again! My only complaint is that you can still see the fold lines, which obviously you can’t iron out of plastic. Perhaps seller can ship in a different format than a square fold?","Best Shower Curtain, Hands Down.","Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,12460870,
Rachel,/gp/profile/amzn1.account.AFXTUOBI5KLTEF43HL6AV5RCE6WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,3.0 out of 5 stars,"Idk why, but this curtain is all up on my body when I bathe. I was hoping since it’s heavy weight it would prevent it fell clinging to me while I shower, but it doesn’t. I’m either swatting the curtain off me every few seconds or I have to keep it about six inches from the wall to let air flow into the shower.",Clings to your body too much,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,1072168,
Kerin,/gp/profile/amzn1.account.AFNPF6IOLWIIG2HIHI5CIDMFTMRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 31, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,5.0 out of 5 stars,I love this shower curtain! I’ve been using it for over one month and it is still fresh and clean! No mildew or soap scum at all. It’s the perfect size so it stays in place at both ends of the tub and there are no cold drafts of air blowing in. I will be buying one for our other bathroom and I definitely recommend them!,You will love this shower curtain!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,598872,
HEY SANG PARK,/gp/profile/amzn1.account.AFZV22EQ2EFTERHG3BI5OFYCK3HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,3.0 out of 5 stars,"First two were in perfect thickness and lasted well over 6month.Just received my 3rd order but material seems to have gotten considerably thinner.When i tried to water down the curtain to clean, it does not hold its shape as previous ones.Time to look for other brand.",3rd repeat order and not the same quality,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",One person found this helpful,,,78717423,
Lukasz G.,/gp/profile/amzn1.account.AE3B6KV5YBRLJVIHAGFBIK2WFWFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,5.0 out of 5 stars,We love this liner ! I bought so many in the past that I had to throw out because they got mildew stains on the bottom I’ve had this up 4 months and it looks brand new. It’s longer than the length of my tub but I actually like that because water doesn’t get out on the ends if I spray it. I have sprayed cleaner when cleaning the tub but haven’t needed to put it in the wash yet. Highly recommend. The hook holes are strong too.,Stays Clean!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,4233033,
cs1,/gp/profile/amzn1.account.AHHOYSMOUKLT5XA6GGRZJXR2U2VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,1.0 out of 5 stars,"The point about the magnets is that the curtain does not get blown into the bathtub airspace.  But the magnets are poorly placed and since the curtain is longer than the bathtub, it creates folds which, obviously bulge into the airspace over the bathtub - duh. Add two magnets to the curtain,",Magnets poorly placed - curtain bulges into shower space,"Size: 36"" W x 72"" HColor: FrostedVerified Purchase",,,,78971178,
Douglas Martens,/gp/profile/amzn1.account.AETSQWKTF6SCDTQNXQCA3VTUJTBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,5.0 out of 5 stars,"Why did I wait so long? This is a great product. It was used for about 2 months before I saw a little bit of orange discoloration towards the bottom. I washed it and hung it up to dry. It looked brand new! Strong magnets, and simple upgrade to your shower! I will be buying again.",Why did I wait so long?,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",One person found this helpful,25,14,3964752,Public
MelSan,/gp/profile/amzn1.account.AEZGQHDFCOLMSIPX4RCK732BURAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,5.0 out of 5 stars,I purchased this product because I was looking for a curtain that was within my price range. I was not disappointed. The curtain is sturdy and really stands up to mildew and hard water. I clean it from time to time with a mild tub cleaner. I purchased two because I was satisfied with the product. I highly recommend it.,Great curtain for the price!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,1104830,
Francisco Rozhon,/gp/profile/amzn1.account.AGIAD5XQBRKBFFN5MCM24XWXGIZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 31, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,5.0 out of 5 stars,"It's so seldom that a product actually delivers on the promises it makes.  Living in a city where the water is especially hard, the shower is prone to calcium and limescale buildup, in addition to the normal mold/mildew that can accrue.  This bad boy is quite a durable sheet of plastic.  Unlike ALL shower liners hitherto purchased, this not only resists the growth of mold, but it's strong enough to withstand a quick toss into the washing machine and voila, it's as good as new.  For the price and its impressive lifespan, I can't foresee ever buying this essential item from another manufacturer.",The Cadillac of shower curtain liners...,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,12057555,
Quarkscr3w,/gp/profile/amzn1.account.AGXOKDLIFWWIXHE7SE4J6R6FHPAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,4.0 out of 5 stars,"I prefer heavy liners.  This one was quite thin to me.  When I turn the shower on, the liner actually gets pulled a little towards the center of the shower.  Not much, but enough that I notice it and wish I had a heavier liner.It is very clear and does serve its purpose.  The price was also reasonable.  I can’t complain much but that’s the biggest issue I had.Next time, I may buy a much thicker liner from a local store.",Not as thick or heavy as you’d expect from reviews,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,204,59,584985,Public
meshelle,/gp/profile/amzn1.account.AGPC7CWRQPMNQFXWLYJYQYF7DCQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2019",3,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=39,5.0 out of 5 stars,This is a great sturdy shower curtain. It’s made of durable material that is also attractive. Per my pics you can see the thickness of the curtain as well as the sturdiness it the hook holes. The magnetic feature is also of fine quality. It’s been in our shower well over a week & it shows very little water spots. Very pleased with this purchase. A great value for the price I paid. Highly recommend!,Awesome shower curtain!!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,66358,
Toriana,/gp/profile/amzn1.account.AGKFKDG2VZQM27QCETNHKOZF373Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,3.0 out of 5 stars,"Mehhh. It was pretty water resistant, that was a plus and yes pretty wrinkle free.But I bought my curtain late March , it’s now EarlyAug. I wash my shower curtain every two weeks If not every week and I’m pretty disappointed that I have mildew and mold on the bottom. Especially for as often as a I clean it. I do like that I’m able to machine wash it.But I did contact them and I will say that they honor they’re warranty and I highly appreciate that!","Some mildew still , they honor warranty though.","Size: 72"" W x 72"" HColor: White FabricVerified Purchase",One person found this helpful,,,154738,
Raine,/gp/profile/amzn1.account.AE5NIZDZB74KK3OUSIMQIUU55PQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,4.0 out of 5 stars,"Thinner than expected. Also not really ""frosted"" so much as ""white but so thin it's transparent"". I hated it when I first got it but it's been a couple months and it's not molded or turned orange so although it's thin and a bit cheap looking it's extremely effective and I'm happy with it. I have a narrow tub so I do find it will stick to be on rare occasions but overall it minds it's business.",Has not turned orange!,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",,,,62593673,
Erin Larson,/gp/profile/amzn1.account.AHQFWQPIMMMFSKOCU3CT74DMU5BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,5.0 out of 5 stars,"The magnets at the bottom are nice and heavy. We have a walk in shower stall, so they aren't functional, but their weight alone keeps the liner from floating in and touching you while you shower. Which I HATE when that happens! It's also fabric, not plastic, which I like. No smell at all.",Love the magnets,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,,,246039,
ClassicRetro,/gp/profile/amzn1.account.AFTMQ6QDIZHRU3SW6YYZ5U3PHTGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 6, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,4.0 out of 5 stars,"Buyer beware. I missed the part in the description that indicated this shower curtain liner has two magnet weights at the bottom in each corner. Who even owns a steel bathtub that magnets would work on? I know they're there to keep the shower curtain liner in place, but they're not going to stick to a plastic bathtub. They just clang around when I open and close the curtain...and stick together at the most inopportune times. Too bad there's not a way to remove them without opening the stitching.","Good Shower Curtain Liner, But Magnetized","Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,,,1821052,
By His Mercy,/gp/profile/amzn1.account.AGK2ICHIWLM3RWKK2I4SJIPEEZVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,5.0 out of 5 stars,"I've had this product for more than 3 months, and it is in the bathroom that has the most use.  This has been one of the easiest to clean shower curtain liner I have ever had.  The first two weeks I didn't wash it down on purpose to see just how well it preformed, and I'm happy to say there was very little you could actually see.  I would defiantly repurchase this item.",Easy to clean,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,1754643,
Drew,/gp/profile/amzn1.account.AECQL2KDOOXDA5HQHJ5D5VJIEJ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,1.0 out of 5 stars,"Based on the reviews of this liner, I thought I was buying a tank for fighting water funk . Not 1 but 3, yes I bought 3 for further use down the road for the ultimate in No Mold, Mildew . I was so wrong. I live in area using soft water . This liner developed black spot water Mold, Mildew in less than a month . Also the plastic material is extremely heavy . I trashed it in a month time and have 2 left unused. I wish they could be returned and credit back but oh well .  Please save your hard heard dollars and buy Main Stay liners .  Mine has currently lasted 3 months without a spot of funk on it  . I will advocate shaking the liner to rid it of water and I promise it will last so much longer . Admittedly, I did not do this on the Liba but I thought I was buying the tank for shower liners",Save your Dollars,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,16,4,539399,Public
Florida lady,/gp/profile/amzn1.account.AFF2EOFFIEJHXKQ4UGUX56RA54SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,5.0 out of 5 stars,Nice heavy quality. It's somewhat rigid but with more uses and hot water showers it should be more pliable. I'm using it for stall shower. It would be better for tub as I had to cut some off on the side. I wish it had suction cups. It's a heavy duty quality.The price was reasonable.,Heavy duty quality with extra features.,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,30314388,
AmberMae Krautter,/gp/profile/amzn1.account.AFUUJOMVQEC6B2LYAFZTFUUY5CPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 21, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,4.0 out of 5 stars,"Love that these are machine washable shower curtains, however, they bottoms do get discolored if you are a bath taking family. I soak mine in a bucket of bleach to get some whiteness back to the bottom of it. The magnets work FANTASTIC, so that's a giant bonus. Overall, great curtains for the price, especially if you replace mildew covered plastic ones often.",Love these,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,,,1095556,
Jason,/gp/profile/amzn1.account.AEJ7AL4WTVA6SR3USWNGFOWNA5XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,2.0 out of 5 stars,"I've been through 3 of these in 2 years.  I don't know why I keep buying them because each one has accumulated large amounts of black mold on all of them.  I have a shower curtain in a different bathroom, from different maker, that hasn't had to be replaced nor has it had any mold on it.",Grows mold quick,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,5888268,
Rob Gillie,/gp/profile/amzn1.account.AEPUJ37SF5M2JZQKAD34WKUVBLKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=40,5.0 out of 5 stars,"My headline pretty much says it all. I've been using this curtain liner for two months now, and it's the best. It didn't ever smell like plastic. It's a nice weight -- not so light that it flops all over the place, not so heavy that it pulls the curtain rod down. Also: for unknown cat reasons, my cat likes to watch me take a shower, so she'll walk between the curtain and this  liner, and when she casually bats at me as I move around, her claws don't catch in the liner. I expect to be using this liner for a long time -- and knowing that I've supported a small business when I bought it is just icing on the cake.",May be the best shower curtain liner I've ever had ...,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,0,6,2197600,Public
Kainan + Novalee’s Mom,/gp/profile/amzn1.account.AHNGXLYEOGW5COA66X5ZXJOOCQ3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 13, 2019",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,3.0 out of 5 stars,Ordered this shower curtain because it stated that it was easy to clean and had a 12 month warranty. I followed the directions and washed the shower curtain in the washer. It looked the same as it did when it went in. Even though it doesn’t have any mold or mildew I expected it to remove the soap scum. It didn’t so I’ll be tossing this $10 shower curtain liner in the trash. Save your money and just buy a $5 shower curtain liner from Target that you discard after a month or so.,Not worth the money,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,19049225,
B.,/gp/profile/amzn1.account.AEJIDOZIDQRBA4RZGI7L4CVC3REA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2019",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,1.0 out of 5 stars,"Worst shower curtain I've ever bought. Heard this was a huge hit but it sucked. The ""weights"" did nothing and the curtain kept moving and touching me. Annoying! Not thick like people reviewing said. Loved the one I had before for 12 yrs that I could throw in the washer w/vinegar to clean. Love the one I got @ Home Goods for WAY less.",Craptastic,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",One person found this helpful,49,26,649985,Public
Mamabhr,/gp/profile/amzn1.account.AHB4UHWACEPGZUROCFKLDMYPAXYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 26, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,4.0 out of 5 stars,"I have only had it up for a week. There was no plasticy smell, which was nice however the plastic is a little thinner than I had hoped for. BUT the plastic from the last grommet to the shower wall has an extended piece which prevents my kids from getting water all over the outside of the shower. Great plus!",Good curtain for the price,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,3306945,
Brittany Sussman,/gp/profile/amzn1.account.AF6KDUAHQH2QTYXGNEJFTQ6UMYHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 16, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,5.0 out of 5 stars,Aired every local store for one of these and finally found it here! Still no mold and in great condition after several months of use,No mold!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",One person found this helpful,,,524727,
Amazon Customer,/gp/profile/amzn1.account.AGAIPHY75UIAH4ETHYAFXIDE2BDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,3.0 out of 5 stars,"This shower liner has two magnets on each of bottom two corners.  They grab the tub making it difficult to spread the curtain out.  Other liners I have had have a slightly weighted bottom and weaker magnets making for a liner that goes easily across the tub.  This one has no weighted bottom - just two strong magnets.  At times it is even necessary to position curtain with my hands since it clings to the tub in wrong places.  It is mildew resistent, waterproof and does not wrinkle.",strong magnets that grab tub in wrong spots.,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,4,10,201921,Public
LLB17350,/gp/profile/amzn1.account.AG4CPEOZM4ZM74AFIF3SZP6TF2FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,4.0 out of 5 stars,"I ordered a 72 X 72 and the packaging says that it's that size,  but I measured it and it is 70X72!  I was hoping to get my shower curtain off the floor with a longer liner before guests arrive this weekend.  I appreciate that  Liba customer service worked very hard to make it right.",Size not accurate!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,4893549,
Shakeina Bailey,/gp/profile/amzn1.account.AGWIT3RX37WP2HRD5SIOTJITOO7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,5.0 out of 5 stars,"I absolutely love this shower curtain, I been waiting until 2 months to actually see if this shower curtain was really, the real deal. Well honey it is, I will most definitely be buying this curtain from here on out. Absolutely love, love, love!!!",Mostly definitely a BUY!!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",One person found this helpful,,,62593673,
AmandaNik5735,/gp/profile/amzn1.account.AHGY7O7JZ3LVKFO62HWW7RSTEIAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,5.0 out of 5 stars,"Liner feels pretty sturdy, it doesn’t cling to you and so far seems to be holding up well.  I’ve not had any issues with mold or mildew and the width goes about a half inch on both sides past my shower curtain which at first I thought was a defect.  However, it actually prevents water from getting behind the liner between the curtain, which in the past has always been tough to keep clean.",Perfect liner!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,33,25,1282609,Public
Savvy Mama,/gp/profile/amzn1.account.AHEVBVQLAFSRHZCMCRPXONWZX2SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,5.0 out of 5 stars,This was a gift for a family member I know they are very happy with it especially the magnets at the bottom as most people don't care to have the water created whirlwind lifting the shower cutain and having the curtain stick to their bottom while trying to shower.  I'm also sure that being frosted the curtain gives them a bit of privacy that in families can be a luxury. I highly recommend this product.,Nice gift,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",,45,26,1990930,Public
Natalie G.,/gp/profile/amzn1.account.AE5S4TOJNL3P3GYNN5R3WOA32EGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=41,5.0 out of 5 stars,"This is the FIRST shower curtain liner I’ve ever put up that didn’t stink. There was ZERO smell. It does have magnets and the top does have metal, thank goodness. The last liner I had didn’t have the metal and it ripped way to easily. Awesome liner. I will definitely repurchase the liner when it’s needed.",Very surprised,"Size: 72"" W x 72"" HColor: WhiteVerified Purchase",,,,960245,
debra baird,/gp/profile/amzn1.account.AE4MJNUF56UO6EYRNDPJKTNCSEWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=42,4.0 out of 5 stars,"I must admit I did not buy this to be used in the traditional way...I used it at home and in my car cargo area for our senior incontinent GSD..I put it over her bed and surrounding area and folded it under to fit, then covered that with old blankets..it kept her bed/car dry. then it easily washed..I know it sounds strange..and the price was right....there was no smell like other liners..",Glad I could help out a small business.,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,5921356,
cruzbeauty,/gp/profile/amzn1.account.AH36NN3HCRCJW33FZ3KZTWX6M2YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=42,5.0 out of 5 stars,"I've ordered many shower curtain liners over the years and this is the first one that is truly mold resistant.  I really like the suction cups that hold the sides in place that keep water from getting all over,  and how durable and easy to clean it is as well. This is a great find!",This is a great liner!,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,90,72,7349642,Public
Kim,/gp/profile/amzn1.account.AGLPSMXQM2GZH2MG6JPOZL45EYXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 2, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=42,5.0 out of 5 stars,Wonderful product absolutely no chemical smell at all! Chemical smells make me feel very ill. I have bought furniture I have had to leave outside for weeks until the smell goes away or washed items before I could use. I can 100% guarantee no sickening chemical smell because I actually purchased to create a barrier in my Chevy Express cargo van as I make deliveries in the hot Texas summer to keep the cold air up front for me and my dog to enjoy.  So basically I created barrier in a small space. Wonderful  no odor at all!! Super thick and durable.  I have gotten it wet often from it hanging by my ice chest and have had no mold issues either.  Amazing!!! Hands down a wonderful product!,Wonderful No Chemical Odor!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,5744917,
Alismom,/gp/profile/amzn1.account.AFAPS3OUDUVSHM6VXVDNEPOOKQPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 13, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=42,5.0 out of 5 stars,"I hate plastic shower curtains, they're so stiff, and the way they cling to you while you shower. These hang nicely and don't stick at akk. I've only started using them so I don't know about tge mildew resistance.  But they look like you'd be ok putting them in the washing machine",No sticking to your skin,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,50,110,1077060,Public
Avid Reader,/gp/profile/amzn1.account.AHE5XQCON5TPPNBPU7OUEMMPH3HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 9, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=42,5.0 out of 5 stars,"I bought this for my shower as I was tired of this pink mold that accumulates on anything that isn't washed in the shower. This curtain liner is sturdy, doesn't smell plastic or chemical at all and smelling things is part of my job so I'm super sensitive to chemical and off smells. It was a great purchase. Highly recommended.",awesome shower curtain liner,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,135,173,410719,Public
Aaron,/gp/profile/amzn1.account.AHQC3Z54FGE6CT4LSGN3QTRFHBHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=42,5.0 out of 5 stars,"Does exactly what it says. Great price point. It is heavier than normal ones, but we use a high pressure shower head and creates an updraft that lifts the liner inside the tub and crowds you. I just pin it down with a shampoo bottle to solve that. Other than that, this is an A1 product.",Best for the price and function,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,586740,
