author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
Shelly Hammond,/gp/profile/amzn1.account.AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 26, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,"With over 50,000 ratings I think you probably know what this is about so I'm just going straight into the opinion part of the review.This is a good story. There were times that I found it dragging a little and I drifted off. At these times I was thinking it was a 3 to 3.5 star rating. I always liked it but would get bogged down a little. Of course I read this in a day which could have something to do with that. By the time I got to the end though, it was a solid 4.The writing is really good. It's written in a way that you really feel like the characters are a live as you are reading it. As if the author wrote them to life (or death, whichever fits). The scenery is perfectly written so that is also very well imagined as it's being read. The whole story comes alive. It's a movie in your mind as you read. That's not easy to do but it's done here.The end is terrific. Even if you see certain things coming the way it's done is great. You may not have expected things to be exactly what they wind up being. I can't say too much but I can say it was good. The whole book was good. I enjoyed it and would recommend giving it a shot if you are curious about it at all. It's worth trying out at least.",Very good story,Verified Purchase,,,36,34,3625693,Public
Marysusan F.,/gp/profile/amzn1.account.AFD7CMUOKLJY4PERGDRDKM27PXGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,"The author wrote a heart wrenching, disturbing and sad tale that drew you in until the end which sends you crashing. I was with this one until the end and it was so horrifyingly disappointing.that I just can’t rate this any higher.?",Disturbing,Verified Purchase,11 people found this helpful,,256,83,477168,Public
Book Addict,/gp/profile/amzn1.account.AHIWDCKNHIUOCZSAH5TUV2CTYVCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 22, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,"Where the Crawdads Sing by Delia Owens sat on my book shelf for months waiting patiently until I had the time and inclination to read. Highly recommended from friends, the book remained unopened.Then I attended a writer's workshop with several successful authors. A question asked of a local North Carolina bestselling author resulted in a wave of comments raising disdain for the acclaimed novel.Guess what I did when I came home? Right. I opened the book and dug into it. Before I heard one more comment--negative or positive--I needed to determine for myself what I thought about the book.Once started, I had to finish. Good sign. The language of the naturalist captured me in its net. I lost myself in the descriptions of island life off the coast of North Carolina where even the tiniest of creatures and the most obscure of flora received its due. The character of Kaya broke my heart in its innocence and cheered my heart for her resilience. Tension builds throughout as she learns more about the world away from her narrow experience with human life forms after abandonment by those who should have taken care of her.But...and this is a big one...this book published by G.P. Putnam's Sons contains some errors that should make the editors at the big house cringe and rush to correct. The first one that disappointed me occurred while the police chief and deputy sit after a long day of detective work to figure out who murdered a local man. They are on the deck of their station facing the marsh and then the Atlantic Ocean beyond. The author writes that the two are drinking a beer while watching the sunset. I read the line to my husband and asked him to tell me the location of the novel. ""California,"" he replied. You'd think. But no. A simple, silly mistake that should have been caught and corrected.Then there are multiple references to folks in this small community heading on over to Asheville, North Carolina, as if it's just a short jaunt. Once it's when the father needs to check on his disability payments. In another instance, a mother wants a special gift, but the Ace Hardware near the island didn't carry it so she drives over to Asheville . Sorry, but Asheville may be recognizable to the rest of the country, but anyone who knows the area knows two things. Asheville isn't a big city nor the closest one to the coast. Try Raleigh or Charlotte for checking in the with the VA. Same with the Ace Hardware. I don't think a busy struggling mother would drive more than three hundred miles for a toy when other larger cities are much closer. The critics at the writing conference where I first heard of this complaint speculated that the publishers wanted to use a popular town as reference. But anyone who knows the state at all knows that Asheville is the furthermost city from the coast located in the western part of North Carolina.Fiction elaborates, exaggerates, enhances, and embellishes reality. But if an author uses real places, facts and details should be accurate. I usually put down books that contain such blatant errors. Fortunately, Ms. Owens created such an otherwise compelling read, I forgave and forged ahead to the end. I don't blame her. I blame her editors and proofreaders. I recommend reading the book and ignoring the stupid errors. It's worth it and captures the life teeming on the sea shores in all its bizarre, beautiful, and horrific glory.Click here for Where the Crawdads Sing by Delia Owens",It's worth it to overlook the errors made by the editors,Verified Purchase,,,39,40,2173475,Public
Lisa BoBisa,/gp/profile/amzn1.account.AERQW4KQPBCEK7VNIZQ6ZOUDTAIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,2.0 out of 5 stars,"Some of the dialogue in the beginning is forced and unnatural, and some of the characters were stereotypical, but I was willing to ignore that for awhile. However, the author is apparently unable to read a map. In North Carolina, Asheville is the state's most famous town, but it is SEVEN HOURS of interstate driving from the coast. Back in the 50's and 60's, and/or with kids in the car, it would be even longer. Plus, in the 59's and 69's, it was a fairly small town. People at the coast would never have ""run over to Asheville"" for anything, as the characters in this book did at least 3 times before I gave up. Going to Asheville would not have been a 2-day, weekend trip from the coast, either, as happened once. Nevermind the fact that to get to Asheville from the coast, those characters would have had to drive THROUGH at least 2 bigger cities. Ridiculous. So many other little things were of about the setting and how people talk, but this was the one that was unforgivable for me.","Starts good, then fizzles",Verified Purchase,One person found this helpful,,540,162,370682,Public
abcthatsme,/gp/profile/amzn1.account.AGA6KQ7AKN2FHBB57HG7ZIRFD6KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"The fact that it is labelled as part murder mystery made me pass it up at first (I'm one of those ""not a murder mystery person"" types), but I'm so glad I finally read it. In the end I realized the murder mystery is 100% necessary for the book to be as impactful as it is, and thankfully it doesn't actually read as a murder mystery. The story is about the coming of age of a young woman, and the murder fits within and is such an important part of that coming of age story - both in the troubles it highlights throughout her life up until that point, and in the ways it affects her in the aftermath. The murder is not the main point, it is part of the larger coming of age story. Don't shy away if you have a similar hesitation -- it's totally worth it.I don't have many books that I say I want to read again, immediately after finishing them. This is one of those books. I am shaken by how well-written this is, how intricate and emotional it is (and a roller coaster of emotion, at that), and how deeply it touched me. I cried throughout, my heart broke multiple times, and in the end, the book struck the perfect balance between happiness and sadness, love and loss. Once I started this book, I truly could not stop, reading until I fell asleep every night, and finishing the last 200 pages in one day. I finished the entire 370 pages in 1 week (a huge record for me).","Don't shy away just because you're ""not a murder mystery person""!!",Verified Purchase,,,287,80,522883,Public
Lilli,/gp/profile/amzn1.account.AG3T234C5Y3P34LDUQHMNCKQ6ARA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2021",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,"I wanted to like this book, but it was so unoriginal. If you have seen the movie, Nelle, or read Island of Blue Dolphins, then you will see too many similarities to the point you assume she took plot events from those stories to create her own. I am from NC and not impressed with her description of the coast and the people. There are too many loopholes in the book, as well. Kya has no food and then she’s eating a sausage biscuit. How does she survive being seven and on her own? How does she just suddenly know how to read without much struggle when a teenager is teaching her over a course of a few months? Some of this is just mind boggling because it doesn’t make sense. You wonder how she takes care of herself and survives. There is no mention of a hurricane, which we know she had to go through one because she is on the coast, and there are and have been hurricanes. I was just unimpressed. The story is good but has been written by taking ideas from others, which I do not find entertaining.",Too much like Island of Blue Dolphins- completely unoriginal,Verified Purchase,2 people found this helpful,,97,68,83533897,Public
R. Black,/gp/profile/amzn1.account.AGNXG7BVP7LVNDBAQ7DC67GMXYEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"I really enjoyed this book. I picked it for its great reviews and favorable commentary from many book clubs. Living in the south myself, I was intrigued by the story’s location and wanted an enjoyable, “take-me-away”, poolside read. The plot and characters are well developed throughout the book and the further I read, I found myself feeling empathy for the story’s main character. The circumstances as they unfold, made me recognize just how important a person’s upbringing and early years are, and even more importantly, how formative they can be as we move from a child into an adult. The author also does a great job of helping you visualize the surroundings of where the story takes place, and in an interesting way, weaves her knowledge of nature and the natural environment into the story. While the beginning of the book brings to light some sad and difficult issues, the story itself evolves over time to focus on the rich personal relationships that are formed, shining a light on the resilience of the human spirit. The book kept my interest throughout and provided enough plot twists to keep me guessing and turning another page. Gladly recommend it be added to your reading list.",Hope this book becomes a movie!,Verified Purchase,One person found this helpful,,2,3,12337298,Public
Jess G.,/gp/profile/amzn1.account.AFDCGZIVYAJU5WYQXBWSC2V6Q32Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2021",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Beautiful and symobolic book about a girl abandoned by her family and town who finds solace in mother nature, in the marsh along the North Carolina coast. In nature she finds independence and thrives, she finds peace after surviving so much loss. The book spans years, following Kya from childhood to woman. Through love and murder.  I should also note that the authors writing style is very unique and quite frankly, BEAUTIFUL. Where the Crawdads Sing reads like poetry and the descriptions of nature are so beautiful it might bring tears to your eyes.  The author transports you to the marsh, along with it's smells and sounds. Definitely read this book!",Reads like poetry.,Verified Purchase,One person found this helpful,,20,38,7114949,Public
Kindle Customer,/gp/profile/amzn1.account.AFYSZQDFGPZR7LB4QMWCZIWIQ2MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2021",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"I came to this book after reading Deborah Spera's excellent first novel Call Your Daughter Home. After finishing, I read the reviews on Amazon, which compared Deb Spera's book to this one. As most reviews go, everyone has an opinion, and I didn't let the 5-star reviews or the 1-star reviews sway me in either direction. I found the premise of Where The Crawdads Sing compelling and decided to read it. I'm glad that I did. Although the two books are quite different, they both have a way of pulling you into the characters' environment and creating empathy for the women in their stories. I laughed, and I cried, I was shocked and angry. I enjoyed both equally, for they evoked emotion in me, and that's why I read fiction. For the 1 star reviews, I'd say, ""Get over yourselves.""  The author can create whatever she wants. For those that criticize the writing for lack of detail about a character, write your own novel. I'm glad I live in a place where I accept literary works as they are and not as I want them to be. I highly recommend both books, warts and all.",Wonderful 1st Novel,Verified Purchase,,,15,57,1102334,Public
Annie Oakley,/gp/profile/amzn1.account.AH3YDEXSNHCOPPNF7UMSSIO3ULKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,2.0 out of 5 stars,"I was disappointed, for sure but I concede that a young woman (or a woman of any age struggling with profound loneliness) at ta pivotal moment of her life may find that this story really resonates with her.  Not me.  It was nice to learn about the natural life in the marsh but I was expecting much better writing and story line.  The dialogue was ""meh.""  The story was quite superficial.  I never got a good grasp of what motivated the main female character (whose name I've already forgotten even though I just finished the book last week).  Her awkward attempts to fit into mainstream teenage scene and various adolescent crushes and her responses to breakups were just what I'd expect in a Y.A. novel.  And then there's the police procedural story line that was more of a distraction than anything else (featuring some of the worst writing). The rush to include a summary of her life up to and including her death in the last pages of the book were totally unnecessary.  Is it me or do some of the NYT bestsellers like this one disappoint greatly?  I've learned to be more and more discerning of NYT bestsellers over the years.  Just because a book is on the list longer than any other novel of its kind does not make it a great book.",It's not great writing - it reads like a Y.A. novel,Verified Purchase,One person found this helpful,,48,45,4395759,Public
Ada,/gp/profile/amzn1.account.AFUDXZMWMAIXRLUTAYUBMPEOENYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,"I really wanted to enjoy this book but sadly it fails as both a ""coming of age"" story and a ""whodunit"". Without giving away any of the plot (such as it were) there is a huge problem with the murder scenario and the actual details of how the victim got to the scene of the crime to begin with are lacking. The timeline of when detailed information about the murder is made public also has a glaring error. Most disappointing is the story of how Kya raised herself from the age of 6 alone in a marsh. Even with maximum suspension of disbelief there is just too much to overcome to make this an enjoyable read. I'll also add as someone who has lived the majority of her life in the south and Lowcountry  I feel the author describes a swamp more than a marsh. After all the positive reviews reading this book was a complete disappointment.",Requires maximum suspension of disbelief,Verified Purchase,4 people found this helpful,,24,13,12656881,Public
Rosiegirl,/gp/profile/amzn1.account.AHZWIA7V3IFUGE66V3T537IU5E5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,"If Olive Kitteridge had reviewed this book she would have deemed it ""dopey""An unbelievable story at times redeemable then sinking into melodramatic mush.  Agree with others, does Reese Witherspoon actually read these books or does she just ""loan"" her name out?First book I actually caught myself rolling my eyes as I read it.",Crawdad's didn't sing,Verified Purchase,7 people found this helpful,,10,14,2282858,Public
SouthernGal820,/gp/profile/amzn1.account.AEXFS4YM7T72ME5X2EPCSBDBKNUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"I wish I knew how many books I have read in my lifetime.  I have always been a reader, taught early in life by my Mother to both read and appreciate books. There have been few books that upon reading the last page, elicit a simple word from me...Wow.  One I recall was All the Light We Cannot See.  Reaching the end of Where the Crawdads Sing...wiping tears from my cheeks I said out loud, Wow.  This is such a beautifully written book that you are there seeing the beautiful grasses, birds and beach yet you feel at times the loneliness of Kya, the joy when she is with the seagulls, her love for Tate. What a book, what a story.  I highly recommend this lovely book, this both sad and sweet yet, very complex story.",Beautifully Written,Verified Purchase,One person found this helpful,,45,7,15447960,Public
The Brown Bookloft,/gp/profile/amzn1.account.AGFZ37NZADRBIFYW2GMHDSYKQOJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Summary: When Kya is six years old, she watches her mother walk away. Most of her siblings drift away, too, unable to live any longer with their drunken, abusive father. Kya’s older brother sticks around just long enough to teach her some basic survival skills, then he, too, vanishes. Kya learns to live around her father, vanishing into the woods and marsh to avoid his beatings. After a while, he also takes off. Kya is now ten years old and all alone in the North Carolina marsh.With the kindness and friendship of the few people she comes in contact with, Kya manages to eke out a living selling shellfish. She wanders, collecting feathers, shells and plants. She meets a boy a few years older than herself who teaches her to read and write. Tate is kind and patient, and a gentle, youthful romance blossoms between them. Kya no longer feels so alone.But in the town, the adults scorn her and call her dirty “Marsh Girl”. The group of popular kids think it’s fun sport to frighten Kya. When one of them takes things too far, there are horrific consequences.Comments: I finally gave up on waiting for Where the Crawdads Sing at the library and purchased a copy. It was worth every penny. The lyrical language and descriptions drew me into Kya’s environment. I heard the shore birds, felt the spray and salt on my skin, the humidity dampening my hair. The author obviously knows how to write about natural settings. But the characters are what really pulled me deeply into the novel. They just felt so real. I read this book in a single day. I just couldn’t put it down.Highly recommended for readers of Literary FictionNote: This book is not a mystery or historical fiction. Those are misleading genre labels. It has a bit of a mystery in it with some courtroom drama, but that is not its essence. The time period is 1940’s-present day. The time period is there not to emphasize historical facts. but to give credence to the story.",Literary Fiction at its Best,Verified Purchase,,,337,158,453469,Public
Lucky in KC,/gp/profile/amzn1.account.AF2VSCPK33EKPDNNCC2MIAVTGFRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Holy Wow...I LOVED (and still love) this novel...so much so that I'm not sure I can write a review that will do it justice.The writing was almost lyrical...it just flowed. Does that make sense?  Even though I was reading it, at times it seemed as if I were right there. No, not as a character but as an observer. And I KNOW how far-fetched this sounds but there were times I swear my breathing slowed down. Especially when the characters were in the marsh. Ms. Owens described people, places and things with astonishing reverence.I didn't want this story to end. I've talked to others who have read it and we all agree that when we finished reading it, we waited almost a week before starting on another novel. Everything about it stays with you for awhile.I'm not sure I'd want to see it were it made into a movie.  I think the nuances and finessing would be lost on film.As for those who gave this book angry one star reviews, I'm not sure what they missed.The only thing I can think of is that they forgot it was fiction.I don't want to give anything away so I'm going to keep this short.  But...if you take this book to the beach or the pool, slather on the sunscreen b/c you won't want to put the book down to get into the water or shade.",Do NOT read the end of the book before you start or finish it...seriously.,Verified Purchase,One person found this helpful,,913,310,12878,Public
swiminakilt,/gp/profile/amzn1.account.AHG76N47INOYX7WV5UICGPN2LZQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"I enjoyed this book because it did the one thing that reels me in.  It builds.  You grow to want to know more and more about every character.  Kya was the one character I could not picture which really interested me.  A recent review I read spoke about how this story is not realistic.  I disagree completely.  I had a friend not go to school for a year and about the same amount of effort went into finding him.  As for the character not really getting sick, when you aren't around other people it's pretty difficult to get sick!  Now to what I truly loved.  It is the knowledge of nature that makes this book amazing.  You have great characters, a great story being told back and forth from chapter to chapter.  But on one page it mentions the plover.  A plover is a bird that migrates further than any other bird.  Choosing that bird made it special for me as the story is about someone who never really leaves home.  There is so much more to this story than meets the eye and all of the nature is perfectly woven in.",A wonderful read,Verified Purchase,One person found this helpful,,144,59,1244143,Public
Clark Kent,/gp/profile/amzn1.account.AEMFIQFQDZXS5O6BN3NC32K5GV6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 15, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,"SPOILER ALERT: I would have given it 5 stars had it not been for the ending. What I don't understand is why make her to be a murderer when you already brought us up to like her. Making her a murderer changes everything about how I think about her. Yes Chase was a low human being, the lowest of them, but it doesn't justify murder. If you are smart enough to figure out a way to do murder and get away with it then you are smart enough to find a way to convict him of an obscene crime. Would it not be more satisfying if she did this rather than murder him? Send him to jail for life. Make the trial about Chase instead of Kya. If the jury was willing to find Kya not guilty I am sure they can find Chase guilty.I'm truly appalled by the ending and honestly I was afraid the author would do this. I would have loved this book and kept it however I have already returned it to Amazon after reading that incredibly distasteful ending.","Distasteful ending, not a fan of Kya after reading the ending",Verified Purchase,2 people found this helpful,,40,28,608680,Public
dctcs,/gp/profile/amzn1.account.AGTTRLLFZRSIEIFKBSXKT7RXBDGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 10, 2019",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"I just finished reading this book that I had put off reading for months and months.  It just did not appeal to me.  I had read the synopsis, and it still did not say ""read me.""  I kept thinking it was going to be like ""Before We Were Yours"" which I totally detested, but finished it somehow.  I guess I was looking for something to read, and I saw there were 23,000+ reviews, so I got the sample.  I buzzed through the sample.  I already had a hard copy of the book, but I have gotten so used to reading on my Paperwhite, I just went ahead and one-clicked it.  It really got so good and I found myself driving home for lunch to read a couple of chapters.  Then I put the Kindle app on my phone and I found myself reading at work.  I never do this!  Also, I got up earlier to read and of course would read until I fell asleep at night.  It was just so good.  I am trying to decide what makes this book stand out from others.  Not certain if it was the story line, the writing, the characters, setting or what.  I briefly glanced over some of the 1 star reviews.  OK.  Everyone has his own opinion, and I have mine.  I guess comparing ""Where the Crawdads Sing"" with ""Before We were Yours"" the ""Crawdads"" writing was so descriptive and I could just see the setting and the characters that I got to know.  I loved Jumpin and Mable.  Whereas the ""Before"" writing could have been that of an 8th grader.  I am now going to sit back and think about the whole story and try to figure out why I enjoyed this book so much.",Where the Crawdads Sing is not what I expected.  It was great.,Verified Purchase,,,152,91,86530,Public
Kaitlyn Morar,/gp/profile/amzn1.account.AEMSPW3KI2PMGRMLGQHILKBW2GTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"When I like a book, or a movie or anything for that matter, I like to search the web for people who disliked it.  I want to see if I’m missing something, see if my feelings can hold up against critics.  I have to say, that the reasons people don’t like the book aren’t wrong—- they are just missing the point.  For one, a lot of comments are about the implausibility of aspects of Kya, one in particular is her fending for herself and cooking at the ripe old age of 6.  This is, rather inaccurate from most young kids, but it’s really not the point.  This book’s plot, which made it an enjoyable read, to me, is second to themes.  Themes of nature v. Nurture, intelligence v. Instinct, what makes a family, to name a few, are dealt with in uncommon and interesting ways.  Beyond this, books serve all kinds of purposes.  They don’t all need to be historically accurate, or Nobel laureate level.  Books can be charming, delicious, snack reads—- leaving you feeling satisfied and warm.  That’s what this is, and what I’d recommend for someone who is just a bit peckish.","Not a perfect book, but a delightful one",Verified Purchase,,,103,64,546510,Public
Thebookbella,/gp/profile/amzn1.account.AED7BNOFTVRZZIQ57RCVX4MWLRYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2020",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,"TW: abandonment, alcoholism, child abuse, attempted rape, racism, abusive racism, discussions of murder,  </b>Kya is only 7 years old in 1952, living with her family in the marsh land of North Carolina. Her mother abandoned her and her 4 other siblings. Kya's Pa is an abusive alcoholic and so Kya's siblings all leave shortly after. Kya is left for several years with her Pa who is only at their marshland shack intermittently as he goes out on drinking benders for days. In time he leaves for one of his benders and does not return. Kya is forced to figure out how to live and provide for herself.This book starts off by punching you in the heart and this is a trend throughout most of the book. It is solemn and melancholy, but the discriptions of the marsh land emphasized her shelter and safety were not with people, but the land she lived off of. She was independent and wildly herself. She is strong and resilient and kind and gentle.There are two timelines we see in this book. This book starts off in 1969 with the investigation of a murder and leading up to a possible resolution of who the murderer was. Then we have the other time line that takes place in 1952 as we watch Kya grow and leading up to everything that happened before the murder prior to 1969. We see Kya's harsh life and the men she fell in love with. We see her passion for the marsh.There were so many beautiful discriptions of the marshland that really made you feel immersed in this land. They discribed the stars and the wildlife, the grass and the bugs. I really enjoy it. And if you expect to enjoy this book, be prepared for quite a bit of that.I love Kya and her analytic mind. We often saw the marsh through her inquisitive eyes. She had a background deeply rooted in science and so scientific themes, evolution and biology would periodically surface to recapture the marsh from her point of view.This book wasn't an ""at edge of my seat"" kind of book. More along the lines it crept up on me. It took me 230 pages to really click with it. I enjoyed the whole thing, but for me I didn't quite know where the story was taking us and I didn't feel that aggressive need to read it until everything clicked for me.The ending of this book was worth it to me though. I am left in a perpetual state of awe and really felt the ending was well structured and really went with the themes of the rest of the book. I really loved the feeling of surprise this gave me.",An emotional and hard hitting story in the marshland,Verified Purchase,,,658,291,8067,Public
MamieD,/gp/profile/amzn1.account.AEOY5VH5V7L6FAJ4X6KIZT6WSCPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 5, 2018",0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens-audiobook/product-reviews/B07FSXPMHY/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"I read this on my Kindle, and I kept checking the % to see how much I had left.  When I reached 67% I wanted to slow my reading down because I didn't want this book to end.  However, the story was so lovely and gripping that I couldn't stop.  I finished the last page with a sigh and then thought about the book the rest of the day.  From the first paragraph, I fell in love with this story.  Kya is a wonder and you will be at turns delighted with her, terrified for her, and filled with sorrow for her.  The weaving together of human nature and animal nature and the lessons learned from living in the marsh were a wonder. I cannot recommend this book enough.  It is a book I will read again since now that I know the outcome, I can go back and just read for the beauty of her descriptions.  (I tried doing that but I really really really wanted to know what would happen!)",This book will stay with you,Verified Purchase,3 people found this helpful,,177,42,942119,Public
